substrate,group,start_texture_z,start_depth,final_phys_dist,final_perp_mismatch,near_return_phys_le2
AB_N30,all_interior75,1.3995766776318428,0.049020821464031604,34.05624113985302,0.4152582654417108,False
AB_N30,all_interior75,3.154682987272544,0.0316893438725179,12.751869394512742,1.1789092181804202,False
AB_N30,all_interior75,-0.7298412948909756,0.35504019633306305,9.478429217615101,1.4694827547609166,False
AB_N30,all_interior75,1.8257512796939752,0.0316893438725179,13.223192267489368,2.2687411174020284,False
AB_N30,all_interior75,-0.7445929796977385,0.3448876517588504,12.481255783403597,0.46717670055965943,False
AB_N30,all_interior75,-0.5663991153734743,0.6060915267303558,18.431104890461175,0.5425610704628563,False
AB_N30,all_interior75,-0.6932429131812089,0.25402494184215785,33.32224056762534,1.2760421426803579,False
AB_N30,all_interior75,-0.5533880472949363,0.620449392891688,16.588511553259444,0.9062474550706157,False
AB_N30,all_interior75,-0.5358875574921786,0.2612038749715052,20.476904239496964,0.8345015091230842,False
AB_N30,all_interior75,0.9784182225431169,0.12552566522292113,3.4142135624000005,0.5857864376,False
AB_N30,all_interior75,-0.35910435390849493,0.17454648668695275,9.97484208812156,0.708890200920625,False
AB_N30,all_interior75,-0.6259791824479813,0.3939084733443878,9.97484208815579,0.7088902008379907,False
AB_N30,all_interior75,-0.733428540229337,0.4560554507939408,14.465047184631317,1.6620499230800696,False
AB_N30,all_interior75,-0.7173145596529951,0.6031179152674458,11.6568542494,0.3431457506000001,False
AB_N30,all_interior75,-0.5212227359161943,0.3275561741214686,17.667746837106552,1.962325584934521,False
AB_N30,all_interior75,1.2491712199472884,0.11537312065986328,21.36057513224822,1.9302409228956192,False
AB_N30,all_interior75,-0.5728933155519325,0.20920944195493862,35.928837782990115,1.057646234814894,False
AB_N30,all_interior75,-0.7227802747121043,0.529586683103279,33.64053247124903,0.5608699053794389,False
AB_N30,all_interior75,1.2997050995589225,0.11537312068695081,16.58851155321337,0.9062474551099764,False
AB_N30,all_interior75,0.08793395901546366,0.3765769956313684,9.111102749267808,0.9938846468858789,False
AB_N30,all_interior75,-0.3354410898080244,0.7734590803639226,39.23432397699008,0.8172038111872494,False
