vertex_id,x,y,degree,k_sum_mod4,K0,K1,K2,K3,perp_x,perp_y,perp_r,k_sum
1957,-31.2634559673,-12.3639610307,4,2,-15,-16,-6,7,1.2634559673,-0.3639610307,1.3148340630,-30
1958,-30.5563491861,-11.6568542495,5,3,-15,-15,-6,7,0.5563491861,0.3431457505,0.6536615508,-29
1959,-31.5563491861,-9.2426406871,3,1,-16,-14,-5,8,-0.4436508139,0.7573593129,0.8777352525,-27
1960,-31.2634559673,-9.9497474683,3,1,-15,-15,-5,8,1.2634559673,0.0502525317,1.2644549412,-27
1961,-30.5563491861,-9.2426406871,4,2,-15,-14,-5,8,0.5563491861,0.7573593129,0.9397433403,-26
1962,-32.2634559673,-6.5355339059,5,0,-16,-14,-3,9,0.2634559673,-0.5355339059,0.5968296332,-24
1963,-31.5563491861,-5.8284271247,4,1,-16,-13,-3,9,-0.4436508139,0.1715728753,0.4756714162,-23
1964,-31.2634559673,-6.5355339059,3,1,-15,-14,-3,9,1.2634559673,-0.5355339059,1.3722673011,-23
1965,-30.5563491861,-5.8284271247,6,2,-15,-13,-3,9,0.5563491861,0.1715728753,0.5822041467,-22
1966,-31.5563491861,-3.4142135624,4,0,-16,-12,-2,10,-0.4436508139,0.5857864376,0.7348277316,-20
1967,-31.2634559673,-4.1213203436,3,0,-15,-13,-2,10,1.2634559673,-0.1213203436,1.2692673505,-20
1968,-30.5563491861,-3.4142135624,5,1,-15,-12,-2,10,0.5563491861,0.5857864376,0.8078800452,-19
1969,-31.5563491861,-1.0000000000,3,3,-16,-11,-1,11,-0.4436508139,1.0000000000,1.0939954500,-17
1970,-31.2634559673,-1.7071067812,3,3,-15,-12,-1,11,1.2634559673,0.2928932188,1.2969608394,-17
1971,-30.5563491861,-1.0000000000,4,0,-15,-11,-1,11,0.5563491861,1.0000000000,1.1443445359,-16
1972,-32.2634559673,1.7071067812,5,2,-16,-11,1,12,0.2634559673,-0.2928932188,0.3939485808,-14
1973,-31.5563491861,2.4142135624,4,3,-16,-10,1,12,-0.4436508139,0.4142135624,0.6069587465,-13
1974,-31.2634559673,1.7071067812,4,3,-15,-11,1,12,1.2634559673,-0.2928932188,1.2969608394,-13
1975,-30.5563491861,2.4142135624,5,0,-15,-10,1,12,0.5563491861,0.4142135624,0.6936117734,-12
1976,-31.5563491861,4.8284271247,3,2,-16,-9,2,13,-0.4436508139,0.8284271247,0.9397433403,-10
1977,-31.2634559673,4.1213203436,3,2,-15,-10,2,13,1.2634559673,0.1213203436,1.2692673505,-10
1978,-30.5563491861,4.8284271247,4,3,-15,-9,2,13,0.5563491861,0.8284271247,0.9979057660,-9
1979,-32.2634559673,7.5355339059,5,1,-16,-9,4,14,0.2634559673,-0.4644660941,0.5339829578,-7
1980,-31.5563491861,8.2426406871,4,2,-16,-8,4,14,-0.4436508139,0.2426406871,0.5056684168,-6
1981,-31.2634559673,7.5355339059,3,2,-15,-9,4,14,1.2634559673,-0.4644660941,1.3461239667,-6
1982,-30.5563491861,8.2426406871,6,3,-15,-8,4,14,0.5563491861,0.2426406871,0.6069587465,-5
1983,-31.5563491861,10.6568542495,3,1,-16,-7,5,15,-0.4436508139,0.6568542495,0.7926433938,-3
1984,-31.2634559673,9.9497474683,3,1,-15,-8,5,15,1.2634559673,-0.0502525317,1.2644549412,-3
1985,-30.5563491861,10.6568542495,4,2,-15,-7,5,15,0.5563491861,0.6568542495,0.8608030680,-2
1986,-32.2634559673,13.3639610307,4,0,-16,-7,7,16,0.2634559673,-0.6360389693,0.6884436195,0
1987,-31.5563491861,14.0710678119,3,1,-16,-6,7,16,-0.4436508139,0.0710678119,0.4493068868,1
1988,-31.2634559673,13.3639610307,3,1,-15,-7,7,16,1.2634559673,-0.6360389693,1.4145199015,1
1989,-30.5563491861,14.0710678119,7,2,-15,-6,7,16,0.5563491861,0.0710678119,0.5608699054,2
1990,-31.5563491861,16.4852813742,4,0,-16,-5,8,17,-0.4436508139,0.4852813742,0.6575135412,4
1991,-31.2634559673,15.7781745931,4,0,-15,-6,8,17,1.2634559673,-0.2218254069,1.2827811553,4
1992,-30.5563491861,16.4852813742,5,1,-15,-5,8,17,0.5563491861,0.4852813742,0.7382563437,5
1993,-31.5563491861,18.8994949366,3,3,-16,-4,9,18,-0.4436508139,0.8994949366,1.0029542291,7
1994,-31.2634559673,18.1923881554,3,3,-15,-5,9,18,1.2634559673,0.1923881554,1.2780196335,7
1995,-30.5563491861,18.8994949366,4,0,-15,-4,9,18,0.5563491861,0.8994949366,1.0576462347,8
1996,-32.2634559673,21.6066017178,5,2,-16,-4,11,19,0.2634559673,-0.3933982822,0.4734672693,10
1997,-31.5563491861,22.3137084990,4,3,-16,-3,11,19,-0.4436508139,0.3137084990,0.5433590590,11
1998,-31.2634559673,21.6066017178,4,3,-15,-4,11,19,1.2634559673,-0.3933982822,1.3232849994,11
1999,-30.5563491861,22.3137084990,5,0,-15,-3,11,19,0.5563491861,0.3137084990,0.6386998037,12
2000,-31.5563491861,24.7279220614,3,2,-16,-2,12,20,-0.4436508139,0.7279220614,0.8524649976,14
2001,-31.2634559673,24.0208152802,3,2,-15,-3,12,20,1.2634559673,0.0208152802,1.2636274202,14
2002,-30.5563491861,24.7279220614,4,3,-15,-2,12,20,0.5563491861,0.7279220614,0.9161849946,15
2003,-32.2634559673,27.4350288425,5,1,-16,-2,14,21,0.2634559673,-0.5649711575,0.6233790624,17
2004,-31.5563491861,28.1421356237,4,2,-16,-1,14,21,-0.4436508139,0.1421356237,0.4658632634,18
2005,-31.2634559673,27.4350288425,3,2,-15,-2,14,21,1.2634559673,-0.5649711575,1.3840207332,18
2006,-30.5563491861,28.1421356237,6,3,-15,-1,14,21,0.5563491861,0.1421356237,0.5742185581,19
2007,-31.5563491861,30.5563491861,4,1,-16,0,15,22,-0.4436508139,0.5563491861,0.7115830672,21
2008,-31.2634559673,29.8492424049,3,1,-15,-1,15,22,1.2634559673,-0.1507575951,1.2724184979,21
2009,-30.5563491861,30.5563491861,5,2,-15,0,15,22,0.5563491861,0.5563491861,0.7867965644,22
2010,-31.5563491861,32.9705627485,3,0,-16,1,16,23,-0.4436508139,0.9705627485,1.0671542032,24
2011,-31.2634559673,32.2634559673,3,0,-15,0,16,23,1.2634559673,0.2634559673,1.2906316392,24
2012,-30.5563491861,32.9705627485,4,1,-15,1,16,23,0.5563491861,0.9705627485,1.1187119672,25
2013,-32.2634559673,35.6776695297,5,3,-16,1,18,24,0.2634559673,-0.3223304703,0.4163003469,27
2014,-31.5563491861,36.3847763109,4,0,-16,2,18,24,-0.4436508139,0.3847763109,0.5872638709,28
2015,-31.2634559673,35.6776695297,4,0,-15,1,18,24,1.2634559673,-0.3223304703,1.3039240443,28
2016,-30.5563491861,36.3847763109,5,1,-15,2,18,24,0.5563491861,0.3847763109,0.6764445478,29
2017,-31.5563491861,38.7989898732,3,3,-16,3,19,25,-0.4436508139,0.7989898732,0.9138987155,31
2018,-31.2634559673,38.0918830920,3,3,-15,2,19,25,1.2634559673,0.0918830920,1.2667925970,31
2019,-30.5563491861,38.7989898732,4,0,-15,3,19,25,0.5563491861,0.7989898732,0.9736063036,32
2020,-32.2634559673,41.5060966544,5,2,-16,3,21,26,0.2634559673,-0.4939033456,0.5597763495,34
2021,-31.5563491861,42.2132034356,4,3,-16,4,21,26,-0.4436508139,0.2132034356,0.4922212405,35
2022,-31.2634559673,41.5060966544,3,3,-15,3,21,26,1.2634559673,-0.4939033456,1.3565623819,35
2023,-30.5563491861,42.2132034356,6,0,-15,4,21,26,0.5563491861,0.2132034356,0.5958020828,36
2024,-31.5563491861,44.6274169980,3,2,-16,5,22,27,-0.4436508139,0.6274169980,0.7684257505,38
2025,-31.2634559673,43.9203102168,3,2,-15,4,22,27,1.2634559673,-0.0796897832,1.2659666042,38
2026,-30.5563491861,44.6274169980,4,3,-15,5,22,27,0.5563491861,0.6274169980,0.8385562034,39
2027,-31.5563491861,47.0416305603,3,1,-16,6,23,28,-0.4436508139,1.0416305603,1.1321750169,41
2028,-31.2634559673,46.3345237792,3,1,-15,5,23,28,1.2634559673,0.3345237792,1.3069916374,41
2029,-30.5563491861,47.0416305603,4,2,-15,6,23,28,0.5563491861,1.0416305603,1.1808973881,42
2030,-32.2634559673,49.7487373415,5,0,-16,6,25,29,0.2634559673,-0.2512626585,0.3640631405,44
2031,-31.5563491861,50.4558441227,4,1,-16,7,25,29,-0.4436508139,0.4558441227,0.6360974052,45
2032,-31.2634559673,49.7487373415,4,1,-15,6,25,29,1.2634559673,-0.2512626585,1.2881979292,45
2033,-30.5563491861,50.4558441227,5,2,-15,7,25,29,0.5563491861,0.4558441227,0.7192484140,46
2034,-31.5563491861,52.8700576851,3,0,-16,8,26,30,-0.4436508139,0.8700576851,0.9766403740,48
2035,-31.2634559673,52.1629509039,3,0,-15,7,26,30,1.2634559673,0.1629509039,1.2739207112,48
2036,-30.5563491861,52.8700576851,4,1,-15,8,26,30,0.5563491861,0.8700576851,1.0327268721,49
2037,-32.2634559673,55.5771644663,5,3,-16,8,28,31,0.2634559673,-0.4228355337,0.4981956797,51
2038,-31.5563491861,56.2842712475,4,0,-16,9,28,31,-0.4436508139,0.2842712475,0.5269119346,52
2039,-31.2634559673,55.5771644663,3,0,-15,8,28,31,1.2634559673,-0.4228355337,1.3323328675,52
2040,-30.5563491861,56.2842712475,6,1,-15,9,28,31,0.5563491861,0.2842712475,0.6247676040,53
2041,-31.5563491861,58.6984848098,3,3,-16,10,29,32,-0.4436508139,0.6984848098,0.8274702860,55
2042,-31.2634559673,57.9913780286,3,3,-15,9,29,32,1.2634559673,-0.0086219714,1.2634853856,55
2043,-30.5563491861,58.6984848098,4,0,-15,10,29,32,0.5563491861,0.6984848098,0.8929756136,56
2044,-32.2634559673,61.4055915910,4,2,-16,10,31,33,0.2634559673,-0.5944084090,0.6501772092,58
2045,-31.5563491861,62.1126983722,2,3,-16,11,31,33,-0.4436508139,0.1126983722,0.4577411580,59
2046,-31.2634559673,61.4055915910,3,3,-15,10,31,33,1.2634559673,-0.5944084090,1.3962959349,59
2047,-30.5563491861,62.1126983722,4,0,-15,11,31,33,0.5563491861,0.1126983722,0.5676489584,60
2048,-31.5563491861,64.5269119346,2,2,-16,12,32,34,-0.4436508139,0.5269119346,0.6888121888,62
2049,-31.2634559673,63.8198051534,2,2,-15,11,32,34,1.2634559673,-0.1801948466,1.2762410290,62
2050,-30.5563491861,64.5269119346,3,3,-15,12,32,34,0.5563491861,0.5269119346,0.7662640561,63
2051,-31.5563491861,66.9411254970,2,1,-16,13,33,35,-0.4436508139,0.9411254970,1.0404533847,65
2052,-31.2634559673,66.2340187158,2,1,-15,12,33,35,1.2634559673,0.2340187158,1.2849458123,65
2053,-30.5563491861,66.9411254970,2,2,-15,13,33,35,0.5563491861,0.9411254970,1.0932710633,66
2054,-29.8492424049,-54.5771644663,4,3,-15,-30,-27,-9,-0.1507575951,-0.5771644663,0.5965288540,-81
2055,-29.1421356237,-53.8700576851,3,0,-15,-29,-27,-9,-0.8578643763,0.1299423149,0.8676498679,-80
2056,-28.8492424049,-54.5771644663,3,0,-14,-30,-27,-9,0.8492424049,-0.5771644663,1.0268064489,-80
2057,-28.1421356237,-53.8700576851,8,1,-14,-29,-27,-9,0.1421356237,0.1299423149,0.1925812575,-79
2058,-29.8492424049,-52.1629509039,5,2,-15,-29,-26,-8,-0.1507575951,-0.1629509039,0.2219929043,-78
2059,-29.1421356237,-51.4558441227,3,3,-15,-28,-26,-8,-0.8578643763,0.5441558773,1.0158921728,-77
2060,-28.8492424049,-52.1629509039,4,3,-14,-29,-26,-8,0.8492424049,-0.1629509039,0.8647344444,-77
2061,-28.1421356237,-51.4558441227,6,0,-14,-28,-26,-8,0.1421356237,0.5441558773,0.5624127971,-76
2062,-29.8492424049,-48.7487373415,4,2,-15,-28,-24,-7,-0.1507575951,-0.7487373415,0.7637640074,-74
2063,-29.1421356237,-48.0416305603,3,3,-15,-27,-24,-7,-0.8578643763,-0.0416305603,0.8588739090,-73
2064,-28.8492424049,-48.7487373415,3,3,-14,-28,-24,-7,0.8492424049,-0.7487373415,1.1321750169,-73
2065,-28.1421356237,-48.0416305603,7,0,-14,-27,-24,-7,0.1421356237,-0.0416305603,0.1481068502,-72
2066,-29.8492424049,-46.3345237792,5,1,-15,-27,-23,-6,-0.1507575951,-0.3345237792,0.3669250759,-71
2067,-29.1421356237,-45.6274169980,3,2,-15,-26,-23,-6,-0.8578643763,0.3725830020,0.9352803759,-70
2068,-28.8492424049,-46.3345237792,4,2,-14,-27,-23,-6,0.8492424049,-0.3345237792,0.9127534284,-70
2069,-28.1421356237,-45.6274169980,6,3,-14,-26,-23,-6,0.1421356237,0.3725830020,0.3987739070,-69
2070,-29.8492424049,-42.9203102168,4,1,-15,-26,-21,-5,-0.1507575951,-0.9203102168,0.9325764031,-67
2071,-29.1421356237,-42.2132034356,3,2,-15,-25,-21,-5,-0.8578643763,-0.2132034356,0.8839609680,-66
2072,-28.8492424049,-42.9203102168,3,2,-14,-26,-21,-5,0.8492424049,-0.9203102168,1.2522713593,-66
2073,-28.1421356237,-42.2132034356,6,3,-14,-25,-21,-5,0.1421356237,-0.2132034356,0.2562386397,-65
2074,-29.8492424049,-40.5060966544,4,0,-15,-25,-20,-4,-0.1507575951,-0.5060966544,0.5280735518,-64
2075,-29.1421356237,-39.7989898732,3,1,-15,-24,-20,-4,-0.8578643763,0.2010101268,0.8810995172,-63
2076,-28.8492424049,-40.5060966544,3,1,-14,-25,-20,-4,0.8492424049,-0.5060966544,0.9886083582,-63
2077,-28.1421356237,-39.7989898732,8,2,-14,-24,-20,-4,0.1421356237,0.2010101268,0.2461861219,-62
2078,-29.8492424049,-38.0918830920,6,3,-15,-24,-19,-3,-0.1507575951,-0.0918830920,0.1765512817,-61
2079,-29.1421356237,-37.3847763109,3,0,-15,-23,-19,-3,-0.8578643763,0.6152236891,1.0556663657,-60
2080,-28.8492424049,-38.0918830920,4,0,-14,-24,-19,-3,0.8492424049,-0.0918830920,0.8541985512,-60
2081,-28.1421356237,-37.3847763109,5,1,-14,-23,-19,-3,0.1421356237,0.6152236891,0.6314291118,-59
2082,-29.8492424049,-34.6776695297,4,3,-15,-23,-17,-2,-0.1507575951,-0.6776695297,0.6942361586,-57
2083,-29.1421356237,-33.9705627485,3,0,-15,-22,-17,-2,-0.8578643763,0.0294372515,0.8583692911,-56
2084,-28.8492424049,-34.6776695297,3,0,-14,-23,-17,-2,0.8492424049,-0.6776695297,1.0864845391,-56
2085,-28.1421356237,-33.9705627485,8,1,-14,-22,-17,-2,0.1421356237,0.0294372515,0.1451519456,-55
2086,-29.8492424049,-32.2634559673,5,2,-15,-22,-16,-1,-0.1507575951,-0.2634559673,0.3035406055,-54
2087,-29.1421356237,-31.5563491861,3,3,-15,-21,-16,-1,-0.8578643763,0.4436508139,0.9657936284,-53
2088,-28.8492424049,-32.2634559673,4,3,-14,-22,-16,-1,0.8492424049,-0.2634559673,0.8891691116,-53
2089,-28.1421356237,-31.5563491861,6,0,-14,-21,-16,-1,0.1421356237,0.4436508139,0.4658632634,-52
2090,-29.8492424049,-28.8492424049,4,2,-15,-21,-14,0,-0.1507575951,-0.8492424049,0.8625198634,-50
2091,-29.1421356237,-28.1421356237,3,3,-15,-20,-14,0,-0.8578643763,-0.1421356237,0.8695595573,-49
2092,-28.8492424049,-28.8492424049,3,3,-14,-21,-14,0,0.8492424049,-0.8492424049,1.2010101268,-49
2093,-28.1421356237,-28.1421356237,6,0,-14,-20,-14,0,0.1421356237,-0.1421356237,0.2010101268,-48
2094,-29.8492424049,-26.4350288425,4,1,-15,-20,-13,1,-0.1507575951,-0.4350288425,0.4604106279,-47
2095,-29.1421356237,-25.7279220614,3,2,-15,-19,-13,1,-0.8578643763,0.2720779386,0.8999764957,-46
2096,-28.8492424049,-26.4350288425,3,2,-14,-20,-13,1,0.8492424049,-0.4350288425,0.9541817207,-46
2097,-28.1421356237,-25.7279220614,7,3,-14,-19,-13,1,0.1421356237,0.2720779386,0.3069673276,-45
2098,-29.8492424049,-23.0208152802,4,1,-15,-19,-11,2,-0.1507575951,-1.0208152802,1.0318874399,-43
2099,-29.1421356237,-22.3137084990,3,2,-15,-18,-11,2,-0.8578643763,-0.3137084990,0.9134244963,-42
2100,-28.8492424049,-23.0208152802,3,2,-14,-19,-11,2,0.8492424049,-1.0208152802,1.3278842188,-42
2101,-28.1421356237,-22.3137084990,6,3,-14,-18,-11,2,0.1421356237,-0.3137084990,0.3444060944,-41
2102,-29.8492424049,-20.6066017178,4,0,-15,-18,-10,3,-0.1507575951,-0.6066017178,0.6250547948,-40
2103,-29.1421356237,-19.8994949366,3,1,-15,-17,-10,3,-0.8578643763,0.1005050634,0.8637317615,-39
2104,-28.8492424049,-20.6066017178,3,1,-14,-18,-10,3,0.8492424049,-0.6066017178,1.0436370568,-39
2105,-28.1421356237,-19.8994949366,8,2,-14,-17,-10,3,0.1421356237,0.1005050634,0.1740798762,-38
2106,-29.8492424049,-18.1923881554,5,3,-15,-17,-9,4,-0.1507575951,-0.1923881554,0.2444198331,-37
2107,-29.1421356237,-17.4852813742,3,0,-15,-16,-9,4,-0.8578643763,0.5147186258,1.0004331821,-36
2108,-28.8492424049,-18.1923881554,4,0,-14,-17,-9,4,0.8492424049,-0.1923881554,0.8707616578,-36
2109,-28.1421356237,-17.4852813742,6,1,-14,-16,-9,4,0.1421356237,0.5147186258,0.5339829578,-35
2110,-29.8492424049,-14.7781745931,4,3,-15,-16,-7,5,-0.1507575951,-0.7781745931,0.7926433938,-33
2111,-29.1421356237,-14.0710678119,3,0,-15,-15,-7,5,-0.8578643763,-0.0710678119,0.8608030680,-32
2112,-28.8492424049,-14.7781745931,3,0,-14,-16,-7,5,0.8492424049,-0.7781745931,1.1518543135,-32
2113,-28.1421356237,-14.0710678119,7,1,-14,-15,-7,5,0.1421356237,-0.0710678119,0.1589124583,-31
2114,-29.8492424049,-12.3639610307,5,2,-15,-15,-6,6,-0.1507575951,-0.3639610307,0.3939485808,-30
2115,-29.1421356237,-11.6568542495,3,3,-15,-14,-6,6,-0.8578643763,0.3431457505,0.9239482097,-29
2116,-28.8492424049,-12.3639610307,4,3,-14,-15,-6,6,0.8492424049,-0.3639610307,0.9239482097,-29
2117,-28.1421356237,-11.6568542495,6,0,-14,-14,-6,6,0.1421356237,0.3431457505,0.3714182839,-28
2118,-29.8492424049,-8.9497474683,4,2,-15,-14,-4,7,-0.1507575951,-0.9497474683,0.9616382407,-26
2119,-29.1421356237,-8.2426406871,3,3,-15,-13,-4,7,-0.8578643763,-0.2426406871,0.8915188114,-25
2120,-28.8492424049,-8.9497474683,3,3,-14,-14,-4,7,0.8492424049,-0.9497474683,1.2740615824,-25
2121,-28.1421356237,-8.2426406871,6,0,-14,-13,-4,7,0.1421356237,-0.2426406871,0.2812063985,-24
2122,-29.8492424049,-6.5355339059,4,1,-15,-13,-3,8,-0.1507575951,-0.5355339059,0.5563491861,-23
2123,-29.1421356237,-5.8284271247,3,2,-15,-12,-3,8,-0.8578643763,0.1715728753,0.8748534389,-22
2124,-28.8492424049,-6.5355339059,3,2,-14,-13,-3,8,0.8492424049,-0.5355339059,1.0039966268,-22
2125,-28.1421356237,-5.8284271247,8,3,-14,-12,-3,8,0.1421356237,0.1715728753,0.2227998812,-21
2126,-29.8492424049,-4.1213203436,5,0,-15,-12,-2,9,-0.1507575951,-0.1213203436,0.1935109254,-20
2127,-29.1421356237,-3.4142135624,4,1,-15,-11,-2,9,-0.8578643763,0.5857864376,1.0387863296,-19
2128,-28.8492424049,-4.1213203436,4,1,-14,-12,-2,9,0.8492424049,-0.1213203436,0.8578643763,-19
2129,-28.1421356237,-3.4142135624,5,2,-14,-11,-2,9,0.1421356237,0.5857864376,0.6027837805,-18
2130,-29.8492424049,-0.7071067812,4,0,-15,-11,0,10,-0.1507575951,-0.7071067812,0.7229992064,-16
2131,-29.1421356237,0.0000000000,3,1,-15,-10,0,10,-0.8578643763,-0.0000000000,0.8578643763,-15
2132,-28.8492424049,-0.7071067812,3,1,-14,-11,0,10,0.8492424049,-0.7071067812,1.1050849118,-15
2133,-28.1421356237,0.0000000000,8,2,-14,-10,0,10,0.1421356237,-0.0000000000,0.1421356237,-14
2134,-29.8492424049,1.7071067812,5,3,-15,-10,1,11,-0.1507575951,-0.2928932188,0.3294150727,-13
2135,-29.1421356237,2.4142135624,3,0,-15,-9,1,11,-0.8578643763,0.4142135624,0.9526301293,-12
2136,-28.8492424049,1.7071067812,4,0,-14,-10,1,11,0.8492424049,-0.2928932188,0.8983312863,-12
2137,-28.1421356237,2.4142135624,6,1,-14,-9,1,11,0.1421356237,0.4142135624,0.4379216948,-11
2138,-29.8492424049,5.1213203436,4,3,-15,-9,3,12,-0.1507575951,-0.8786796564,0.8915188114,-9
2139,-29.1421356237,5.8284271247,3,0,-15,-8,3,12,-0.8578643763,-0.1715728753,0.8748534389,-8
2140,-28.8492424049,5.1213203436,3,0,-14,-9,3,12,0.8492424049,-0.8786796564,1.2220027009,-8
2141,-28.1421356237,5.8284271247,6,1,-14,-8,3,12,0.1421356237,-0.1715728753,0.2227998812,-7
2142,-29.8492424049,7.5355339059,4,2,-15,-8,4,13,-0.1507575951,-0.4644660941,0.4883201870,-6
2143,-29.1421356237,8.2426406871,3,3,-15,-7,4,13,-0.8578643763,0.2426406871,0.8915188114,-5
2144,-28.8492424049,7.5355339059,3,3,-14,-8,4,13,0.8492424049,-0.4644660941,0.9679573414,-5
2145,-28.1421356237,8.2426406871,7,0,-14,-7,4,13,0.1421356237,0.2426406871,0.2812063985,-4
2146,-29.8492424049,10.9497474683,4,2,-15,-7,6,14,-0.1507575951,-1.0502525317,1.0610175459,-2
2147,-29.1421356237,11.6568542495,3,3,-15,-6,6,14,-0.8578643763,-0.3431457505,0.9239482097,-1
2148,-28.8492424049,10.9497474683,3,3,-14,-7,6,14,0.8492424049,-1.0502525317,1.3506454171,-1
2149,-28.1421356237,11.6568542495,6,0,-14,-6,6,14,0.1421356237,-0.3431457505,0.3714182839,0
2150,-29.8492424049,13.3639610307,4,1,-15,-6,7,15,-0.1507575951,-0.6360389693,0.6536615508,1
2151,-29.1421356237,14.0710678119,3,2,-15,-5,7,15,-0.8578643763,0.0710678119,0.8608030680,2
2152,-28.8492424049,13.3639610307,3,2,-14,-6,7,15,0.8492424049,-0.6360389693,1.0610175459,2
2153,-28.1421356237,14.0710678119,8,3,-14,-5,7,15,0.1421356237,0.0710678119,0.1589124583,3
2154,-29.8492424049,15.7781745931,5,0,-15,-5,8,16,-0.1507575951,-0.2218254069,0.2682058233,4
2155,-29.1421356237,16.4852813742,3,1,-15,-4,8,16,-0.8578643763,0.4852813742,0.9856111303,5
2156,-28.8492424049,15.7781745931,4,1,-14,-5,8,16,0.8492424049,-0.2218254069,0.8777352525,5
2157,-28.1421356237,16.4852813742,6,2,-14,-4,8,16,0.1421356237,0.4852813742,0.5056684168,6
2158,-29.8492424049,19.1923881554,4,0,-15,-4,10,17,-0.1507575951,-0.8076118446,0.8215623798,8
2159,-29.1421356237,19.8994949366,3,1,-15,-3,10,17,-0.8578643763,-0.1005050634,0.8637317615,9
2160,-28.8492424049,19.1923881554,3,1,-14,-4,10,17,0.8492424049,-0.8076118446,1.1719426410,9
2161,-28.1421356237,19.8994949366,7,2,-14,-3,10,17,0.1421356237,-0.1005050634,0.1740798762,10
2162,-29.8492424049,21.6066017178,5,3,-15,-3,11,18,-0.1507575951,-0.3933982822,0.4212956930,11
2163,-29.1421356237,22.3137084990,3,0,-15,-2,11,18,-0.8578643763,0.3137084990,0.9134244963,12
2164,-28.8492424049,21.6066017178,4,0,-14,-3,11,18,0.8492424049,-0.3933982822,0.9359352920,12
2165,-28.1421356237,22.3137084990,6,1,-14,-2,11,18,0.1421356237,0.3137084990,0.3444060944,13
2166,-29.8492424049,25.0208152802,4,3,-15,-2,13,19,-0.1507575951,-0.9791847198,0.9907222456,15
2167,-29.1421356237,25.7279220614,3,0,-15,-1,13,19,-0.8578643763,-0.2720779386,0.8999764957,16
2168,-28.8492424049,25.0208152802,3,0,-14,-2,13,19,0.8492424049,-0.9791847198,1.2961540718,16
2169,-28.1421356237,25.7279220614,6,1,-14,-1,13,19,0.1421356237,-0.2720779386,0.3069673276,17
2170,-29.8492424049,27.4350288425,4,2,-15,-1,14,20,-0.1507575951,-0.5649711575,0.5847394815,18
2171,-29.1421356237,28.1421356237,3,3,-15,0,14,20,-0.8578643763,0.1421356237,0.8695595573,19
2172,-28.8492424049,27.4350288425,3,3,-14,-1,14,20,0.8492424049,-0.5649711575,1.0200024858,19
2173,-28.1421356237,28.1421356237,8,0,-14,0,14,20,0.1421356237,0.1421356237,0.2010101268,20
2174,-29.8492424049,29.8492424049,5,1,-15,0,15,21,-0.1507575951,-0.1507575951,0.2132034356,21
2175,-29.1421356237,30.5563491861,4,2,-15,1,15,21,-0.8578643763,0.5563491861,1.0224752833,22
2176,-28.8492424049,29.8492424049,4,2,-14,0,15,21,0.8492424049,-0.1507575951,0.8625198634,22
2177,-28.1421356237,30.5563491861,5,3,-14,1,15,21,0.1421356237,0.5563491861,0.5742185581,23
2178,-29.8492424049,33.2634559673,4,1,-15,1,17,22,-0.1507575951,-0.7365440327,0.7518144482,25
2179,-29.1421356237,33.9705627485,3,2,-15,2,17,22,-0.8578643763,-0.0294372515,0.8583692911,26
2180,-28.8492424049,33.2634559673,3,2,-14,1,17,22,0.8492424049,-0.7365440327,1.1241484664,26
2181,-28.1421356237,33.9705627485,8,3,-14,2,17,22,0.1421356237,-0.0294372515,0.1451519456,27
2182,-29.8492424049,35.6776695297,5,0,-15,2,18,23,-0.1507575951,-0.3223304703,0.3558437643,28
2183,-29.1421356237,36.3847763109,3,1,-15,3,18,23,-0.8578643763,0.3847763109,0.9402042850,29
2184,-28.8492424049,35.6776695297,4,1,-14,2,18,23,0.8492424049,-0.3223304703,0.9083554340,29
2185,-28.1421356237,36.3847763109,6,2,-14,3,18,23,0.1421356237,0.3847763109,0.4101894013,30
2186,-29.8492424049,39.0918830920,4,0,-15,3,20,24,-0.1507575951,-0.9081169080,0.9205455833,32
2187,-29.1421356237,39.7989898732,3,1,-15,4,20,24,-0.8578643763,-0.2010101268,0.8810995172,33
2188,-28.8492424049,39.0918830920,3,1,-14,3,20,24,0.8492424049,-0.9081169080,1.2433378386,33
2189,-28.1421356237,39.7989898732,6,2,-14,4,20,24,0.1421356237,-0.2010101268,0.2461861219,34
2190,-29.8492424049,41.5060966544,4,3,-15,4,21,25,-0.1507575951,-0.4939033456,0.5163994261,35
2191,-29.1421356237,42.2132034356,3,0,-15,5,21,25,-0.8578643763,0.2132034356,0.8839609680,36
2192,-28.8492424049,41.5060966544,3,0,-14,4,21,25,0.8492424049,-0.4939033456,0.9824220972,36
2193,-28.1421356237,42.2132034356,8,1,-14,5,21,25,0.1421356237,0.2132034356,0.2562386397,37
2194,-29.8492424049,43.9203102168,6,2,-15,5,22,26,-0.1507575951,-0.0796897832,0.1705236465,38
2195,-29.1421356237,44.6274169980,3,3,-15,6,22,26,-0.8578643763,0.6274169980,1.0628186004,39
2196,-28.8492424049,43.9203102168,4,3,-14,5,22,26,0.8492424049,-0.0796897832,0.8529731085,39
2197,-28.1421356237,44.6274169980,5,0,-14,6,22,26,0.1421356237,0.6274169980,0.6433153386,40
2198,-29.8492424049,47.3345237792,4,2,-15,6,24,27,-0.1507575951,-0.6654762208,0.6823389575,42
2199,-29.1421356237,48.0416305603,3,3,-15,7,24,27,-0.8578643763,0.0416305603,0.8588739090,43
2200,-28.8492424049,47.3345237792,3,3,-14,6,24,27,0.8492424049,-0.6654762208,1.0789213423,43
