substrate,group,seed,time,threshold,phys_msd,near_return_frac,near_return_n,near_return_mean_perp,near_return_median_perp
AB_N30,texture_high_depth_high,9,1024,2.0,799.9196447594564,0.006751687921980495,9,0.6544327315187574,0.76536686473746
AB_N30,texture_high_depth_high,9,1024,3.0,799.9196447594564,0.008252063015753939,11,0.732243544017969,0.76536686473746
AB_N30,texture_low_depth_low,9,64,1.0,56.84591795646593,0.02490421455938697,52,1.4213531269539617,1.84775906504015
AB_N30,texture_low_depth_low,9,64,2.0,56.84591795646593,0.08812260536398467,184,1.1688011281419524,0.7653668647757284
AB_N30,texture_low_depth_low,9,64,3.0,56.84591795646593,0.14655172413793102,306,1.307161393089967,1.08239220030269
AB_N30,texture_low_depth_low,9,128,1.0,112.12369410870953,0.009578544061302681,20,1.5705952052841279,1.84775906504015
AB_N30,texture_low_depth_low,9,128,2.0,112.12369410870953,0.04549808429118774,95,1.303898786643553,1.4142135623730951
AB_N30,texture_low_depth_low,9,128,3.0,112.12369410870953,0.07614942528735633,159,1.3794774477875913,1.4142135623730951
AB_N30,texture_low_depth_low,9,256,1.0,217.49451597047826,0.006704980842911878,14,1.3198279036001075,1.84775906504015
AB_N30,texture_low_depth_low,9,256,2.0,217.49451597047826,0.025383141762452106,53,1.2376135504056416,1.4142135623730951
AB_N30,texture_low_depth_low,9,256,3.0,217.49451597047826,0.041666666666666664,87,1.3441230054709508,1.4142135623730951
AB_N30,texture_low_depth_low,9,512,1.0,424.8445276185856,0.0019157088122605363,4,0.923879532520075,0.923879532520075
AB_N30,texture_low_depth_low,9,512,2.0,424.8445276185856,0.010057471264367816,21,1.1234203554556392,0.76536686473746
AB_N30,texture_low_depth_low,9,512,3.0,424.8445276185856,0.020114942528735632,42,1.2726795946751153,1.08239220030269
AB_N30,texture_low_depth_low,9,1024,1.0,804.8543948266675,0.0028735632183908046,6,1.2318393766934335,1.84775906504015
AB_N30,texture_low_depth_low,9,1024,2.0,804.8543948266675,0.007662835249042145,16,1.0619528125324151,0.7653668647757284
AB_N30,texture_low_depth_low,9,1024,3.0,804.8543948266675,0.011973180076628353,25,1.2698059450552313,1.08239220030269
Penrose_N24,all_interior75,0,64,1.0,58.67224405199891,0.01325,265,0.5739441318584729,0.0
Penrose_N24,all_interior75,0,64,2.0,58.67224405199891,0.08555,1711,1.0450111939787956,1.1755705045741416
Penrose_N24,all_interior75,0,64,3.0,58.67224405199891,0.1164,2328,1.200402857367406,1.1755705046317708
Penrose_N24,all_interior75,0,128,1.0,115.17138088571848,0.0075,150,0.5717053426909838,0.0
Penrose_N24,all_interior75,0,128,2.0,115.17138088571848,0.0456,912,1.0496486812345034,1.1755705045708544
Penrose_N24,all_interior75,0,128,3.0,115.17138088571848,0.0614,1228,1.1865873277248296,1.1755705046317708
Penrose_N24,all_interior75,0,256,1.0,226.07457255175618,0.00355,71,0.5697302777286752,0.0
Penrose_N24,all_interior75,0,256,2.0,226.07457255175618,0.0243,486,1.0180074729548496,1.1755705045708544
Penrose_N24,all_interior75,0,256,3.0,226.07457255175618,0.0323,646,1.179276370892918,1.1755705046
Penrose_N24,all_interior75,0,512,1.0,433.7561543344896,0.0017,34,0.6186600545188474,0.0
Penrose_N24,all_interior75,0,512,2.0,433.7561543344896,0.01385,277,1.035883410172876,1.1755705045366653
Penrose_N24,all_interior75,0,512,3.0,433.7561543344896,0.01795,359,1.1760727279704246,1.1755705046
Penrose_N24,all_interior75,0,1024,1.0,834.9737117235259,0.0011,22,0.661922995398956,0.0
Penrose_N24,all_interior75,0,1024,2.0,834.9737117235259,0.00705,141,1.0148882391488008,1.1755705045741416
Penrose_N24,all_interior75,0,1024,3.0,834.9737117235259,0.00905,181,1.1444003904799995,1.1755705046
Penrose_N24,texture_high_q25,0,64,1.0,57.99286206281441,0.014277869302580999,78,0.39413648443287735,0.0
Penrose_N24,texture_high_q25,0,64,2.0,57.99286206281441,0.08896210873146623,486,1.0034814233415623,1.1755705045366653
Penrose_N24,texture_high_q25,0,64,3.0,57.99286206281441,0.1166025993044115,637,1.1363346074057097,1.1755705046
Penrose_N24,texture_high_q25,0,128,1.0,115.39074522820768,0.007138934651290499,39,0.45636856093148653,0.0
Penrose_N24,texture_high_q25,0,128,2.0,115.39074522820768,0.044847153578619806,245,0.9881999157388897,1.1755705045366651
Penrose_N24,texture_high_q25,0,128,3.0,115.39074522820768,0.060955518945634266,333,1.1342432222398822,1.1755705046
Penrose_N24,texture_high_q25,0,256,1.0,226.46296248008287,0.004027091341753615,22,0.5148289964175554,0.0
Penrose_N24,texture_high_q25,0,256,2.0,226.46296248008287,0.023064250411861616,126,0.9791385486228789,1.1755705045366651
Penrose_N24,texture_high_q25,0,256,3.0,226.46296248008287,0.029654036243822075,162,1.094801136586165,1.1755705045741416
Penrose_N24,texture_high_q25,0,512,1.0,435.3952362972189,0.0009152480322167307,5,0.6472135954856439,0.0
Penrose_N24,texture_high_q25,0,512,2.0,435.3952362972189,0.011532125205930808,63,1.1073650519014642,1.1755705045741416
Penrose_N24,texture_high_q25,0,512,3.0,435.3952362972189,0.014643968515467691,80,1.200351161221326,1.1755705046
Penrose_N24,texture_high_q25,0,1024,1.0,822.9349917197205,0.0016474464579901153,9,0.5393446629205543,0.0
Penrose_N24,texture_high_q25,0,1024,2.0,822.9349917197205,0.006772835438403808,37,1.0135144087430346,1.1755705045366651
Penrose_N24,texture_high_q25,0,1024,3.0,822.9349917197205,0.008420281896393923,46,1.140591534103571,1.1755705046
Penrose_N24,texture_low_q25,0,64,1.0,57.60643927586413,0.01519213583556747,85,0.5329994315906998,0.0
Penrose_N24,texture_low_q25,0,64,2.0,57.60643927586413,0.08936550491510277,500,0.9747995326060357,1.1755705045366653
Penrose_N24,texture_low_q25,0,64,3.0,57.60643927586413,0.11689008042895442,654,1.119851543182087,1.1755705045870708
Penrose_N24,texture_low_q25,0,128,1.0,112.69041325727059,0.006613047363717605,37,0.6559597251767548,0.0
Penrose_N24,texture_low_q25,0,128,2.0,112.69041325727059,0.04396782841823056,246,1.0052144502187497,1.1755705045741416
Penrose_N24,texture_low_q25,0,128,3.0,112.69041325727059,0.05647899910634495,316,1.135063995501262,1.1755705046
Penrose_N24,texture_low_q25,0,256,1.0,220.99544429303361,0.004289544235924933,24,0.6741808286497459,0.0
Penrose_N24,texture_low_q25,0,256,2.0,220.99544429303361,0.025737265415549597,144,1.0102817024486663,1.1755705045366653
Penrose_N24,texture_low_q25,0,256,3.0,220.99544429303361,0.03342269883824844,187,1.162012262726341,1.1755705046
Penrose_N24,texture_low_q25,0,512,1.0,427.4877084065543,0.0025022341376228774,14,0.8090169943684286,0.80901699435
Penrose_N24,texture_low_q25,0,512,2.0,427.4877084065543,0.014655942806076854,82,1.0484635442515746,1.1755705045741416
Penrose_N24,texture_low_q25,0,512,3.0,427.4877084065543,0.018409294012511172,103,1.1784569928302688,1.1755705046
Penrose_N24,texture_low_q25,0,1024,1.0,817.099003824674,0.0012511170688114387,7,0.6934431380423337,0.0
Penrose_N24,texture_low_q25,0,1024,2.0,817.099003824674,0.005898123324396783,33,1.0871343831188374,1.1755705046
Penrose_N24,texture_low_q25,0,1024,3.0,817.099003824674,0.0071492403932082215,40,1.2046587508999267,1.1755705046317708
Penrose_N24,depth_high_q25,0,64,1.0,59.16426345743364,0.012813370473537604,69,0.4689953590556998,0.0
Penrose_N24,depth_high_q25,0,64,2.0,59.16426345743364,0.08523676880222841,459,0.8202342913112094,0.6180339887493117
Penrose_N24,depth_high_q25,0,64,3.0,59.16426345743364,0.1084493964716806,584,0.9312459861699051,1.1755705045366653
Penrose_N24,depth_high_q25,0,128,1.0,114.48041081847973,0.006870937790157846,37,0.30611453840727665,0.0
Penrose_N24,depth_high_q25,0,128,2.0,114.48041081847973,0.04642525533890436,250,0.8182409490228689,0.6180339887802133
Penrose_N24,depth_high_q25,0,128,3.0,114.48041081847973,0.06016713091922005,324,0.9367709943259748,1.1755705045741416
Penrose_N24,depth_high_q25,0,256,1.0,229.34310525958225,0.005013927576601671,27,0.419490293375174,0.0
Penrose_N24,depth_high_q25,0,256,2.0,229.34310525958225,0.022469823584029713,121,0.8197292785378901,0.6180339887999999
Penrose_N24,depth_high_q25,0,256,3.0,229.34310525958225,0.029526462395543174,159,0.9412340987118133,1.1755705045741416
Penrose_N24,depth_high_q25,0,512,1.0,443.9904096871814,0.0018570102135561746,10,0.48541019662346735,0.0
Penrose_N24,depth_high_q25,0,512,2.0,443.9904096871814,0.012256267409470752,66,0.8564865581132801,0.6180339887901066
Penrose_N24,depth_high_q25,0,512,3.0,443.9904096871814,0.015041782729805013,81,0.9438281262618278,1.1755705045366651
Penrose_N24,depth_high_q25,0,1024,1.0,835.1240920705975,0.0007428040854224698,4,0.0,0.0
Penrose_N24,depth_high_q25,0,1024,2.0,835.1240920705975,0.005571030640668524,30,0.8232941474914238,0.6180339887901066
Penrose_N24,depth_high_q25,0,1024,3.0,835.1240920705975,0.008356545961002786,45,0.9915731070286707,1.1755705045741416
Penrose_N24,depth_low_q25,0,64,1.0,57.872767986130626,0.01467038068709378,79,0.6758876155482623,0.0
Penrose_N24,depth_low_q25,0,64,2.0,57.872767986130626,0.08505106778087279,458,1.227033307368099,1.1755705046
Penrose_N24,depth_low_q25,0,64,3.0,57.872767986130626,0.13054781801299908,703,1.487210715615071,1.328131026102596
Penrose_N24,depth_low_q25,0,128,1.0,116.6848336289608,0.00872794800371402,47,0.8606563769941229,1.6180339886665571
Penrose_N24,depth_low_q25,0,128,2.0,116.6848336289608,0.045682451253481894,246,1.2437491392362596,1.1755705046317706
Penrose_N24,depth_low_q25,0,128,3.0,116.6848336289608,0.0681522748375116,367,1.4999315303105745,1.3281310261304726
Penrose_N24,depth_low_q25,0,256,1.0,225.8559786445141,0.004271123491179201,23,0.8441916463095416,1.6180339886921096
Penrose_N24,depth_low_q25,0,256,2.0,225.8559786445141,0.022469823584029713,121,1.2532554292157465,1.1755705046
Penrose_N24,depth_low_q25,0,256,3.0,225.8559786445141,0.03268337975858867,176,1.4651240805763772,1.3281310260983787
Penrose_N24,depth_low_q25,0,512,1.0,433.09693970568486,0.001671309192200557,9,0.8989077715119527,1.6180339886665571
Penrose_N24,depth_low_q25,0,512,2.0,433.09693970568486,0.010770659238625812,58,1.268335430204805,1.1755705045870708
Penrose_N24,depth_low_q25,0,512,3.0,433.09693970568486,0.018570102135561744,100,1.5619749908210734,1.328131026102596
Penrose_N24,depth_low_q25,0,1024,1.0,814.2284461504898,0.00018570102135561745,1,1.6180339887616626,1.6180339887616626
Penrose_N24,depth_low_q25,0,1024,2.0,814.2284461504898,0.006685236768802228,36,1.4960253751131607,1.175570504631771
Penrose_N24,depth_low_q25,0,1024,3.0,814.2284461504898,0.010027855153203343,54,1.642134442344056,1.473082507451179
Penrose_N24,texture_high_depth_high,0,64,1.0,57.983991732228816,0.013986013986013986,26,0.31116038244448785,0.0
Penrose_N24,texture_high_depth_high,0,64,2.0,57.983991732228816,0.08660570199031738,161,0.8268352336716999,0.6180339888
Penrose_N24,texture_high_depth_high,0,64,3.0,57.983991732228816,0.10650887573964497,198,0.9205117201339469,1.1755705045366653
Penrose_N24,texture_high_depth_high,0,128,1.0,114.7620775973389,0.005917159763313609,11,0.147093998969687,0.0
Penrose_N24,texture_high_depth_high,0,128,2.0,114.7620775973389,0.038730500268961805,72,0.7830863166944122,0.6180339887802133
Penrose_N24,texture_high_depth_high,0,128,3.0,114.7620775973389,0.046799354491662185,87,0.877059542451525,1.1755705044932399
Penrose_N24,texture_high_depth_high,0,256,1.0,226.8911213645255,0.0037654653039268424,7,0.46229542535166607,0.0
Penrose_N24,texture_high_depth_high,0,256,2.0,226.8911213645255,0.019903173749327596,37,0.7890288745332883,0.6180339887802133
Penrose_N24,texture_high_depth_high,0,256,3.0,226.8911213645255,0.02689618074233459,50,0.9291954339448952,1.1755705045366653
Penrose_N24,texture_high_depth_high,0,512,1.0,433.37994743461746,0.0016137708445400753,3,1.078689325820554,1.6180339887
Penrose_N24,texture_high_depth_high,0,512,2.0,433.37994743461746,0.01237224314147391,23,0.8962859302215211,0.6180339888
Penrose_N24,texture_high_depth_high,0,512,3.0,433.37994743461746,0.01506186121570737,28,0.9734011259122124,1.175570504552116
Penrose_N24,texture_high_depth_high,0,1024,1.0,837.1671034892595,0.0016137708445400753,3,0.5393446628888523,0.0
Penrose_N24,texture_high_depth_high,0,1024,2.0,837.1671034892595,0.009682625067240451,18,0.8527131081582177,0.8968022466837833
Penrose_N24,texture_high_depth_high,0,1024,3.0,837.1671034892595,0.011834319526627219,22,0.939152729598991,1.1755705045741416
Penrose_N24,texture_low_depth_low,0,64,1.0,60.847944142489965,0.012458471760797342,15,0.755082528092845,0.0
Penrose_N24,texture_low_depth_low,0,64,2.0,60.847944142489965,0.06893687707641195,83,1.2828304121433898,1.1755705046
Penrose_N24,texture_low_depth_low,0,64,3.0,60.847944142489965,0.11212624584717608,135,1.5080622437522544,1.328131026102596
Penrose_N24,texture_low_depth_low,0,128,1.0,116.8927335004091,0.005813953488372093,7,0.92459085072095,1.6180339887616626
Penrose_N24,texture_low_depth_low,0,128,2.0,116.8927335004091,0.04568106312292359,55,1.2646707356376228,1.1755705046
Penrose_N24,texture_low_depth_low,0,128,3.0,116.8927335004091,0.0681063122923588,82,1.4629288278455619,1.3281310260849208
Penrose_N24,texture_low_depth_low,0,256,1.0,220.548238225074,0.0024916943521594683,3,0.5393446628888523,0.0
Penrose_N24,texture_low_depth_low,0,256,2.0,220.548238225074,0.027408637873754152,33,1.2820896620235993,1.1755705046
Penrose_N24,texture_low_depth_low,0,256,3.0,220.548238225074,0.0340531561461794,41,1.4230305824707876,1.1755705046317708
Penrose_N24,texture_low_depth_low,0,512,1.0,447.80652581393167,0.0008305647840531562,1,0.0,0.0
Penrose_N24,texture_low_depth_low,0,512,2.0,447.80652581393167,0.008305647840531562,10,1.147568308144093,1.1755705045741416
Penrose_N24,texture_low_depth_low,0,512,3.0,447.80652581393167,0.015780730897009966,19,1.5809070236718337,1.3281310260941614
Penrose_N24,texture_low_depth_low,0,1024,1.0,834.7013786729575,0.0,0,,
Penrose_N24,texture_low_depth_low,0,1024,2.0,834.7013786729575,0.009136212624584718,11,1.3230333289697505,1.1755705045741416
Penrose_N24,texture_low_depth_low,0,1024,3.0,834.7013786729575,0.01079734219269103,13,1.485822302294808,1.1755705046
Penrose_N24,all_interior75,1,64,1.0,58.4200827597541,0.0154,308,0.5463491390574778,0.0
Penrose_N24,all_interior75,1,64,2.0,58.4200827597541,0.08925,1785,1.0395124139748384,1.1755705045741416
Penrose_N24,all_interior75,1,64,3.0,58.4200827597541,0.11705,2341,1.18285016507458,1.1755705046
Penrose_N24,all_interior75,1,128,1.0,114.74411065843827,0.00745,149,0.6624165994194651,0.0
Penrose_N24,all_interior75,1,128,2.0,114.74411065843827,0.0448,896,1.0462697612208802,1.1755705045741416
Penrose_N24,all_interior75,1,128,3.0,114.74411065843827,0.0594,1188,1.1920731248217609,1.1755705046
Penrose_N24,all_interior75,1,256,1.0,223.4380671161334,0.004,80,0.5663118960613454,0.0
Penrose_N24,all_interior75,1,256,2.0,223.4380671161334,0.0241,482,1.0320637992495993,1.1755705045741416
Penrose_N24,all_interior75,1,256,3.0,223.4380671161334,0.0327,654,1.2067595399692412,1.1755705046317708
Penrose_N24,all_interior75,1,512,1.0,441.2540856689697,0.002,40,0.7281152949378199,0.0
Penrose_N24,all_interior75,1,512,2.0,441.2540856689697,0.01045,209,1.070587878543007,1.1755705045741416
Penrose_N24,all_interior75,1,512,3.0,441.2540856689697,0.01455,291,1.2522204236486054,1.175570504631771
Penrose_N24,all_interior75,1,1024,1.0,833.8691497994796,0.001,20,0.40450849718679527,0.0
Penrose_N24,all_interior75,1,1024,2.0,833.8691497994796,0.0066,132,1.0441103373589007,1.1755705045741416
Penrose_N24,all_interior75,1,1024,3.0,833.8691497994796,0.0087,174,1.2136698049020296,1.1755705046317708
Penrose_N24,texture_high_q25,1,64,1.0,57.86241244454966,0.013545670876807615,74,0.5247677801308227,0.0
Penrose_N24,texture_high_q25,1,64,2.0,57.86241244454966,0.08676551345414607,474,0.9972402737907764,1.1755705045366651
Penrose_N24,texture_high_q25,1,64,3.0,57.86241244454966,0.11403990481420465,623,1.1214630062420843,1.1755705045741416
Penrose_N24,texture_high_q25,1,128,1.0,115.1831638636704,0.006589785831960461,36,0.3146177200359076,0.0
Penrose_N24,texture_high_q25,1,128,2.0,115.1831638636704,0.051986088229910306,284,0.9736728942468776,1.1755705045366651
Penrose_N24,texture_high_q25,1,128,3.0,115.1831638636704,0.06772835438403807,370,1.1065074975924705,1.1755705045741416
Penrose_N24,texture_high_q25,1,256,1.0,222.978554952911,0.005308438586857038,29,0.3347656528379735,0.0
Penrose_N24,texture_high_q25,1,256,2.0,222.978554952911,0.026725242540728538,146,0.9487169541732811,1.1755705045366651
Penrose_N24,texture_high_q25,1,256,3.0,222.978554952911,0.032582829946915616,178,1.0820040732061997,1.1755705045741416
Penrose_N24,texture_high_q25,1,512,1.0,436.2609722887756,0.0009152480322167307,5,0.32360679775233253,0.0
Penrose_N24,texture_high_q25,1,512,2.0,436.2609722887756,0.011715174812374154,64,1.0108161976116876,1.1755705045675668
Penrose_N24,texture_high_q25,1,512,3.0,436.2609722887756,0.014827018121911038,81,1.1294146494904391,1.1755705045741416
Penrose_N24,texture_high_q25,1,1024,1.0,826.9351094060772,0.001098297638660077,6,0.0,0.0
Penrose_N24,texture_high_q25,1,1024,2.0,826.9351094060772,0.006589785831960461,36,1.0589657436086601,1.1755705045741416
Penrose_N24,texture_high_q25,1,1024,3.0,826.9351094060772,0.007871133077063884,43,1.130646703725772,1.1755705046
Penrose_N24,texture_low_q25,1,64,1.0,59.095609266622304,0.01483467381590706,83,0.6043259476077094,0.0
Penrose_N24,texture_low_q25,1,64,2.0,59.095609266622304,0.08293118856121537,464,1.0013256325948607,1.175570504552116
Penrose_N24,texture_low_q25,1,64,3.0,59.095609266622304,0.1097408400357462,614,1.1492336324195656,1.1755705046
Penrose_N24,texture_low_q25,1,128,1.0,114.9507059938663,0.005898123324396783,33,0.7354699948867834,0.0
Penrose_N24,texture_low_q25,1,128,2.0,114.9507059938663,0.04307417336907954,241,1.0406099620993996,1.1755705045741416
Penrose_N24,texture_low_q25,1,128,3.0,114.9507059938663,0.058266309204647,326,1.1753373763000101,1.1755705045741416
Penrose_N24,texture_low_q25,1,256,1.0,223.33776114137692,0.00482573726541555,27,0.5393446629264952,0.0
Penrose_N24,texture_low_q25,1,256,2.0,223.33776114137692,0.026630920464700624,149,0.9630889840928898,1.1755705045675668
Penrose_N24,texture_low_q25,1,256,3.0,223.33776114137692,0.032529043789097406,182,1.0657930137768097,1.1755705045741416
Penrose_N24,texture_low_q25,1,512,1.0,434.5099644948225,0.0010723860589812334,6,0.5393446629166666,0.0
Penrose_N24,texture_low_q25,1,512,2.0,434.5099644948225,0.012332439678284183,69,1.0914037120936289,1.1755705045741416
Penrose_N24,texture_low_q25,1,512,3.0,434.5099644948225,0.015370866845397676,86,1.2011084930671243,1.1755705045870708
Penrose_N24,texture_low_q25,1,1024,1.0,819.0586784807093,0.0008936550491510277,5,0.0,0.0
Penrose_N24,texture_low_q25,1,1024,2.0,819.0586784807093,0.006791778373547811,38,1.0833178468092861,1.1755705045741416
Penrose_N24,texture_low_q25,1,1024,3.0,819.0586784807093,0.008579088471849867,48,1.2549857684013375,1.1755705045870708
Penrose_N24,depth_high_q25,1,64,1.0,56.62598971942295,0.012070566388115135,65,0.4231781201366088,0.0
Penrose_N24,depth_high_q25,1,64,2.0,56.62598971942295,0.09229340761374187,497,0.8416190503958637,0.6180339887802133
Penrose_N24,depth_high_q25,1,64,3.0,56.62598971942295,0.11680594243268339,629,0.944785107258679,1.1755705045366651
Penrose_N24,depth_high_q25,1,128,1.0,115.47269320041161,0.008170844939647167,44,0.2941879979580531,0.0
Penrose_N24,depth_high_q25,1,128,2.0,115.47269320041161,0.04271123491179202,230,0.7958306104966223,0.6180339887493117
Penrose_N24,depth_high_q25,1,128,3.0,115.47269320041161,0.05273909006499536,284,0.8970426613515182,1.1755705045366651
Penrose_N24,depth_high_q25,1,256,1.0,229.22752305038088,0.0038997214484679664,21,0.3852461878020171,0.0
Penrose_N24,depth_high_q25,1,256,2.0,229.22752305038088,0.02321262766945218,125,0.8139438728764037,0.6180339887802133
Penrose_N24,depth_high_q25,1,256,3.0,229.22752305038088,0.027855153203342618,150,0.9041208582389807,1.1755705045366651
Penrose_N24,depth_high_q25,1,512,1.0,443.3742506266258,0.0011142061281337048,6,0.5393446629224457,0.0
Penrose_N24,depth_high_q25,1,512,2.0,443.3742506266258,0.010770659238625812,58,0.8502111773912806,0.6180339887999999
Penrose_N24,depth_high_q25,1,512,3.0,443.3742506266258,0.012070566388115135,65,0.9016794687916665,1.1755705045366653
Penrose_N24,depth_high_q25,1,1024,1.0,839.0909179452111,0.0007428040854224698,4,0.0,0.0
Penrose_N24,depth_high_q25,1,1024,2.0,839.0909179452111,0.006128133704735376,33,0.712071237338833,0.6180339887493117
Penrose_N24,depth_high_q25,1,1024,3.0,839.0909179452111,0.009285051067780872,50,0.921531565521434,1.1755705045741416
Penrose_N24,depth_low_q25,1,64,1.0,57.90519659968628,0.013370473537604457,72,0.6517081343588313,0.0
Penrose_N24,depth_low_q25,1,64,2.0,57.90519659968628,0.08802228412256267,474,1.2754317347665003,1.1755705046317708
Penrose_N24,depth_low_q25,1,64,3.0,57.90519659968628,0.12999071494893222,700,1.4747560190443303,1.328131026102596
Penrose_N24,depth_low_q25,1,128,1.0,113.65802802243988,0.005756731662024141,31,0.8873089615730112,1.6180339886665571
Penrose_N24,depth_low_q25,1,128,2.0,113.65802802243988,0.04159702878365831,224,1.2871126201336325,1.1755705046317708
Penrose_N24,depth_low_q25,1,128,3.0,113.65802802243988,0.06629526462395544,357,1.4978876812616218,1.3281310261169759
Penrose_N24,depth_low_q25,1,256,1.0,224.32773179638497,0.003156917363045497,17,0.666249289480923,0.0
Penrose_N24,depth_low_q25,1,256,2.0,224.32773179638497,0.02414113277623027,130,1.356355385500666,1.175570504631771
Penrose_N24,depth_low_q25,1,256,3.0,224.32773179638497,0.03546889507892293,191,1.573191589514103,1.6180339887616626
Penrose_N24,depth_low_q25,1,512,1.0,439.9057069054586,0.0012999071494893223,7,0.6934431380439551,0.0
Penrose_N24,depth_low_q25,1,512,2.0,439.9057069054586,0.0116991643454039,63,1.241184411522398,1.1755705046
Penrose_N24,depth_low_q25,1,512,3.0,439.9057069054586,0.019870009285051067,107,1.5278964869908773,1.3281310260901853
Penrose_N24,depth_low_q25,1,1024,1.0,834.6193924708665,0.0007428040854224698,4,0.8090169943750001,0.8090169943500001
Penrose_N24,depth_low_q25,1,1024,2.0,834.6193924708665,0.0064995357474466105,35,1.3274508226988058,1.175570504631771
Penrose_N24,depth_low_q25,1,1024,3.0,834.6193924708665,0.009656453110492107,52,1.469437319367605,1.3281310261035806
Penrose_N24,texture_high_depth_high,1,64,1.0,57.4071001062017,0.01237224314147391,23,0.21104791157396657,0.0
Penrose_N24,texture_high_depth_high,1,64,2.0,57.4071001062017,0.08660570199031738,161,0.8078627146702307,0.6180339887999999
Penrose_N24,texture_high_depth_high,1,64,3.0,57.4071001062017,0.10973641742872513,204,0.9208205890094933,1.1755705045366651
Penrose_N24,texture_high_depth_high,1,128,1.0,113.9954019885554,0.008606777837547068,16,0.2022542485983132,0.0
Penrose_N24,texture_high_depth_high,1,128,2.0,113.9954019885554,0.04357181280258203,81,0.8378470976088267,0.6180339888
Penrose_N24,texture_high_depth_high,1,128,3.0,113.9954019885554,0.05433028509951587,101,0.9415851921021595,1.1755705045366651
Penrose_N24,texture_high_depth_high,1,256,1.0,217.55600668220276,0.002151694459386767,4,0.4045084971666392,0.0
Penrose_N24,texture_high_depth_high,1,256,2.0,217.55600668220276,0.026358257127487898,49,0.8736824461811761,1.1755705044932399
Penrose_N24,texture_high_depth_high,1,256,3.0,217.55600668220276,0.029585798816568046,55,0.9232586549002829,1.1755705045366651
Penrose_N24,texture_high_depth_high,1,512,1.0,420.5143508668755,0.002151694459386767,4,0.4045084971932528,0.0
Penrose_N24,texture_high_depth_high,1,512,2.0,420.5143508668755,0.013448090371167294,25,0.7622815951637502,0.6180339887802133
Penrose_N24,texture_high_depth_high,1,512,3.0,420.5143508668755,0.017213555675094135,32,0.8860611581778688,0.8968022466466199
Penrose_N24,texture_high_depth_high,1,1024,1.0,793.7311168674889,0.0,0,,
Penrose_N24,texture_high_depth_high,1,1024,2.0,793.7311168674889,0.00914470145239376,17,0.8903456439866003,0.6180339887999999
Penrose_N24,texture_high_depth_high,1,1024,3.0,793.7311168674889,0.009682625067240451,18,0.9146670541031737,0.6180339887999999
Penrose_N24,texture_low_depth_low,1,64,1.0,59.80248714641302,0.013289036544850499,16,0.6067627457856235,0.0
Penrose_N24,texture_low_depth_low,1,64,2.0,59.80248714641302,0.09053156146179402,109,1.2982713588460384,1.1755705046
Penrose_N24,texture_low_depth_low,1,64,3.0,59.80248714641302,0.13538205980066445,163,1.57247812904882,1.6180339887616626
Penrose_N24,texture_low_depth_low,1,128,1.0,115.37669053128758,0.005813953488372093,7,0.6934431380407126,0.0
Penrose_N24,texture_low_depth_low,1,128,2.0,115.37669053128758,0.04568106312292359,55,1.3202822381452577,1.1755705045741418
Penrose_N24,texture_low_depth_low,1,128,3.0,115.37669053128758,0.07475083056478406,90,1.587605916174975,1.328131026102596
Penrose_N24,texture_low_depth_low,1,256,1.0,218.95640011132983,0.0033222591362126247,4,0.40450849719041565,0.0
Penrose_N24,texture_low_depth_low,1,256,2.0,218.95640011132983,0.026578073089700997,32,1.2600811807766892,1.1755705046
Penrose_N24,texture_low_depth_low,1,256,3.0,218.95640011132983,0.03903654485049834,47,1.4621899487518084,1.3281310260901853
Penrose_N24,texture_low_depth_low,1,512,1.0,439.5423826764336,0.0024916943521594683,3,1.0786893258411083,1.6180339887616626
Penrose_N24,texture_low_depth_low,1,512,2.0,439.5423826764336,0.009136212624584718,11,1.347296327109467,1.1755705046317708
Penrose_N24,texture_low_depth_low,1,512,3.0,439.5423826764336,0.013289036544850499,16,1.607947289101332,1.6180339887616626
Penrose_N24,texture_low_depth_low,1,1024,1.0,813.3461032988494,0.0,0,,
Penrose_N24,texture_low_depth_low,1,1024,2.0,813.3461032988494,0.012458471760797342,15,1.5436836171010488,1.90211303257099
Penrose_N24,texture_low_depth_low,1,1024,3.0,813.3461032988494,0.014950166112956811,18,1.5743206468049225,1.9021130325709898
Penrose_N24,all_interior75,2,64,1.0,57.42706862509598,0.01455,291,0.6283087310260185,0.0
Penrose_N24,all_interior75,2,64,2.0,57.42706862509598,0.0913,1826,1.04515819190191,1.1755705045741416
Penrose_N24,all_interior75,2,64,3.0,57.42706862509598,0.11945,2389,1.1947756399171026,1.1755705046
Penrose_N24,all_interior75,2,128,1.0,113.54914879369075,0.00725,145,0.513307334362908,0.0
Penrose_N24,all_interior75,2,128,2.0,113.54914879369075,0.04725,945,1.0521279377449833,1.1755705045741416
Penrose_N24,all_interior75,2,128,3.0,113.54914879369075,0.0608,1216,1.1836950751342157,1.1755705046317708
Penrose_N24,all_interior75,2,256,1.0,225.0329424750736,0.00395,79,0.6144432868631596,0.0
Penrose_N24,all_interior75,2,256,2.0,225.0329424750736,0.02245,449,1.0378285816555939,1.1755705045741416
Penrose_N24,all_interior75,2,256,3.0,225.0329424750736,0.03075,615,1.2172405446249424,1.1755705046317708
Penrose_N24,all_interior75,2,512,1.0,431.67028961331994,0.0021,42,0.6549185192596132,0.0
Penrose_N24,all_interior75,2,512,2.0,431.67028961331994,0.01295,259,1.0152672269108411,1.1755705045741416
