substrate,start_vertex,perp_residue,depth,balance,gap_deg,degree,boundary_dist,vertex_type
AB,8056,1.08239220030269,0.11061779417377215,0.6532814824381883,225.0,4,0.12005104517757759,E
AB,7142,1.0823922002644217,0.44512011384608907,0.6532814824381883,225.0,4,0.6227855226487774,E
AB,12488,0.76536686473746,0.09927991563785998,0.6532814824381883,225.0,4,0.147247519331815,E
AB,15168,1.4142135623,0.281454444801326,0.804737854124365,270.0,3,0.2401020903389819,F
AB,1512,0.76536686473746,0.4986068072599006,0.8047378541076983,269.9999999959486,3,0.5637263970681788,F
AB,7074,0.76536686473746,0.5094847203390996,0.6532814824381883,225.0,4,0.5139996259590012,E
AB,15421,1.4142135623730951,0.26339691985947555,0.8047378541243652,270.0,3,0.36208592940002937,F
AB,11779,0.76536686473746,0.46201464724200725,0.6532814824381883,225.0,4,0.5477950713113385,E
AB,3641,1.84775906504015,0.18918808179190794,0.8047378541243652,270.0,3,0.31702533560766355,F
AB,8407,0.76536686473746,0.8746920765323827,0.4828427124746191,180.0,5,0.9670073323986391,D
AB,8125,1.08239220030269,0.7775294734755931,0.0,45.0,8,1.1480502970794053,A
AB,1962,1.0823922002644217,0.6788613603925535,0.4828427124746191,180.0,5,0.6997087679808556,D
AB,11837,0.76536686473746,0.8780128145490976,0.3079598441704289,135.0,6,1.0008027777470399,C
AB,15228,0.76536686473746,0.6992407426381793,0.4828427124887612,180.00000000405143,5,0.731571419338554,D
AB,13812,0.76536686473746,0.6460110744701609,0.4828427124846191,180.0,5,0.9013492355733719,D
AB,2920,2.0,0.3139102765387467,0.6532814824381883,225.0,4,0.15851266777522954,E
AB,6005,2.141444941458133,0.1613483141583596,0.8047378541243649,270.0,3,0.21290561612275094,F
AB,196,0.765366864645072,0.7325537971259841,0.307959844181317,135.00000000405143,6,0.9782724808459906,C
AB,13827,0.76536686473746,0.6245313841357383,0.48284271245461896,180.0,5,0.7447693617732212,D
AB,3432,1.08239220030269,0.5295433890407253,0.6532814824381883,225.0,4,0.5093334486611981,E
AB,14860,1.0823922002644217,0.5544909640508806,0.6532814824381883,225.0,4,0.6406496423407976,E
AB,12551,2.1414449415378507,0.13631339987962465,0.6532814824381883,225.0,4,0.2016404677326773,E
AB,19312,2.1414449414743264,0.4726073814306362,0.8047378541243652,270.0,3,0.36015313546625227,F
AB,4429,1.0823922002644217,0.37097743846712306,0.8047378541243649,270.0,3,0.18570914196851385,F
AB,18092,2.0,0.4370797315890449,0.8047378541410316,270.0000000040514,3,0.44834152912029224,F
AB,253,0.76536686473746,0.3091453069872916,0.6532814824545203,225.0000000040514,4,0.4483415291526698,E
AB,3565,1.08239220030269,0.7721042187525989,0.0,45.0,8,1.1208538229003415,A
AB,11749,1.08239220030269,0.5335746711696202,0.48284271246047683,179.99999999594857,5,0.8084946647231207,D
AB,16221,1.84775906504015,0.4406110987248263,0.6532814824545203,225.0000000040514,4,0.5365299228201511,E
AB,10357,1.0823922002644217,0.3767079097302002,0.8047378541243652,270.0,3,0.3826834324181597,F
AB,14483,1.4142135623730951,0.4216715973415788,0.8047378541243649,270.0,3,0.5796577228018747,F
AB,1140,2.141444941587064,0.21069714996135658,0.8047378541410316,270.0000000040514,3,0.2672985644872983,F
