substrate,start_vertex,perp_residue,depth,balance,gap_deg,degree,boundary_dist,vertex_type
Penrose,19309,0.6180339887000001,0.6410225873700799,0.25000000003714556,144.0000000083396,4,1.0159642201985595,D
Penrose,9580,0.0,0.8911829818269787,2.0283552615308837e-11,72.00000000574586,5,1.3432126840159546,C
Penrose,9741,1.3281310261304724,0.7460625116513199,0.5393446629307889,216.0000000025587,3,1.044549831857645,E
Penrose,6770,1.3281310260319117,0.204517996532679,0.872677996235706,287.9999999958302,3,0.24053569389188567,E
Penrose,13455,1.3281310261406956,0.6663681490212902,0.2500000000065367,144.00000000078452,4,1.0208714496688094,D
Penrose,12183,1.1755705045,0.7960696627100712,0.1666666666743191,72.0000000041698,6,1.1880722307866316,B
Penrose,796,0.6180339887493117,0.5299425694385602,0.5393446629138937,215.99999999950518,3,0.6543379323409955,E
Penrose,6598,1.9021130326164595,0.615876520775768,0.6472135955258712,216.00000000432922,5,0.976263805729639,C
Penrose,2884,0.0,0.8404577428706501,0.16666666667102448,72.00000000177417,6,1.2655276544141856,B
Penrose,17701,1.9021130326164595,0.19147422610696507,0.8726779962533491,288.00000000098964,3,0.12405192400601095,E
Penrose,10233,1.9021130326164593,0.5352660915052376,0.6472135955180686,216.00000000466463,5,0.8293640689886114,C
Penrose,3746,1.1755705046317708,0.29196967679053887,0.8726779962543398,288.0000000012793,3,0.4159769444041923,E
Penrose,5673,0.6180339887802133,0.5911891375719054,0.8726779962543398,288.0000000012793,3,0.8276045714046929,E
Penrose,6784,0.0,0.8191562616936598,0.2500000000114786,144.00000000049482,4,1.1601316805274045,D
Penrose,488,0.6180339887802133,0.618049653294535,0.24999999999216513,143.99999999712708,4,0.9789252246265383,D
Penrose,8034,1.1755705046,0.4907387931288708,0.6472135954999785,215.99999999921548,5,0.7043392715666923,C
Penrose,4182,0.6180339887483194,0.3964824323853695,0.8726779962533491,288.00000000098964,3,0.60010167906364,E
Penrose,14705,1.328131026102596,0.6065858397355424,0.25000000001388406,144.00000000255505,4,0.7941556755505518,D
Penrose,2624,0.6180339887493117,0.9308115106010975,2.971649593064285e-11,72.0000000041698,5,1.457335593256638,C
Penrose,3349,1.1755705045741416,0.35577654863421637,0.8726779962692001,288.00000000562494,3,0.37900905347263225,E
Penrose,12660,1.1755705046,0.7430937115825613,0.23114771266072417,71.99999999872065,7,1.0858949409034435,A
Penrose,14360,0.6180339887493117,0.4333636311910083,0.8726779962543398,288.0000000012793,3,0.5166514439307767,E
Penrose,19773,1.9999999999684825,0.5606610091834305,0.5393446629122908,215.99999999921548,3,0.6986450182729332,E
Penrose,2789,1.9021130325709898,0.28697724664630875,0.872677996235706,287.99999999583014,3,0.2717387790845014,E
Penrose,17781,1.3281310261745944,0.9096321400413642,0.2500000000114786,144.00000000049482,4,1.3435132421284852,D
Penrose,7438,2.2360679775000003,0.30380010074663744,0.6472135955104827,216.0000000025587,5,0.4548904876622675,C
Penrose,3930,1.1755705046329201,0.3444658635582385,0.8726779962543398,288.0000000012793,3,0.42192790493003707,E
Penrose,25553,1.1755705046329201,0.20079699219879632,0.8726779962625321,288.000000003675,3,0.22768840042214888,E
Penrose,2555,0.0,0.696299137738952,0.23114771267738307,72.00000000177417,7,1.1055948691442559,A
Penrose,26287,1.1755705045741418,0.1278143263399074,0.8726779962438981,287.9999999982258,3,0.06618187264473918,E
Penrose,25696,2.2360679774467704,0.3579058180382272,0.872677996262532,288.000000003675,3,0.5372532935034564,E
Penrose,795,0.6180339887493117,0.882462081331417,6.463851676130616e-12,72.00000000177417,5,1.2404341835917807,C
Penrose,8509,1.3281310260849208,0.415542145328338,0.8726779962533491,288.00000000098964,3,0.48433407534779205,E
Penrose,25402,1.1755705046,0.30561304306203385,0.8726779962554144,288.0000000015936,3,0.40671999786788127,E
Penrose,10951,0.0,0.5911662523731536,0.24999999996994865,143.99999999533537,4,0.8909392702653651,D
Penrose,15051,0.0,0.6531378496274975,0.6472135955015849,215.99999999950518,5,0.9015407529345839,C
Penrose,1826,0.6180339886999999,0.41247864716676164,0.872677996235706,287.99999999583014,3,0.5899158043303449,E
Penrose,8189,1.1755705045366653,0.529866222767968,0.7694208842875487,251.99999999872065,4,0.7226949106552877,D
Penrose,6607,0.0,0.5628477531748943,0.2500000000114786,144.00000000049482,4,0.7455423236618832,D
Penrose,7757,1.328131026031912,0.5944504812335711,0.6472135954604828,215.9999999916604,5,0.7724663969157353,C
Penrose,16358,1.9021130325709898,0.3223921441098455,0.8726779962543398,288.0000000012793,3,0.508711380040173,E
Penrose,12237,2.0,0.6975124646495672,0.5393446628704884,215.9999999916604,3,0.9661927340746123,E
Penrose,7361,1.902113032521354,0.40614765295352195,0.872677996235706,287.99999999583014,3,0.46512046032066845,E
Penrose,12911,1.9021130326,0.3243394455639287,0.6243030102554988,216.00000000287295,4,0.48320254813246843,D
Penrose,7293,1.1755705046317708,0.5767607218013047,0.6472135955334569,216.00000000929995,5,0.7635975573407016,C
Penrose,5049,1.9021130326164595,0.16546119171361384,0.6472135955104827,216.0000000025587,5,0.10146097109510399,C
Penrose,20355,0.0,0.2539684866741472,0.8726779962438981,287.9999999982258,3,0.27525777406499974,E
Penrose,5265,1.3281310261169759,0.19527209471945006,0.8726779962543398,288.0000000012793,3,0.15551171637283745,E
Penrose,19896,2.236067977510974,0.40223369356873506,0.8726779962438981,287.9999999982258,3,0.5799154376553581,E
Penrose,23014,1.6180339887616626,0.4650532691969017,0.5393446629424411,216.00000000466463,3,0.6118615431999069,E
Penrose,10915,0.6180339887483193,0.5854027305295773,0.24999999996994865,143.99999999533537,4,0.8834145672615852,D
Penrose,3334,1.9021130326297686,0.1814754588552835,0.8726779962543398,288.0000000012793,3,0.14442392041447394,E
Penrose,23684,1.1755705045366651,0.7276268991884871,0.2311477126846238,72.00000000177417,7,1.0336477910419715,A
Penrose,27572,1.1755705046317708,0.5804541768214582,0.6243030102584728,216.00000000466463,4,0.8083909563283983,D
Penrose,22079,0.6180339887483194,0.639205838347594,0.5393446628936568,215.99999999584773,3,0.9228144236242283,E
Penrose,12343,1.328131026102596,0.5674085794431682,0.2500000000065367,144.00000000078452,4,0.8504519844793714,D
Penrose,27295,0.6180339887493116,0.5152629060698469,0.5393446629122908,215.9999999992155,3,0.8108226748260352,E
Penrose,6623,1.3281310261745942,0.8558473478908695,2.971642931726137e-11,72.00000000416983,5,1.257931999328606,C
Penrose,13385,1.1755705046317708,0.7160742874536281,0.23114771269760362,72.0000000041698,7,1.1477707002411026,A
Penrose,18767,2.5262553337685234,0.21279478829740028,0.8726779962543398,288.0000000012793,3,0.2110211540578797,E
Penrose,2998,1.175570504631771,0.21102998355136127,0.8726779962533491,288.00000000098964,3,0.29072254106955153,E
Penrose,14351,1.1755705046317708,0.8022227141022327,0.23114771265959808,72.00000000177417,7,1.2004332111268987,A
Penrose,17670,1.3281310261406956,0.9169046601120006,2.0283552615296685e-11,72.00000000574586,5,1.2975885629449861,C
Penrose,37,1.1755705045366651,0.49478872441959576,0.7694208842650788,251.99999999295724,4,0.6165120655017279,D
Penrose,10825,0.6180339887483193,0.6666990998242193,0.5393446629307889,216.0000000025587,3,0.8693650414952704,E
Penrose,18209,0.6180339887999999,0.1867777884345092,0.8726779962543398,288.0000000012793,3,0.26368366495519413,E
Penrose,17807,1.9021130326164595,0.20334805095987352,0.8726779962533491,288.00000000098964,3,0.2296336529808407,E
Penrose,16486,0.0,0.7291112694484401,0.2311477126884194,72.00000000574589,7,1.0086252723100273,A
Penrose,22492,1.9999999999684825,0.4565836094218164,0.5393446628936568,215.99999999584773,3,0.6695460865996601,E
Penrose,12315,1.1755705044932399,0.6972396310877536,0.6472135954977333,215.99999999744492,5,0.9229292266115989,C
Penrose,12044,1.618033988714233,0.4935331666408258,0.5393446629405854,216.00000000432925,3,0.7723954447314636,E
Penrose,27214,1.3281310260849208,0.5636954975032468,0.5393446629122908,215.99999999921548,3,0.7114923117393352,E
Penrose,9295,1.1755705045366651,0.8535347155957943,6.463896085051601e-12,72.00000000177417,5,1.3436989972128288,C
Penrose,7568,1.175570504631771,0.8170016256875561,0.16666666667102448,72.00000000177417,6,1.133420616478833,B
Penrose,3682,2.2360679775,0.31231301444366144,0.8726779962461673,287.99999999888945,3,0.42016840749840556,E
Penrose,20859,1.1755705046317708,0.21443306994894407,0.6243030102382249,215.99999999921548,4,0.1541234819724655,D
Penrose,13815,1.1755705046317708,0.46960673318723145,0.8726779962543398,288.0000000012793,3,0.7579033040548062,E
Penrose,9105,1.6180339887000001,0.28502492897836673,0.8726779962303164,287.99999999425415,3,0.26125209928349546,E
Penrose,8549,1.6180339887000001,0.3416420078166673,0.8726779962533491,288.00000000098964,3,0.38118391207689784,E
Penrose,25100,2.526255333724267,0.24481651617111688,0.8726779962438981,287.9999999982258,3,0.3338712456382489,E
Penrose,12414,0.6180339888,0.6810334065500319,0.5393446629325278,216.00000000287292,3,0.9865647304474063,E
Penrose,14464,0.6180339887483193,0.6255385172128628,0.6472135954776177,215.99999999584773,5,0.9479517453039746,C
Penrose,11042,1.328131026102596,0.6977422062281025,0.5393446629138937,215.99999999950518,3,0.9994120239654516,E
Penrose,16065,1.3281310261406956,0.4316317874394594,0.8726779962543398,288.0000000012793,3,0.47440466075143073,E
Penrose,11219,1.9021130325488669,0.6126635652027581,0.6472135954977333,215.99999999744492,5,0.8058443405723991,C
Penrose,8717,1.328131026113568,0.6521931703762495,0.6472135955104829,216.0000000025587,5,0.8576761294439189,C
Penrose,4364,1.1755705045366653,0.42951024312303043,0.647213595501585,215.99999999950518,5,0.5082250668153502,C
Penrose,23933,0.0,0.0917554548887839,0.8090169943800236,288.00000000098964,2,0.11528129057421621,X
Penrose,9090,1.6180339886921098,0.2675257312062761,0.872677996235706,287.99999999583014,3,0.2909082961905691,E
Penrose,2797,1.9021130326164593,0.453443246426532,0.8726779962533492,288.00000000098964,3,0.5058644531521035,E
Penrose,9846,0.6180339887483193,0.6030427542048375,0.6472135954999785,215.99999999921548,5,0.7636685094823503,C
Penrose,2196,1.17557050463292,0.7749154640124143,0.2311477126884194,72.00000000574586,7,1.09402076001712,A
Penrose,13637,1.1755705045741416,0.7069100062138264,0.23114771267738307,72.00000000177418,7,1.0621456065496666,A
Penrose,16228,0.6180339887000001,0.12906798842096312,0.872677996235706,287.99999999583014,3,0.02801110273944163,E
Penrose,8319,1.3281310261304724,0.7274105353047499,0.2500000000065367,144.00000000078452,4,1.1680717445158861,D
Penrose,14516,1.3281310261406956,0.2441073425411926,0.6472135954946752,215.99999999950518,5,0.27817605274857504,C
Penrose,13823,1.3281310260521826,0.22889647973249705,0.8726779962603944,288.0000000030499,3,0.3060454983259415,E
