vertex_id,degree,vertex_type,depth,resultant_mag,net_drift,perp_x,perp_y,perp_dist_from_centre,type_rank
6684,5,D,0.7602424426269595,0.48284271248461896,0.48284271248,0.2218254069,-0.3933982822,0.35488267715405564,3
6685,4,E,0.362097130137757,0.6532814824150912,0.6532814823982086,-0.4852813742,0.313708499,0.9442066423321982,4
6686,4,E,0.3889747395043224,0.6532814824150912,0.6532814823982086,1.2218254069,-0.3933982822,0.9044231290531286,4
6687,5,D,0.721975670666385,0.4828427124887612,0.4828427124925661,0.5147186258,0.313708499,0.41152412207119277,3
6688,3,F,0.20520232013540185,0.8047378541243649,0.8047378541071364,-0.4852813742,0.7279220614,1.1764381132200208,5
6689,3,F,0.424879024709513,0.8047378540910316,0.8047378540666666,1.2218254069,0.0208152802,0.8512785733839376,5
6690,4,E,0.450381215531102,0.6532814824545202,0.6532814824539697,0.5147186258,0.7279220614,0.8135309175802139,4
6691,4,E,0.6521527399308321,0.6532814824545202,0.6532814824539697,0.2218254069,-0.5649711575,0.5148741430576906,4
6692,3,F,0.4002622227271553,0.8047378540910316,0.8047378540666666,-0.4852813742,0.1421356237,0.8877157004809486,5
6693,3,F,0.3390416813565691,0.8047378541243649,0.8047378541071364,1.2218254069,-0.5649711575,0.9783326964850013,5
6694,7,B,0.8266135593216903,0.14285714287142856,0.1428571428857143,0.5147186258,0.1421356237,0.2566419383160195,1
6695,4,E,0.27917159071489206,0.6532814824150912,0.6532814823982085,-0.4852813742,0.5563491861,1.066950791702397,4
6696,4,E,0.4260635228146883,0.6532814824150912,0.6532814823982086,1.2218254069,-0.1507575951,0.8495253112000287,4
6697,5,D,0.5641433125952753,0.48284271248876115,0.482842712492566,0.5147186258,0.5563491861,0.6451433263520552,3
6698,3,F,0.08560178085224834,0.8047378541243649,0.8047378541071364,-0.4852813742,0.9705627485,1.3534676093281879,5
6699,3,F,0.3847256107169956,0.8047378540910316,0.8047378540666666,1.2218254069,0.2634559673,0.9107125750090393,5
6700,4,E,0.28831077041766295,0.6532814824545202,0.6532814824539697,0.5147186258,0.9705627485,1.0534232241235155,4
6701,5,D,0.8023994396510223,0.48284271248461896,0.48284271248,0.2218254069,-0.3223304703,0.2924830259038664,3
6702,4,E,0.3409431131994277,0.6532814824314233,0.6532814824077756,-0.4852813742,0.3847763109,0.9755182482973692,4
6703,4,E,0.40425327185409243,0.6532814824150912,0.6532814823982086,1.2218254069,-0.3223304703,0.8818082570854643,4
6704,5,D,0.6763745430869459,0.48284271250290334,0.48284271250670824,0.5147186258,0.3847763109,0.47902168258168665,3
6705,3,F,0.1717419477299612,0.8047378541243649,0.8047378541071364,-0.4852813742,0.7989898732,1.2259652550040807,5
6706,3,F,0.41759243481252195,0.8047378541076983,0.8047378540666666,1.2218254069,0.091883092,0.8620639874426257,5
6707,4,E,0.40301687002639763,0.6532814824545202,0.6532814824539697,0.5147186258,0.7989898732,0.8836383457611168,4
6708,5,D,0.6976273716744537,0.48284271248461896,0.48284271248,0.2218254069,-0.4939033456,0.44756381827547026,3
6709,4,E,0.38681935366559594,0.6532814824150912,0.6532814823982086,-0.4852813742,0.2132034356,0.9076134731037108,4
6710,3,F,0.36180145016866194,0.8047378541243649,0.8047378541071364,1.2218254069,-0.4939033456,0.9446442998565865,5
6711,6,C,0.7846677883780547,0.307959844181317,0.3079598441887563,0.5147186258,0.2132034356,0.3187289384125681,2
6712,3,F,0.24981946183981896,0.8047378541243649,0.8047378541071363,-0.4852813742,0.627416998,1.1103970220923305,5
6713,3,F,0.4284173633518492,0.8047378540910316,0.8047378540666666,1.2218254069,-0.0796897832,0.8460412198513598,5
6714,4,E,0.5171456781210099,0.6532814824545202,0.6532814824539694,0.5147186258,0.627416998,0.7147079587452049,4
6715,4,E,0.5868601061779355,0.6532814824314233,0.6532814824077756,0.2218254069,-0.6654762208,0.6115185405004581,4
6716,3,F,0.41306118658802615,0.8047378541076983,0.8047378540666666,-0.4852813742,0.0416305603,0.8687710189888999,5
6717,3,F,0.3024666642277012,0.8047378541243649,0.8047378540835661,1.2218254069,-0.6654762208,1.0324700514775393,5
6718,7,B,0.8780384199332568,0.14285714287142856,0.1428571428857143,0.5147186258,0.0416305603,0.18052424506761913,1
6719,4,E,0.3170633857455426,0.6532814824150912,0.6532814823982086,-0.4852813742,0.4558441227,1.0108643775347406,4
6720,4,E,0.4159734683397093,0.6532814824150912,0.6532814823982086,1.2218254069,-0.2512626585,0.8644603379993695,4
6721,5,D,0.63016236614933,0.48284271248876115,0.4828427124925661,0.5147186258,0.4558441227,0.5474237018899719,3
6722,3,F,0.13690673685112054,0.8047378541243649,0.8047378541071364,-0.4852813742,0.8700576851,1.2775273956571667,5
6723,3,F,0.4064989147420237,0.8047378540910316,0.8047378540666666,1.2218254069,0.1629509039,0.8784843169822498,5
6724,4,E,0.35555649028335956,0.6532814824545202,0.6532814824539697,0.5147186258,0.8700576851,0.9538879212343584,4
6725,5,D,0.7421798556725836,0.48284271248461896,0.48284271248,0.2218254069,-0.4228355337,0.3816184317426934,3
6726,4,E,0.3699951277746958,0.6532814824314233,0.6532814824077756,-0.4852813742,0.2842712475,0.9325162390086764,4
6727,3,F,0.3816639995380071,0.8047378541243649,0.8047378541071364,1.2218254069,-0.4228355337,0.9152442893938072,5
6728,6,C,0.7406091841438049,0.307959844192205,0.3079598441951344,0.5147186258,0.2842712475,0.3839432974243844,2
6729,3,F,0.21861749801825536,0.8047378541243649,0.8047378541071364,-0.4852813742,0.6984848098,1.1565813283339554,5
6730,3,F,0.4267453692964007,0.8047378541076983,0.8047378540666666,1.2218254069,-0.0086219714,0.8485160604073136,5
6731,4,E,0.4699659721054016,0.6532814824545202,0.6532814824539697,0.5147186258,0.6984848098,0.7845420885286903,4
6732,4,E,0.6331270147967137,0.6532814824545202,0.6532814824539697,0.2218254069,-0.594408409,0.5430355088322335,4
6733,3,F,0.40478407315653187,0.8047378540910316,0.8047378540666666,-0.4852813742,0.1126983722,0.8810225792978253,5
6734,3,F,0.3288338730848416,0.8047378541243649,0.8047378541071364,1.2218254069,-0.594408409,0.9934420192819031,5
6735,7,B,0.8429667045144582,0.14285714287142856,0.1428571428857143,0.5147186258,0.1126983722,0.23243645336912053,1
6736,4,E,0.29073320349891685,0.6532814824150912,0.6532814823982086,-0.4852813742,0.5269119346,1.049837603939021,4
6737,4,E,0.4239181085256347,0.6532814824150912,0.6532814823982086,1.2218254069,-0.1801948466,0.852700895631427,4
6738,5,D,0.583542505239935,0.48284271248876115,0.4828427124925661,0.5147186258,0.5269119346,0.6164291640299367,3
6758,4,E,0.3663871981840967,0.6532814824381883,0.6532814824444025,-0.1923881554,-0.8198051534,0.9378565991880345,4
