model,seed,history,checkpoint,M,struct_access,eff_alt,edge_count,total_weight,n_active
Reinforced,36,B,400,-44.202132,40,165.323880,144,368.254918,0
Reinforced,37,B,400,-80.619726,40,173.644483,144,440.038427,0
Reinforced,38,B,400,-98.159709,40,134.156769,144,438.827189,0
Reinforced,39,B,400,59.378233,40,137.231044,144,406.551679,0
Reinforced,40,B,400,63.221235,40,159.409850,144,455.894636,0
Reinforced,41,B,400,46.386357,40,153.976785,144,431.665767,0
Reinforced,42,B,400,-130.429707,40,198.728526,144,389.007266,0
Reinforced,43,B,400,-106.776943,40,137.204261,144,406.076015,0
Reinforced,44,B,400,-33.130980,40,190.724223,144,428.379759,0
Reinforced,45,B,400,-4.597247,40,123.475195,144,384.934336,0
Reinforced,46,B,400,-1.025734,40,152.813251,144,474.948601,0
Reinforced,47,B,400,-166.104448,40,124.537627,144,373.678056,0
Reinforced,48,B,400,-27.472906,40,176.506960,144,425.441488,0
Reinforced,49,B,400,91.440077,40,147.223142,144,440.391249,0
Reinforced,50,B,400,50.244377,40,195.259461,144,431.613742,0
Reinforced,51,B,400,-132.434748,40,155.562927,144,401.459162,0
Reinforced,52,B,400,-183.035722,40,142.502253,144,446.897782,0
Reinforced,53,B,400,45.275374,40,131.290989,144,411.719145,0
Reinforced,54,B,400,-195.190835,40,139.651931,144,381.063393,0
Reinforced,55,B,400,-112.628250,40,153.827009,144,394.617371,0
Reinforced,56,B,400,82.446098,40,159.208127,144,468.583473,0
Reinforced,57,B,400,-52.809677,40,171.756682,144,473.366378,0
Reinforced,58,B,400,-87.527432,40,172.772958,144,427.054080,0
Reinforced,59,B,400,93.281138,40,149.814595,144,412.136327,0
Reinforced,60,B,400,-51.772456,40,132.063243,144,460.250148,0
Reinforced,61,B,400,-13.832378,40,184.636332,144,388.451556,0
Reinforced,62,B,400,-35.573454,40,177.200610,144,406.716894,0
Reinforced,63,B,400,-30.787733,40,170.412211,144,425.043394,0
Reinforced,64,B,400,-93.484859,40,179.487717,144,436.415485,0
Reinforced,65,B,400,-166.598095,40,166.646277,144,410.031689,0
Reinforced,66,B,400,-36.675551,40,136.967775,144,404.586226,0
Reinforced,67,B,400,-108.571824,40,189.406443,144,412.003892,0
Reinforced,68,B,400,-118.363055,40,134.553532,144,361.024554,0
Reinforced,69,B,400,142.790885,40,142.593799,144,450.947989,0
Reinforced,70,B,400,-39.174408,40,175.177506,144,406.786459,0
Reinforced,71,B,400,-87.341385,40,158.147916,144,388.976101,0
Reinforced,72,B,400,5.453348,40,141.034753,144,451.229738,0
Reinforced,73,B,400,-7.512451,40,138.491983,144,389.045257,0
Reinforced,74,B,400,-186.159582,40,182.263652,144,401.877683,0
Reinforced,75,B,400,-153.029756,40,159.105765,144,460.750459,0
Reinforced,76,B,400,8.379061,40,193.634737,144,450.372831,0
Reinforced,77,B,400,24.600184,40,181.372512,144,438.285924,0
Reinforced,78,B,400,-108.799667,40,113.213554,144,401.479019,0
Reinforced,79,B,400,-46.814588,40,192.817318,144,375.488432,0
Reinforced,80,B,400,-29.646529,40,204.683826,144,387.048285,0
Reinforced,81,B,400,15.788158,40,117.802603,144,414.665745,0
Reinforced,82,B,400,20.721061,40,118.437781,144,376.744986,0
Reinforced,83,B,400,-211.463733,40,162.790665,144,419.174670,0
Reinforced,84,B,400,-117.956413,40,163.727080,144,427.702262,0
Reinforced,85,B,400,-45.352667,40,124.104381,144,353.912113,0
Reinforced,86,B,400,-33.575234,40,203.990051,144,442.853536,0
Reinforced,87,B,400,15.921097,40,209.249844,144,450.770401,0
Reinforced,88,B,400,-59.085698,40,153.131565,144,384.402684,0
Reinforced,89,B,400,32.341873,40,141.628929,144,394.358603,0
Reinforced,90,B,400,-84.676431,40,174.034979,144,395.646246,0
Reinforced,91,B,400,-111.649704,40,158.036625,144,435.958237,0
Reinforced,92,B,400,61.792756,40,158.202128,144,417.230590,0
Reinforced,93,B,400,-25.192566,40,123.095836,144,398.219360,0
Reinforced,94,B,400,-126.561704,40,182.824846,144,426.714047,0
Reinforced,95,B,400,-42.223753,40,179.619454,144,392.682264,0
Reinforced,96,B,400,-116.956362,40,181.591212,144,417.634753,0
Reinforced,97,B,400,-41.891608,40,157.398699,144,422.938880,0
Reinforced,98,B,400,55.317839,40,151.507119,144,416.331389,0
Reinforced,99,B,400,8.281054,40,179.910100,144,400.921010,0
Reinforced,100,B,400,11.355323,40,124.188633,144,441.755374,0
Reinforced,101,B,400,-3.800735,40,171.835864,144,456.778854,0
Reinforced,102,B,400,-166.147884,40,141.507335,144,400.684993,0
Reinforced,103,B,400,37.711792,40,169.537334,144,485.442261,0
Reinforced,104,B,400,-3.289108,40,138.590138,144,460.157761,0
Reinforced,105,B,400,-169.302287,40,150.878514,144,377.325114,0
Reinforced,106,B,400,-161.203946,40,154.335756,144,397.976087,0
Reinforced,107,B,400,-43.360117,40,177.870714,144,392.800467,0
Reinforced,108,B,400,48.062454,40,120.946188,144,395.025043,0
Reinforced,109,B,400,73.473854,40,193.661013,144,445.705666,0
Reinforced,110,B,400,61.709423,40,127.601671,144,423.814739,0
Reinforced,111,B,400,-50.283155,40,215.151755,144,432.497877,0
Reinforced,112,B,400,-105.143385,40,177.191624,144,414.866041,0
Reinforced,113,B,400,-92.312469,40,179.910596,144,422.306713,0
Reinforced,114,B,400,-110.711641,40,165.574609,144,444.399141,0
Reinforced,115,B,400,52.662349,40,101.165470,144,427.880606,0
Reinforced,116,B,400,-39.156053,40,100.068803,144,334.793587,0
Reinforced,117,B,400,99.838177,40,162.710823,144,447.516001,0
Reinforced,118,B,400,-152.344502,40,135.368628,144,473.405048,0
Reinforced,119,B,400,-49.514024,40,168.566351,144,448.416139,0
Reinforced,120,B,400,-176.613889,40,176.338630,144,384.588498,0
Reinforced,121,B,400,5.439396,40,115.201460,144,420.869450,0
Reinforced,122,B,400,-33.637387,40,211.559868,144,406.091882,0
Reinforced,123,B,400,-66.864676,40,159.519275,144,404.756555,0
Reinforced,124,B,400,-28.457197,40,183.989627,144,382.796524,0
Reinforced,125,B,400,-192.183149,40,149.579160,144,425.932905,0
Reinforced,126,B,400,33.017166,40,171.034812,144,448.540489,0
Reinforced,127,B,400,99.638577,40,143.460722,144,419.983124,0
Reinforced,128,B,400,-33.313419,40,157.736818,144,425.516382,0
Reinforced,129,B,400,-50.156724,40,182.558830,144,397.114712,0
Reinforced,130,B,400,-119.875412,40,179.857600,144,448.223556,0
Reinforced,131,B,400,-105.652978,40,162.839928,144,410.541345,0
Reinforced,132,B,400,-186.937557,40,156.324277,144,405.143947,0
Reinforced,133,B,400,33.585777,40,200.900649,144,437.466740,0
Reinforced,134,B,400,41.272411,40,129.702835,144,401.634354,0
Reinforced,135,B,400,-112.299021,40,134.381654,144,399.218867,0
Reinforced,136,B,400,77.873840,40,168.916187,144,438.665813,0
Reinforced,137,B,400,-103.805943,40,151.992333,144,450.569920,0
Reinforced,138,B,400,17.965240,40,162.824491,144,453.965668,0
Reinforced,139,B,400,-93.702636,40,178.483689,144,422.611083,0
Reinforced,140,B,400,-63.331823,40,215.783940,144,453.391241,0
Reinforced,141,B,400,-38.997116,40,182.372329,144,422.655310,0
Reinforced,142,B,400,-41.292802,40,193.580182,144,424.979536,0
Reinforced,143,B,400,-18.685564,40,162.355365,144,425.219438,0
Reinforced,144,B,400,58.169407,40,192.329169,144,411.430566,0
Reinforced,145,B,400,13.192390,40,173.763552,144,355.851505,0
Reinforced,146,B,400,-96.397049,40,180.501204,144,387.989212,0
Reinforced,147,B,400,-131.652618,40,177.036845,144,389.185257,0
Reinforced,148,B,400,87.748985,40,174.542020,144,453.991875,0
Reinforced,149,B,400,69.866906,40,158.619156,144,433.700581,0
Reinforced,150,B,400,-119.699039,40,176.087412,144,431.394352,0
Reinforced,151,B,400,-81.333098,40,182.413209,144,405.171660,0
Reinforced,152,B,400,-52.996156,40,195.235560,144,411.409914,0
Reinforced,153,B,400,-2.372286,40,165.745208,144,450.293175,0
Reinforced,154,B,400,-54.102907,40,175.112203,144,436.834290,0
Reinforced,155,B,400,-61.284255,40,174.094215,144,400.053809,0
Reinforced,156,B,400,3.006782,40,163.227949,144,448.866371,0
Reinforced,157,B,400,26.000657,40,201.464490,144,373.653486,0
Reinforced,158,B,400,-32.740474,40,146.449970,144,465.103511,0
Reinforced,159,B,400,4.272079,40,157.333624,144,422.716621,0
Reinforced,160,B,400,8.814831,40,189.088272,144,453.893513,0
Reinforced,161,B,400,18.679619,40,131.064328,144,390.744766,0
Reinforced,162,B,400,13.014999,40,157.670805,144,427.314642,0
Reinforced,163,B,400,-102.246034,40,170.369767,144,345.537969,0
Reinforced,164,B,400,-183.189196,40,158.721002,144,406.486071,0
Reinforced,165,B,400,-21.960864,40,161.892055,144,467.513446,0
Reinforced,166,B,400,-44.662396,40,198.460376,144,411.677530,0
Reinforced,167,B,400,14.493332,40,120.926395,144,374.827561,0
Reinforced,168,B,400,-16.307710,40,129.855328,144,372.685401,0
Reinforced,169,B,400,-58.101512,40,162.812810,144,399.744023,0
Reinforced,170,B,400,-177.895942,40,114.667557,144,367.833442,0
Reinforced,171,B,400,-104.442146,40,177.477442,144,429.022590,0
Reinforced,172,B,400,-59.667169,40,136.882472,144,371.590791,0
Reinforced,173,B,400,-9.924376,40,193.997602,144,404.414445,0
Reinforced,174,B,400,24.456450,40,151.809681,144,358.221865,0
Reinforced,175,B,400,-45.276937,40,203.092160,144,422.487691,0
Reinforced,176,B,400,-169.627819,40,133.142094,144,424.863628,0
Reinforced,177,B,400,-14.136319,40,201.455286,144,398.733853,0
Reinforced,178,B,400,-107.272661,40,166.629896,144,402.551958,0
Reinforced,179,B,400,-128.301124,40,164.755645,144,437.600196,0
Reinforced,180,B,400,51.114137,40,171.829643,144,388.130495,0
Reinforced,181,B,400,-83.386446,40,179.324362,144,393.235367,0
Reinforced,182,B,400,-101.037916,40,137.407746,144,364.168623,0
Reinforced,183,B,400,-121.166448,40,150.760866,144,411.146673,0
Reinforced,184,B,400,-73.294849,40,179.764753,144,445.155643,0
Reinforced,185,B,400,-97.931175,40,142.331519,144,447.207664,0
Reinforced,186,B,400,-70.920939,40,195.643776,144,420.721559,0
Reinforced,187,B,400,-152.708597,40,174.147284,144,432.743753,0
Reinforced,188,B,400,-61.159124,40,191.108709,144,402.919896,0
Reinforced,189,B,400,-166.863581,40,127.633381,144,400.387507,0
Reinforced,190,B,400,-25.151971,40,213.565556,144,387.026373,0
Reinforced,191,B,400,-41.553648,40,170.726452,144,370.995237,0
Reinforced,192,B,400,-125.722618,40,126.994740,144,417.449630,0
Reinforced,193,B,400,-150.161939,40,177.462762,144,455.243482,0
Reinforced,194,B,400,-57.939229,40,140.754732,144,434.397706,0
Reinforced,195,B,400,-158.532190,40,200.287158,144,440.781702,0
Reinforced,196,B,400,40.265280,40,190.059236,144,417.866953,0
Reinforced,197,B,400,-109.624962,40,188.975117,144,434.099815,0
Reinforced,198,B,400,-93.471830,40,180.841943,144,470.398771,0
Reinforced,199,B,400,20.506525,40,149.212945,144,479.214663,0
Growing,0,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,1,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,2,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,3,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,4,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,5,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,6,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,7,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,8,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,9,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,10,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,11,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,12,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,13,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,14,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,15,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,16,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,17,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,18,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,19,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,20,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,21,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,22,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,23,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,24,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,25,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,26,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,27,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,28,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,29,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,30,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,31,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,32,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,33,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,34,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,35,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,36,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,37,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,38,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,39,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,40,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,41,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,42,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,43,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,44,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,45,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,46,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,47,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,48,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,49,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,50,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,51,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,52,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,53,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,54,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,55,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,56,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,57,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,58,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,59,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,60,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,61,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,62,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,63,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,64,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,65,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,66,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,67,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,68,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,69,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,70,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,71,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,72,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,73,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,74,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,75,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,76,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,77,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,78,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,79,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,80,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,81,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,82,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,83,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,84,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,85,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,86,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,87,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,88,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,89,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,90,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,91,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,92,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,93,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,94,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,95,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,96,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,97,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,98,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,99,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,100,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,101,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,102,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,103,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,104,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,105,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,106,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,107,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,108,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,109,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,110,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,111,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,112,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,113,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,114,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,115,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,116,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,117,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,118,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,119,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,120,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,121,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,122,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,123,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,124,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,125,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,126,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,127,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,128,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,129,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,130,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,131,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,132,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,133,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,134,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,135,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,136,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,137,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,138,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,139,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,140,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,141,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,142,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,143,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,144,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,145,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,146,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,147,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,148,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,149,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,150,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,151,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,152,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,153,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,154,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,155,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,156,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,157,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,158,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,159,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,160,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,161,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,162,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,163,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,164,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,165,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,166,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,167,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,168,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,169,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,170,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,171,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,172,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,173,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,174,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,175,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,176,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,177,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,178,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,179,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,180,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,181,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,182,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,183,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,184,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,185,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,186,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,187,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,188,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,189,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,190,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,191,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,192,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,193,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,194,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,195,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,196,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,197,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,198,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,199,A,0,84.000000,64,600.015849,174,244.000000,30
Growing,0,A,100,154.624512,64,865.755694,182,344.233887,38
Growing,1,A,100,62.935547,66,818.369579,188,360.216797,44
Growing,2,A,100,45.839844,71,1151.152789,200,389.902344,56
Growing,3,A,100,20.737671,71,1080.796187,198,375.050171,54
Growing,4,A,100,88.997559,64,623.176071,182,321.289551,38
Growing,5,A,100,165.313843,73,1190.091302,196,373.157593,52
Growing,6,A,100,113.362305,64,753.097023,184,351.612305,40
Growing,7,A,100,112.712646,68,1054.957737,184,346.103271,40
Growing,8,A,100,122.870941,67,780.387600,192,359.167816,48
Growing,9,A,100,24.414062,68,1047.283269,188,352.648438,44
Growing,10,A,100,18.034180,68,1221.906574,198,376.706055,54
Growing,11,A,100,87.805435,71,1198.863075,188,331.617935,44
Growing,12,A,100,144.076660,64,725.383360,178,326.576660,34
Growing,13,A,100,90.196289,64,728.972770,186,346.715332,42
Growing,14,A,100,154.273438,66,957.747802,196,387.757812,52
Growing,15,A,100,94.720703,66,670.482330,186,352.845703,42
Growing,16,A,100,53.494507,64,624.541124,182,329.211304,38
Growing,17,A,100,101.331543,67,900.430013,198,381.347168,54
Growing,18,A,100,100.115234,68,1297.895671,184,347.994141,40
Growing,19,A,100,84.504395,67,721.972211,194,372.254395,50
Growing,20,A,100,97.208984,64,873.090803,186,328.773438,42
Growing,21,A,100,83.629883,68,950.129216,188,338.922852,44
Growing,22,A,100,59.646484,74,1187.164088,202,398.025391,58
Growing,23,A,100,58.428078,70,790.763896,194,363.677391,50
Growing,24,A,100,50.481079,73,1079.905269,196,345.037476,52
Growing,25,A,100,-2.024414,69,781.829056,190,348.447266,46
Growing,26,A,100,85.493347,64,571.416279,184,337.415222,40
Growing,27,A,100,92.142578,69,1024.914464,188,374.767578,44
Growing,28,A,100,155.325195,64,776.991056,186,350.575195,42
Growing,29,A,100,148.552124,64,706.554604,186,347.552124,42
Growing,30,A,100,4.228516,66,823.693547,188,345.236328,44
Growing,31,A,100,135.924072,64,799.880339,188,342.361572,44
Growing,32,A,100,111.255859,70,1001.929522,198,375.255859,54
Growing,33,A,100,117.523361,66,1023.859712,184,334.663986,40
Growing,34,A,100,10.975647,68,1104.501235,192,354.460022,48
Growing,35,A,100,36.946289,64,807.775760,186,333.368164,42
Growing,36,A,100,155.384766,69,898.690106,198,377.306641,54
Growing,37,A,100,66.299652,64,815.013585,184,325.985931,40
Growing,38,A,100,141.017944,64,599.053676,182,328.503296,38
Growing,39,A,100,137.275391,64,741.818439,188,347.423828,44
Growing,40,A,100,167.669312,66,596.790687,186,345.794312,42
Growing,41,A,100,72.224121,64,676.310651,186,352.052246,42
Growing,42,A,100,85.511230,71,1367.554990,186,344.737793,42
Growing,43,A,100,44.307953,67,896.996691,186,347.530609,42
Growing,44,A,100,75.334961,74,911.755274,192,357.366211,48
Growing,45,A,100,125.914246,64,872.102872,184,329.929871,40
Growing,46,A,100,105.794434,64,864.752613,186,347.794434,42
Growing,47,A,100,63.743652,71,1342.465387,200,393.337402,56
Growing,48,A,100,43.513977,68,853.820144,186,319.309021,42
Growing,49,A,100,103.668945,68,1051.162000,180,349.614258,36
Growing,50,A,100,156.939453,67,866.991582,192,366.111328,48
Growing,51,A,100,105.945312,69,899.562144,210,420.507812,66
Growing,52,A,100,21.415939,66,638.082366,188,339.845627,44
Growing,53,A,100,150.908539,66,732.218576,182,318.330414,38
Growing,54,A,100,55.928711,68,1081.829889,192,362.952148,48
Growing,55,A,100,36.054688,68,963.876810,192,361.804688,48
Growing,56,A,100,191.033203,69,991.762124,192,360.408203,48
Growing,57,A,100,194.088623,74,1337.040229,204,405.776123,60
Growing,58,A,100,100.875450,64,932.322735,188,350.209435,44
Growing,59,A,100,140.858643,68,1162.377145,186,336.108643,42
Growing,60,A,100,162.218750,66,863.168110,196,379.554688,52
Growing,61,A,100,-31.716797,70,661.731423,200,378.193359,56
Growing,62,A,100,209.294922,70,860.379195,192,371.794922,48
Growing,63,A,100,146.361328,74,957.174082,206,396.673828,62
Growing,64,A,100,143.591797,69,955.357554,190,353.779297,46
Growing,65,A,100,65.561279,65,910.188947,184,367.826904,40
Growing,66,A,100,60.972656,69,1011.290688,192,374.207031,48
Growing,67,A,100,52.912109,68,1059.422952,184,360.357422,40
Growing,68,A,100,117.294312,68,1214.462394,192,344.909546,48
Growing,69,A,100,96.704590,64,635.751801,184,336.106934,40
Growing,70,A,100,140.332397,69,689.830321,188,328.355835,44
