arm,patch,pair,seed,replicate,budget,S_local_null
regular,0,2,16,1,1000,0.00000
regular,0,0,16,2,100,0.00000
regular,0,0,16,2,300,0.00000
regular,0,0,16,2,1000,0.00000
regular,0,1,16,2,100,0.00000
regular,0,1,16,2,300,0.00000
regular,0,1,16,2,1000,0.00000
regular,0,2,16,2,100,0.00000
regular,0,2,16,2,300,0.00000
regular,0,2,16,2,1000,0.00000
regular,0,0,16,3,100,0.00000
regular,0,0,16,3,300,0.00000
regular,0,0,16,3,1000,0.00000
regular,0,1,16,3,100,0.00000
regular,0,1,16,3,300,0.00000
regular,0,1,16,3,1000,0.00000
regular,0,2,16,3,100,0.00000
regular,0,2,16,3,300,0.00000
regular,0,2,16,3,1000,0.00000
regular,0,0,16,4,100,0.00000
regular,0,0,16,4,300,0.00000
regular,0,0,16,4,1000,0.00000
regular,0,1,16,4,100,0.00000
regular,0,1,16,4,300,0.00000
regular,0,1,16,4,1000,0.00000
regular,0,2,16,4,100,0.00000
regular,0,2,16,4,300,0.00000
regular,0,2,16,4,1000,0.00000
regular,0,0,17,0,100,-14.00000
regular,0,0,17,0,300,-14.00000
regular,0,0,17,0,1000,-14.00000
regular,0,1,17,0,100,-14.00000
regular,0,1,17,0,300,-16.00000
regular,0,1,17,0,1000,-16.00000
regular,0,2,17,0,100,-5.00000
regular,0,2,17,0,300,-7.00000
regular,0,2,17,0,1000,-6.00000
regular,0,0,17,1,100,0.00000
regular,0,0,17,1,300,0.00000
regular,0,0,17,1,1000,-14.00000
regular,0,1,17,1,100,0.00000
regular,0,1,17,1,300,0.00000
regular,0,1,17,1,1000,-16.00000
regular,0,2,17,1,100,1.00000
regular,0,2,17,1,300,1.00000
regular,0,2,17,1,1000,-6.00000
regular,0,0,17,2,100,-4.00000
regular,0,0,17,2,300,-14.00000
regular,0,0,17,2,1000,-14.00000
regular,0,1,17,2,100,-6.00000
regular,0,1,17,2,300,-16.00000
regular,0,1,17,2,1000,-16.00000
regular,0,2,17,2,100,-5.00000
regular,0,2,17,2,300,-6.00000
regular,0,2,17,2,1000,-6.00000
regular,0,0,17,3,100,-1.00000
regular,0,0,17,3,300,-14.00000
regular,0,0,17,3,1000,-14.00000
regular,0,1,17,3,100,-1.00000
regular,0,1,17,3,300,-15.00000
regular,0,1,17,3,1000,-16.00000
regular,0,2,17,3,100,0.00000
regular,0,2,17,3,300,-5.00000
regular,0,2,17,3,1000,-6.00000
regular,0,0,17,4,100,-8.00000
regular,0,0,17,4,300,-14.00000
regular,0,0,17,4,1000,-14.00000
regular,0,1,17,4,100,-8.00000
regular,0,1,17,4,300,-16.00000
regular,0,1,17,4,1000,-16.00000
regular,0,2,17,4,100,-1.00000
regular,0,2,17,4,300,-6.00000
regular,0,2,17,4,1000,-6.00000
regular,0,0,18,0,100,1.00000
regular,0,0,18,0,300,1.00000
regular,0,0,18,0,1000,17.00000
regular,0,1,18,0,100,1.00000
regular,0,1,18,0,300,1.00000
regular,0,1,18,0,1000,17.00000
regular,0,2,18,0,100,7.00000
regular,0,2,18,0,300,7.00000
regular,0,2,18,0,1000,4.00000
regular,0,0,18,1,100,2.00000
regular,0,0,18,1,300,1.00000
regular,0,0,18,1,1000,13.00000
regular,0,1,18,1,100,2.00000
regular,0,1,18,1,300,1.00000
regular,0,1,18,1,1000,13.00000
regular,0,2,18,1,100,3.00000
regular,0,2,18,1,300,4.00000
regular,0,2,18,1,1000,6.00000
regular,0,0,18,2,100,9.00000
regular,0,0,18,2,300,13.00000
regular,0,0,18,2,1000,14.00000
regular,0,1,18,2,100,9.00000
regular,0,1,18,2,300,13.00000
regular,0,1,18,2,1000,14.00000
regular,0,2,18,2,100,8.00000
regular,0,2,18,2,300,7.00000
regular,0,2,18,2,1000,3.00000
regular,0,0,18,3,100,17.00000
regular,0,0,18,3,300,18.00000
regular,0,0,18,3,1000,17.00000
regular,0,1,18,3,100,17.00000
regular,0,1,18,3,300,18.00000
regular,0,1,18,3,1000,17.00000
regular,0,2,18,3,100,8.00000
regular,0,2,18,3,300,4.00000
regular,0,2,18,3,1000,4.00000
regular,0,0,18,4,100,15.00000
regular,0,0,18,4,300,18.00000
regular,0,0,18,4,1000,17.00000
regular,0,1,18,4,100,15.00000
regular,0,1,18,4,300,18.00000
regular,0,1,18,4,1000,17.00000
regular,0,2,18,4,100,4.00000
regular,0,2,18,4,300,4.00000
regular,0,2,18,4,1000,4.00000
regular,0,0,19,0,100,1.00000
regular,0,0,19,0,300,-3.00000
regular,0,0,19,0,1000,-1.00000
regular,0,1,19,0,100,-4.00000
regular,0,1,19,0,300,-4.00000
regular,0,1,19,0,1000,-2.00000
regular,0,2,19,0,100,-16.00000
regular,0,2,19,0,300,-25.00000
regular,0,2,19,0,1000,-25.00000
regular,0,0,19,1,100,-6.00000
regular,0,0,19,1,300,-11.00000
regular,0,0,19,1,1000,-1.00000
regular,0,1,19,1,100,-6.00000
regular,0,1,19,1,300,-12.00000
regular,0,1,19,1,1000,-4.00000
regular,0,2,19,1,100,-9.00000
regular,0,2,19,1,300,-14.00000
regular,0,2,19,1,1000,-27.00000
regular,0,0,19,2,100,-9.00000
regular,0,0,19,2,300,-9.00000
regular,0,0,19,2,1000,-5.00000
regular,0,1,19,2,100,-11.00000
regular,0,1,19,2,300,-11.00000
regular,0,1,19,2,1000,-11.00000
regular,0,2,19,2,100,-16.00000
regular,0,2,19,2,300,-16.00000
regular,0,2,19,2,1000,-27.00000
regular,0,0,19,3,100,-7.00000
regular,0,0,19,3,300,-7.00000
regular,0,0,19,3,1000,-3.00000
regular,0,1,19,3,100,-7.00000
regular,0,1,19,3,300,-8.00000
regular,0,1,19,3,1000,-6.00000
regular,0,2,19,3,100,-11.00000
regular,0,2,19,3,300,-25.00000
regular,0,2,19,3,1000,-27.00000
regular,0,0,19,4,100,-4.00000
regular,0,0,19,4,300,-4.00000
regular,0,0,19,4,1000,3.00000
regular,0,1,19,4,100,-11.00000
regular,0,1,19,4,300,-10.00000
regular,0,1,19,4,1000,0.00000
regular,0,2,19,4,100,-17.00000
regular,0,2,19,4,300,-23.00000
regular,0,2,19,4,1000,-25.00000
regular,0,0,20,0,100,0.00000
regular,0,0,20,0,300,-15.00000
regular,0,0,20,0,1000,-28.00000
regular,0,1,20,0,100,0.00000
regular,0,1,20,0,300,-21.00000
regular,0,1,20,0,1000,-49.00000
regular,0,2,20,0,100,0.00000
regular,0,2,20,0,300,-20.00000
regular,0,2,20,0,1000,-45.00000
regular,0,0,20,1,100,0.00000
regular,0,0,20,1,300,-22.00000
regular,0,0,20,1,1000,-28.00000
regular,0,1,20,1,100,0.00000
regular,0,1,20,1,300,-34.00000
regular,0,1,20,1,1000,-49.00000
regular,0,2,20,1,100,0.00000
regular,0,2,20,1,300,-30.00000
regular,0,2,20,1,1000,-45.00000
regular,0,0,20,2,100,-14.00000
regular,0,0,20,2,300,-28.00000
regular,0,0,20,2,1000,-28.00000
regular,0,1,20,2,100,-32.00000
regular,0,1,20,2,300,-48.00000
regular,0,1,20,2,1000,-49.00000
regular,0,2,20,2,100,-33.00000
regular,0,2,20,2,300,-44.00000
regular,0,2,20,2,1000,-45.00000
regular,0,0,20,3,100,-9.00000
regular,0,0,20,3,300,-27.00000
regular,0,0,20,3,1000,-27.00000
regular,0,1,20,3,100,-23.00000
regular,0,1,20,3,300,-46.00000
regular,0,1,20,3,1000,-48.00000
regular,0,2,20,3,100,-26.00000
regular,0,2,20,3,300,-43.00000
regular,0,2,20,3,1000,-45.00000
regular,0,0,20,4,100,-15.00000
regular,0,0,20,4,300,-26.00000
regular,0,0,20,4,1000,-28.00000
regular,0,1,20,4,100,-33.00000
regular,0,1,20,4,300,-44.00000
regular,0,1,20,4,1000,-48.00000
regular,0,2,20,4,100,-34.00000
regular,0,2,20,4,300,-38.00000
regular,0,2,20,4,1000,-44.00000
regular,0,0,21,0,100,0.00000
regular,0,0,21,0,300,13.00000
regular,0,0,21,0,1000,19.00000
regular,0,1,21,0,100,0.00000
regular,0,1,21,0,300,12.00000
regular,0,1,21,0,1000,20.00000
regular,0,2,21,0,100,1.00000
regular,0,2,21,0,300,17.00000
regular,0,2,21,0,1000,24.00000
regular,0,0,21,1,100,10.00000
regular,0,0,21,1,300,13.00000
regular,0,0,21,1,1000,13.00000
regular,0,1,21,1,100,10.00000
regular,0,1,21,1,300,13.00000
regular,0,1,21,1,1000,13.00000
regular,0,2,21,1,100,26.00000
regular,0,2,21,1,300,26.00000
regular,0,2,21,1,1000,26.00000
regular,0,0,21,2,100,7.00000
regular,0,0,21,2,300,15.00000
regular,0,0,21,2,1000,18.00000
regular,0,1,21,2,100,5.00000
regular,0,1,21,2,300,13.00000
regular,0,1,21,2,1000,17.00000
regular,0,2,21,2,100,4.00000
regular,0,2,21,2,300,10.00000
regular,0,2,21,2,1000,22.00000
regular,0,0,21,3,100,9.00000
regular,0,0,21,3,300,19.00000
regular,0,0,21,3,1000,19.00000
regular,0,1,21,3,100,9.00000
regular,0,1,21,3,300,21.00000
regular,0,1,21,3,1000,18.00000
regular,0,2,21,3,100,26.00000
regular,0,2,21,3,300,26.00000
regular,0,2,21,3,1000,22.00000
regular,0,0,21,4,100,7.00000
regular,0,0,21,4,300,7.00000
regular,0,0,21,4,1000,11.00000
regular,0,1,21,4,100,7.00000
regular,0,1,21,4,300,7.00000
regular,0,1,21,4,1000,8.00000
regular,0,2,21,4,100,24.00000
regular,0,2,21,4,300,24.00000
regular,0,2,21,4,1000,20.00000
regular,0,0,22,0,100,1.00000
regular,0,0,22,0,300,21.00000
regular,0,0,22,0,1000,19.00000
regular,0,1,22,0,100,1.00000
regular,0,1,22,0,300,21.00000
regular,0,1,22,0,1000,19.00000
regular,0,2,22,0,100,9.00000
regular,0,2,22,0,300,20.00000
regular,0,2,22,0,1000,19.00000
regular,0,0,22,1,100,0.00000
regular,0,0,22,1,300,13.00000
regular,0,0,22,1,1000,19.00000
regular,0,1,22,1,100,0.00000
regular,0,1,22,1,300,13.00000
regular,0,1,22,1,1000,19.00000
regular,0,2,22,1,100,6.00000
regular,0,2,22,1,300,20.00000
regular,0,2,22,1,1000,19.00000
regular,0,0,22,2,100,6.00000
regular,0,0,22,2,300,19.00000
regular,0,0,22,2,1000,19.00000
regular,0,1,22,2,100,6.00000
regular,0,1,22,2,300,19.00000
regular,0,1,22,2,1000,19.00000
regular,0,2,22,2,100,16.00000
regular,0,2,22,2,300,20.00000
regular,0,2,22,2,1000,19.00000
regular,0,0,22,3,100,16.00000
regular,0,0,22,3,300,19.00000
regular,0,0,22,3,1000,19.00000
regular,0,1,22,3,100,16.00000
regular,0,1,22,3,300,19.00000
regular,0,1,22,3,1000,19.00000
regular,0,2,22,3,100,13.00000
regular,0,2,22,3,300,17.00000
regular,0,2,22,3,1000,19.00000
regular,0,0,22,4,100,14.00000
regular,0,0,22,4,300,18.00000
regular,0,0,22,4,1000,19.00000
regular,0,1,22,4,100,14.00000
regular,0,1,22,4,300,18.00000
regular,0,1,22,4,1000,19.00000
regular,0,2,22,4,100,21.00000
regular,0,2,22,4,300,24.00000
regular,0,2,22,4,1000,19.00000
regular,0,0,23,0,100,9.00000
regular,0,0,23,0,300,9.00000
regular,0,0,23,0,1000,10.00000
regular,0,1,23,0,100,7.00000
regular,0,1,23,0,300,7.00000
regular,0,1,23,0,1000,9.00000
regular,0,2,23,0,100,2.00000
regular,0,2,23,0,300,5.00000
regular,0,2,23,0,1000,4.00000
regular,0,0,23,1,100,-1.00000
regular,0,0,23,1,300,7.00000
regular,0,0,23,1,1000,10.00000
regular,0,1,23,1,100,-1.00000
regular,0,1,23,1,300,5.00000
regular,0,1,23,1,1000,9.00000
regular,0,2,23,1,100,9.00000
regular,0,2,23,1,300,14.00000
regular,0,2,23,1,1000,4.00000
regular,0,0,23,2,100,9.00000
regular,0,0,23,2,300,10.00000
regular,0,0,23,2,1000,10.00000
regular,0,1,23,2,100,9.00000
regular,0,1,23,2,300,10.00000
regular,0,1,23,2,1000,8.00000
regular,0,2,23,2,100,-12.00000
regular,0,2,23,2,300,6.00000
regular,0,2,23,2,1000,2.00000
regular,0,0,23,3,100,0.00000
regular,0,0,23,3,300,8.00000
regular,0,0,23,3,1000,10.00000
regular,0,1,23,3,100,0.00000
regular,0,1,23,3,300,6.00000
regular,0,1,23,3,1000,8.00000
regular,0,2,23,3,100,16.00000
regular,0,2,23,3,300,-1.00000
regular,0,2,23,3,1000,3.00000
regular,0,0,23,4,100,9.00000
regular,0,0,23,4,300,10.00000
regular,0,0,23,4,1000,10.00000
regular,0,1,23,4,100,8.00000
regular,0,1,23,4,300,9.00000
regular,0,1,23,4,1000,7.00000
regular,0,2,23,4,100,-7.00000
regular,0,2,23,4,300,11.00000
regular,0,2,23,4,1000,4.00000
regular,0,0,24,0,100,0.00000
regular,0,0,24,0,300,-3.00000
regular,0,0,24,0,1000,-3.00000
regular,0,1,24,0,100,0.00000
regular,0,1,24,0,300,-3.00000
regular,0,1,24,0,1000,-3.00000
regular,0,2,24,0,100,0.00000
regular,0,2,24,0,300,-3.00000
regular,0,2,24,0,1000,-3.00000
regular,0,0,24,1,100,-1.00000
regular,0,0,24,1,300,-1.00000
regular,0,0,24,1,1000,-1.00000
regular,0,1,24,1,100,-1.00000
regular,0,1,24,1,300,-1.00000
regular,0,1,24,1,1000,-1.00000
regular,0,2,24,1,100,-1.00000
regular,0,2,24,1,300,-1.00000
regular,0,2,24,1,1000,-1.00000
regular,0,0,24,2,100,-3.00000
regular,0,0,24,2,300,-3.00000
regular,0,0,24,2,1000,-3.00000
regular,0,1,24,2,100,-3.00000
regular,0,1,24,2,300,-3.00000
regular,0,1,24,2,1000,-3.00000
regular,0,2,24,2,100,-3.00000
regular,0,2,24,2,300,-3.00000
regular,0,2,24,2,1000,-3.00000
regular,0,0,24,3,100,0.00000
regular,0,0,24,3,300,0.00000
regular,0,0,24,3,1000,-3.00000
regular,0,1,24,3,100,0.00000
regular,0,1,24,3,300,0.00000
regular,0,1,24,3,1000,-3.00000
regular,0,2,24,3,100,0.00000
regular,0,2,24,3,300,0.00000
regular,0,2,24,3,1000,-3.00000
regular,0,0,24,4,100,-3.00000
regular,0,0,24,4,300,-3.00000
regular,0,0,24,4,1000,-3.00000
regular,0,1,24,4,100,-3.00000
regular,0,1,24,4,300,-3.00000
regular,0,1,24,4,1000,-3.00000
regular,0,2,24,4,100,-3.00000
regular,0,2,24,4,300,-3.00000
regular,0,2,24,4,1000,-3.00000
regular,0,0,25,0,100,-21.00000
regular,0,0,25,0,300,-25.00000
regular,0,0,25,0,1000,-26.00000
regular,0,1,25,0,100,-22.00000
regular,0,1,25,0,300,-36.00000
regular,0,1,25,0,1000,-37.00000
regular,0,2,25,0,100,-11.00000
regular,0,2,25,0,300,-25.00000
regular,0,2,25,0,1000,-26.00000
regular,0,0,25,1,100,-18.00000
regular,0,0,25,1,300,-27.00000
regular,0,0,25,1,1000,-29.00000
regular,0,1,25,1,100,-27.00000
regular,0,1,25,1,300,-38.00000
regular,0,1,25,1,1000,-40.00000
regular,0,2,25,1,100,-20.00000
regular,0,2,25,1,300,-27.00000
regular,0,2,25,1,1000,-29.00000
regular,0,0,25,2,100,-26.00000
regular,0,0,25,2,300,-29.00000
regular,0,0,25,2,1000,-29.00000
regular,0,1,25,2,100,-27.00000
regular,0,1,25,2,300,-40.00000
regular,0,1,25,2,1000,-40.00000
regular,0,2,25,2,100,-16.00000
regular,0,2,25,2,300,-29.00000
regular,0,2,25,2,1000,-29.00000
regular,0,0,25,3,100,-17.00000
regular,0,0,25,3,300,-23.00000
regular,0,0,25,3,1000,-28.00000
regular,0,1,25,3,100,-24.00000
regular,0,1,25,3,300,-34.00000
regular,0,1,25,3,1000,-39.00000
regular,0,2,25,3,100,-20.00000
regular,0,2,25,3,300,-25.00000
regular,0,2,25,3,1000,-28.00000
regular,0,0,25,4,100,-22.00000
regular,0,0,25,4,300,-27.00000
regular,0,0,25,4,1000,-28.00000
regular,0,1,25,4,100,-33.00000
regular,0,1,25,4,300,-38.00000
regular,0,1,25,4,1000,-39.00000
regular,0,2,25,4,100,-24.00000
regular,0,2,25,4,300,-29.00000
regular,0,2,25,4,1000,-29.00000
regular,0,0,26,0,100,0.00000
regular,0,0,26,0,300,-3.00000
regular,0,0,26,0,1000,-4.00000
regular,0,1,26,0,100,0.00000
regular,0,1,26,0,300,-10.00000
regular,0,1,26,0,1000,-12.00000
regular,0,2,26,0,100,0.00000
regular,0,2,26,0,300,-6.00000
regular,0,2,26,0,1000,-3.00000
regular,0,0,26,1,100,0.00000
regular,0,0,26,1,300,0.00000
regular,0,0,26,1,1000,-3.00000
regular,0,1,26,1,100,0.00000
regular,0,1,26,1,300,0.00000
regular,0,1,26,1,1000,-3.00000
regular,0,2,26,1,100,7.00000
regular,0,2,26,1,300,8.00000
regular,0,2,26,1,1000,6.00000
regular,0,0,26,2,100,-2.00000
regular,0,0,26,2,300,-3.00000
regular,0,0,26,2,1000,-3.00000
regular,0,1,26,2,100,-2.00000
regular,0,1,26,2,300,-5.00000
regular,0,1,26,2,1000,-11.00000
regular,0,2,26,2,100,5.00000
regular,0,2,26,2,300,2.00000
regular,0,2,26,2,1000,-3.00000
regular,0,0,26,3,100,-2.00000
regular,0,0,26,3,300,-2.00000
regular,0,0,26,3,1000,-4.00000
regular,0,1,26,3,100,-9.00000
regular,0,1,26,3,300,-10.00000
regular,0,1,26,3,1000,-12.00000
regular,0,2,26,3,100,-9.00000
regular,0,2,26,3,300,-10.00000
regular,0,2,26,3,1000,-3.00000
regular,0,0,26,4,100,0.00000
regular,0,0,26,4,300,-3.00000
regular,0,0,26,4,1000,-3.00000
regular,0,1,26,4,100,0.00000
regular,0,1,26,4,300,-11.00000
regular,0,1,26,4,1000,-11.00000
regular,0,2,26,4,100,-2.00000
regular,0,2,26,4,300,-10.00000
regular,0,2,26,4,1000,-4.00000
regular,0,0,27,0,100,4.00000
regular,0,0,27,0,300,4.00000
regular,0,0,27,0,1000,4.00000
regular,0,1,27,0,100,4.00000
regular,0,1,27,0,300,3.00000
regular,0,1,27,0,1000,3.00000
regular,0,2,27,0,100,-8.00000
regular,0,2,27,0,300,0.00000
regular,0,2,27,0,1000,8.00000
regular,0,0,27,1,100,-2.00000
regular,0,0,27,1,300,3.00000
regular,0,0,27,1,1000,3.00000
regular,0,1,27,1,100,-3.00000
regular,0,1,27,1,300,2.00000
regular,0,1,27,1,1000,2.00000
regular,0,2,27,1,100,-5.00000
regular,0,2,27,1,300,-11.00000
regular,0,2,27,1,1000,7.00000
regular,0,0,27,2,100,2.00000
regular,0,0,27,2,300,3.00000
regular,0,0,27,2,1000,4.00000
regular,0,1,27,2,100,2.00000
regular,0,1,27,2,300,3.00000
regular,0,1,27,2,1000,3.00000
regular,0,2,27,2,100,15.00000
regular,0,2,27,2,300,11.00000
regular,0,2,27,2,1000,7.00000
regular,0,0,27,3,100,4.00000
regular,0,0,27,3,300,4.00000
regular,0,0,27,3,1000,4.00000
regular,0,1,27,3,100,3.00000
regular,0,1,27,3,300,3.00000
regular,0,1,27,3,1000,3.00000
regular,0,2,27,3,100,-9.00000
regular,0,2,27,3,300,-11.00000
regular,0,2,27,3,1000,8.00000
regular,0,0,27,4,100,0.00000
regular,0,0,27,4,300,4.00000
regular,0,0,27,4,1000,4.00000
regular,0,1,27,4,100,0.00000
regular,0,1,27,4,300,3.00000
regular,0,1,27,4,1000,3.00000
regular,0,2,27,4,100,6.00000
regular,0,2,27,4,300,4.00000
regular,0,2,27,4,1000,6.00000
regular,0,0,28,0,100,0.00000
regular,0,0,28,0,300,12.00000
regular,0,0,28,0,1000,13.00000
regular,0,1,28,0,100,0.00000
regular,0,1,28,0,300,12.00000
regular,0,1,28,0,1000,13.00000
regular,0,2,28,0,100,0.00000
regular,0,2,28,0,300,21.00000
regular,0,2,28,0,1000,36.00000
regular,0,0,28,1,100,12.00000
regular,0,0,28,1,300,14.00000
regular,0,0,28,1,1000,14.00000
regular,0,1,28,1,100,12.00000
regular,0,1,28,1,300,14.00000
regular,0,1,28,1,1000,14.00000
regular,0,2,28,1,100,47.00000
regular,0,2,28,1,300,50.00000
regular,0,2,28,1,1000,52.00000
regular,0,0,28,2,100,2.00000
regular,0,0,28,2,300,12.00000
regular,0,0,28,2,1000,14.00000
regular,0,1,28,2,100,2.00000
regular,0,1,28,2,300,12.00000
regular,0,1,28,2,1000,14.00000
regular,0,2,28,2,100,31.00000
regular,0,2,28,2,300,47.00000
regular,0,2,28,2,1000,52.00000
regular,0,0,28,3,100,8.00000
regular,0,0,28,3,300,12.00000
regular,0,0,28,3,1000,13.00000
regular,0,1,28,3,100,8.00000
regular,0,1,28,3,300,12.00000
regular,0,1,28,3,1000,13.00000
regular,0,2,28,3,100,17.00000
regular,0,2,28,3,300,48.00000
regular,0,2,28,3,1000,51.00000
regular,0,0,28,4,100,4.00000
regular,0,0,28,4,300,13.00000
regular,0,0,28,4,1000,14.00000
regular,0,1,28,4,100,4.00000
regular,0,1,28,4,300,13.00000
regular,0,1,28,4,1000,14.00000
regular,0,2,28,4,100,41.00000
regular,0,2,28,4,300,50.00000
regular,0,2,28,4,1000,52.00000
regular,0,0,29,0,100,0.00000
regular,0,0,29,0,300,1.00000
regular,0,0,29,0,1000,1.00000
regular,0,1,29,0,100,0.00000
regular,0,1,29,0,300,0.00000
regular,0,1,29,0,1000,0.00000
regular,0,2,29,0,100,5.00000
regular,0,2,29,0,300,2.00000
regular,0,2,29,0,1000,3.00000
regular,0,0,29,1,100,1.00000
regular,0,0,29,1,300,0.00000
regular,0,0,29,1,1000,-1.00000
regular,0,1,29,1,100,1.00000
regular,0,1,29,1,300,-1.00000
regular,0,1,29,1,1000,-2.00000
regular,0,2,29,1,100,-1.00000
regular,0,2,29,1,300,-3.00000
regular,0,2,29,1,1000,1.00000
regular,0,0,29,2,100,0.00000
regular,0,0,29,2,300,-2.00000
regular,0,0,29,2,1000,-2.00000
regular,0,1,29,2,100,0.00000
regular,0,1,29,2,300,-2.00000
regular,0,1,29,2,1000,-3.00000
regular,0,2,29,2,100,0.00000
regular,0,2,29,2,300,-2.00000
regular,0,2,29,2,1000,-4.00000
regular,0,0,29,3,100,-3.00000
regular,0,0,29,3,300,-3.00000
regular,0,0,29,3,1000,-2.00000
regular,0,1,29,3,100,-3.00000
regular,0,1,29,3,300,-3.00000
regular,0,1,29,3,1000,-3.00000
regular,0,2,29,3,100,-3.00000
regular,0,2,29,3,300,1.00000
regular,0,2,29,3,1000,0.00000
regular,0,0,29,4,100,0.00000
regular,0,0,29,4,300,0.00000
regular,0,0,29,4,1000,-2.00000
regular,0,1,29,4,100,0.00000
regular,0,1,29,4,300,0.00000
regular,0,1,29,4,1000,-3.00000
regular,0,2,29,4,100,0.00000
regular,0,2,29,4,300,1.00000
regular,0,2,29,4,1000,-4.00000
regular,0,0,30,0,100,0.00000
regular,0,0,30,0,300,20.00000
regular,0,0,30,0,1000,20.00000
regular,0,1,30,0,100,0.00000
regular,0,1,30,0,300,24.00000
regular,0,1,30,0,1000,24.00000
regular,0,2,30,0,100,8.00000
regular,0,2,30,0,300,14.00000
regular,0,2,30,0,1000,15.00000
regular,0,0,30,1,100,0.00000
regular,0,0,30,1,300,19.00000
regular,0,0,30,1,1000,21.00000
regular,0,1,30,1,100,0.00000
regular,0,1,30,1,300,24.00000
regular,0,1,30,1,1000,26.00000
regular,0,2,30,1,100,8.00000
regular,0,2,30,1,300,10.00000
regular,0,2,30,1,1000,15.00000
regular,0,0,30,2,100,0.00000
regular,0,0,30,2,300,-1.00000
regular,0,0,30,2,1000,22.00000
regular,0,1,30,2,100,0.00000
regular,0,1,30,2,300,-1.00000
regular,0,1,30,2,1000,27.00000
regular,0,2,30,2,100,0.00000
regular,0,2,30,2,300,-1.00000
regular,0,2,30,2,1000,15.00000
regular,0,0,30,3,100,11.00000
regular,0,0,30,3,300,20.00000
regular,0,0,30,3,1000,21.00000
regular,0,1,30,3,100,16.00000
regular,0,1,30,3,300,25.00000
regular,0,1,30,3,1000,26.00000
regular,0,2,30,3,100,-1.00000
regular,0,2,30,3,300,13.00000
regular,0,2,30,3,1000,14.00000
regular,0,0,30,4,100,0.00000
regular,0,0,30,4,300,0.00000
regular,0,0,30,4,1000,22.00000
regular,0,1,30,4,100,0.00000
regular,0,1,30,4,300,0.00000
regular,0,1,30,4,1000,27.00000
regular,0,2,30,4,100,6.00000
regular,0,2,30,4,300,6.00000
regular,0,2,30,4,1000,14.00000
regular,0,0,31,0,100,-1.00000
regular,0,0,31,0,300,-10.00000
regular,0,0,31,0,1000,-10.00000
regular,0,1,31,0,100,-1.00000
regular,0,1,31,0,300,-21.00000
regular,0,1,31,0,1000,-21.00000
regular,0,2,31,0,100,-2.00000
regular,0,2,31,0,300,-28.00000
regular,0,2,31,0,1000,-27.00000
regular,0,0,31,1,100,-7.00000
regular,0,0,31,1,300,-10.00000
regular,0,0,31,1,1000,-10.00000
regular,0,1,31,1,100,-7.00000
regular,0,1,31,1,300,-20.00000
regular,0,1,31,1,1000,-21.00000
regular,0,2,31,1,100,-14.00000
regular,0,2,31,1,300,-26.00000
regular,0,2,31,1,1000,-27.00000
regular,0,0,31,2,100,0.00000
regular,0,0,31,2,300,-1.00000
regular,0,0,31,2,1000,-10.00000
regular,0,1,31,2,100,0.00000
regular,0,1,31,2,300,-2.00000
regular,0,1,31,2,1000,-21.00000
regular,0,2,31,2,100,1.00000
regular,0,2,31,2,300,-5.00000
regular,0,2,31,2,1000,-27.00000
regular,0,0,31,3,100,0.00000
regular,0,0,31,3,300,0.00000
regular,0,0,31,3,1000,-10.00000
regular,0,1,31,3,100,0.00000
regular,0,1,31,3,300,0.00000
regular,0,1,31,3,1000,-21.00000
regular,0,2,31,3,100,1.00000
regular,0,2,31,3,300,1.00000
regular,0,2,31,3,1000,-26.00000
regular,0,0,31,4,100,0.00000
regular,0,0,31,4,300,-3.00000
regular,0,0,31,4,1000,-11.00000
regular,0,1,31,4,100,0.00000
regular,0,1,31,4,300,-14.00000
regular,0,1,31,4,1000,-22.00000
regular,0,2,31,4,100,1.00000
regular,0,2,31,4,300,-19.00000
regular,0,2,31,4,1000,-26.00000
regular,0,0,32,0,100,1.00000
regular,0,0,32,0,300,-2.00000
regular,0,0,32,0,1000,-2.00000
regular,0,1,32,0,100,1.00000
regular,0,1,32,0,300,-7.00000
regular,0,1,32,0,1000,-9.00000
regular,0,2,32,0,100,15.00000
regular,0,2,32,0,300,4.00000
regular,0,2,32,0,1000,-6.00000
regular,0,0,32,1,100,-1.00000
regular,0,0,32,1,300,-1.00000
regular,0,0,32,1,1000,-1.00000
regular,0,1,32,1,100,-5.00000
regular,0,1,32,1,300,-7.00000
regular,0,1,32,1,1000,-7.00000
regular,0,2,32,1,100,-1.00000
regular,0,2,32,1,300,-9.00000
regular,0,2,32,1,1000,0.00000
regular,0,0,32,2,100,0.00000
regular,0,0,32,2,300,-2.00000
regular,0,0,32,2,1000,-1.00000
regular,0,1,32,2,100,0.00000
regular,0,1,32,2,300,-6.00000
regular,0,1,32,2,1000,-7.00000
regular,0,2,32,2,100,15.00000
regular,0,2,32,2,300,3.00000
regular,0,2,32,2,1000,-4.00000
regular,0,0,32,3,100,-2.00000
regular,0,0,32,3,300,-1.00000
regular,0,0,32,3,1000,-1.00000
regular,0,1,32,3,100,-7.00000
regular,0,1,32,3,300,-8.00000
regular,0,1,32,3,1000,-8.00000
regular,0,2,32,3,100,-12.00000
regular,0,2,32,3,300,-23.00000
regular,0,2,32,3,1000,-7.00000
regular,0,0,32,4,100,-3.00000
regular,0,0,32,4,300,-3.00000
regular,0,0,32,4,1000,-2.00000
regular,0,1,32,4,100,-7.00000
regular,0,1,32,4,300,-7.00000
