descent_steps,ascent_steps,asymmetry,dip_timing,dip_sharpness,excursion,min_depth,recovery,descent_smoothness,ascent_smoothness,start_depth,final_depth,perp_residue,phys_dist,walker_id,substrate,seed,threshold
723,301,-0.412109375,0.7060546875,0.9951219512195122,0.23805077329086965,0.05924242736398244,0.9999999999957991,-1023.5399341934876,-425.4215121360913,0.2972932006548521,0.2972932006548521,0.0,0.0,22162,Penrose_N24,0,2.0
242,782,0.52734375,0.236328125,0.9746341463414634,0.37570752281432385,0.06265989390847482,1.827854383807553,-220.53320042842998,-366.6451542597241,0.43836741672279866,0.7493985365159407,0.6180339887493117,1.6180339887730115,22196,Penrose_N24,0,2.0
571,453,-0.115234375,0.5576171875,0.968780487804878,0.26461849423119854,0.08091002241959822,1.640071565298916,-729.0058649524314,-336.10136076175866,0.34552851665079676,0.5149032904620422,1.9021130326297686,1.1755705046317728,22337,Penrose_N24,0,2.0
377,647,0.263671875,0.3681640625,0.9726829268292683,0.5606108859463764,2.031039822647518e-05,0.5544888243950161,-219.11343273017684,-711.9518153314815,0.5606311963446029,0.3108727814902357,1.618033988714233,0.6180339887493125,22383,Penrose_N24,0,2.0
75,949,0.853515625,0.0732421875,0.9804878048780488,0.2608793188471139,0.05899753392608709,1.7794512150594222,-100.66828627833199,-675.1808471845478,0.319876852773201,0.5232195548342378,1.9021130326164595,1.1755705045741431,22442,Penrose_N24,0,2.0
660,364,-0.2890625,0.64453125,0.9931707317073171,0.3161117417483682,0.021873319781786527,1.6432951538968812,-709.0851628228127,-229.6184077072772,0.33798506153015473,0.5413382130884257,0.6180339887483193,1.6180339887616626,22930,Penrose_N24,0,2.0
355,669,0.306640625,0.3466796875,0.9697560975609756,0.5015559464859143,0.08699642941070851,0.9999999999980063,-234.6038095907307,-447.06588676966976,0.5885523758966228,0.5885523758966228,0.0,0.0,23250,Penrose_N24,0,2.0
768,256,-0.5,0.75,0.9853658536585366,0.529512326626672,0.025350927012514735,0.9325671071559881,-484.5593969049923,-169.58149949971553,0.5548632536391868,0.5191567056591195,1.1755705045741416,1.902113032585558,23393,Penrose_N24,0,2.0
299,725,0.416015625,0.2919921875,0.9726829268292683,0.46230629959256997,0.08283404576399489,0.5003797244319418,-206.266605434792,-1054.6321238702515,0.5451403453565649,0.31416274455777615,0.6180339886999999,1.6180339886999988,23506,Penrose_N24,0,2.0
156,868,0.6953125,0.15234375,0.9404878048780487,0.7520703117750392,0.03566086591883111,0.5326807327926553,-60.630442589758474,-720.9551951845003,0.7877311776938704,0.43627423070729243,0.6180339887483193,1.6180339887616602,23589,Penrose_N24,0,2.0
956,68,-0.8671875,0.93359375,0.9541463414634146,0.4904794560584619,0.10313755893836496,1.0203847296835533,-654.4957265581775,-48.95469360596483,0.5936170149968268,0.6036153061249352,0.6180339887483193,1.6180339887616637,23645,Penrose_N24,0,2.0
20,1004,0.9609375,0.01953125,0.9639024390243902,0.5425505954146717,0.04715889629092196,0.34083095571913063,-8.52450545779643,-1732.0871897443496,0.5897094917055936,0.2320769342524287,1.6180339887730115,0.618033988749313,23776,Penrose_N24,0,2.0
486,538,0.05078125,0.474609375,0.9912195121951219,0.3180757714626645,0.021873319781786527,2.0,-522.252362164182,-273.2868027633877,0.33994909124445105,0.6628794270214069,1.1755705045741416,1.9021130326164564,23902,Penrose_N24,0,2.0
44,980,0.9140625,0.04296875,0.9873170731707317,0.3896123401911191,0.036668178261198614,0.6736456083973899,-38.63807960318278,-1274.0864709082803,0.42628051845231774,0.2991288202090495,1.9021130325488669,1.175570504631778,24038,Penrose_N24,0,2.0
844,180,-0.6484375,0.82421875,0.9892682926829268,0.20185916156259165,0.09276655485155672,0.9999999999950461,-1368.7368068276362,-277.6775144561866,0.29462571641414836,0.29462571641414836,0.0,0.0,24609,Penrose_N24,0,2.0
320,704,0.375,0.3125,0.984390243902439,0.24159610856482916,0.06093773998208063,2.0,-413.1281973325048,-463.7376228643352,0.3025338485469098,0.5750600204873837,1.9021130325488667,1.1755705046317686,24660,Penrose_N24,0,2.0
198,826,0.61328125,0.193359375,0.9648780487804878,0.44110222098956864,0.04753331757509649,1.6048237642996743,-144.8839250286359,-395.5696820101785,0.48863553856466513,0.7554246443061277,1.1755705045366653,1.9021130325709958,24752,Penrose_N24,0,2.0
246,778,0.51953125,0.240234375,0.975609756097561,0.5347776305463714,0.02243055423700846,0.4695950997035514,-152.45452668581424,-1025.5239742860276,0.5572081847833799,0.2735595089731303,1.9021130326164593,1.1755705045741431,24921,Penrose_N24,0,2.0
282,742,0.44921875,0.275390625,0.9863414634146341,0.2840021600602075,0.08673384898319958,2.0,-330.0274370668575,-406.75250151954504,0.3707360090434071,0.7026998996385303,1.1755705045741416,1.9021130326164626,24937,Penrose_N24,0,2.0
24,1000,0.953125,0.0234375,0.9082926829268293,0.7656748827152631,0.08355818414830607,0.15332904162650182,-9.534257668181088,-2706.4508329301275,0.8492330668635691,0.20095838011267486,1.1755705045741416,1.9021130326164597,24998,Penrose_N24,0,2.0
263,761,0.486328125,0.2568359375,0.9882926829268293,0.40060401674172985,0.021873319781786527,0.6767023559295119,-208.96324779108275,-942.4271972517081,0.4224773365235164,0.2929630017064174,1.90211303257099,1.175570504536664,25303,Penrose_N24,0,2.0
281,743,0.451171875,0.2744140625,0.9570731707317073,0.628735078847101,0.03953252228584159,0.9025179827167571,-161.67402400663738,-435.2883105101902,0.6682676011329426,0.6069772373110909,1.1755705046317708,1.902113032629774,25411,Penrose_N24,0,2.0
190,834,0.62890625,0.185546875,0.9814634146341463,0.2795364300793949,0.08215899503476565,0.41652784618700694,-228.6229973968637,-2361.468294579078,0.36169542511416053,0.19859370218695738,1.1755705046,1.902113032599999,25460,Penrose_N24,0,2.0
190,834,0.62890625,0.185546875,0.968780487804878,0.6041650433611131,0.05839434221816153,0.9566170384902651,-104.75026072868866,-478.42406146274885,0.6625593855792746,0.6363489167585688,1.17557050463292,1.9021130325213562,25595,Penrose_N24,0,2.0
515,509,-0.005859375,0.5029296875,0.9658536585365853,0.6079945330686116,0.04237910903489128,0.980867653317778,-278.1339724839193,-282.40817524184433,0.6503736421035029,0.6387412799169194,1.1755705045741416,1.9021130326164626,25640,Penrose_N24,0,2.0
342,682,0.33203125,0.333984375,0.9473170731707317,0.2643026224148416,0.09769538780638054,0.4862354210595866,-435.9767636381184,-1737.9018893681207,0.36199801022122213,0.2262086847039002,1.1755705046,1.902113032599999,25670,Penrose_N24,0,2.0
709,315,-0.384765625,0.6923828125,0.9795121951219512,0.6634391636249267,0.02198204950112992,1.084197979074853,-363.22403115479256,-152.3051370309168,0.6854212131260566,0.7412814499434703,0.6180339887999999,1.6180339888000006,25692,Penrose_N24,0,2.0
423,601,0.173828125,0.4130859375,0.9970731707317073,0.2045626425243523,0.05926987324635502,0.9999999999951115,-671.9902475789258,-961.217772888145,0.2638325157707073,0.2638325157707073,0.0,0.0,25697,Penrose_N24,0,2.0
443,581,0.134765625,0.4326171875,0.9873170731707317,0.19495784526137716,0.035035525979381976,2.0,-778.5726418380146,-252.27532941529543,0.22999337124075914,0.8082869913078434,1.1755705046329201,1.9021130325213496,25849,Penrose_N24,0,2.0
442,582,0.13671875,0.431640625,0.9258536585365854,0.9068173503810387,0.035035525979381976,0.6846656400810934,-171.74522748236635,-326.84667757639806,0.9418528763604207,0.6559022076153417,0.6180339887483193,1.6180339887616637,26089,Penrose_N24,0,2.0
797,227,-0.556640625,0.7783203125,0.9004878048780488,0.8782129745024194,0.07961723959817313,0.6238703952508731,-315.086689521281,-135.25280833461426,0.9578302141005925,0.6275083151160663,0.6180339887493117,1.6180339887730144,26162,Penrose_N24,0,2.0
499,525,0.025390625,0.4873046875,0.9804878048780488,0.16873287129527992,0.08728659069543643,2.0,-988.8357040291777,-245.28875050627138,0.25601946199071635,0.7856510161713208,1.1755705046,1.9021130324999973,26601,Penrose_N24,0,2.0
980,44,-0.9140625,0.95703125,0.8829268292682927,0.7422275671040758,0.0973860873608855,0.4902017211679079,-438.01109112553775,-32.358421216680824,0.8396136544649613,0.4612273182540625,1.1755705045366653,1.9021130325709903,26615,Penrose_N24,0,2.0
352,672,0.3125,0.34375,0.944390243902439,0.5798452259230727,0.06461293376802513,1.022425700522344,-204.48050803694522,-369.9165939465787,0.6444581596910979,0.6574615950779821,1.1755705046,1.902113032599999,26693,Penrose_N24,0,2.0
738,286,-0.44140625,0.720703125,0.9814634146341463,0.4050627045589571,0.08325161232153722,1.093275182892665,-601.8094078518649,-227.42918316790656,0.4883143168804943,0.5260966147323218,1.1755705046317708,1.9021130326297695,26876,Penrose_N24,0,2.0
11,1013,0.978515625,0.0107421875,0.9746341463414634,0.4789603348827267,0.06893393690608196,1.7587206441472798,-7.007283285987517,-411.2418259470209,0.5478942717888087,0.9112913655937867,0.6180339887,1.6180339886999988,27026,Penrose_N24,0,2.0
590,434,-0.15234375,0.576171875,0.9882926829268293,0.33573033804731334,0.07354461071240459,0.6339705888796383,-581.5557224021605,-696.8704536607062,0.4092749487597179,0.28638777082965383,1.1755705046317708,1.902113032629774,27065,Penrose_N24,0,2.0
372,652,0.2734375,0.36328125,0.9765853658536585,0.6138151733770348,0.021873319781786527,0.7698001995276206,-192.44466026946796,-453.272156387271,0.6356884931588214,0.49438836272127873,1.1755705045741416,1.9021130326164597,27075,Penrose_N24,0,2.0
544,480,-0.0625,0.53125,0.9970731707317073,0.20556744355011036,0.03953252228584159,2.0,-906.8587833106973,-273.8974909648039,0.24509996583595195,0.6356620634257418,1.9021130325213538,1.1755705046329235,27079,Penrose_N24,0,2.0
43,981,0.916015625,0.0419921875,0.9921951219512195,0.17682851738286143,0.02198204950112992,1.2257350612996636,-79.37368758030624,-1482.4450499049756,0.19881056688399135,0.23872696309616592,1.1755705046,1.9021130325000009,27492,Penrose_N24,0,2.0
679,345,-0.326171875,0.6630859375,0.9590243902439024,0.46698193336475147,0.08761207838911644,0.9999999999978586,-467.96219453536884,-251.63013003554283,0.5545940117538679,0.5545940117538679,0.0,0.0,27545,Penrose_N24,0,2.0
641,383,-0.251953125,0.6259765625,0.9717073170731707,0.3740122554136166,0.05651741621461559,1.0386621692431277,-551.8930158533052,-327.3019297273217,0.4305296716282322,0.44498979674707595,1.9021130326297684,1.175570504631772,27596,Penrose_N24,0,2.0
532,492,-0.0390625,0.51953125,0.9414634146341463,0.6848202028542616,0.07943484813554635,0.5511508737120835,-256.9857156780125,-453.79039588463746,0.764255050989808,0.45687410127491,0.6180339887483193,1.6180339887616704,28012,Penrose_N24,0,2.0
276,748,0.4609375,0.26953125,0.9824390243902439,0.22887816331779332,0.03646517789282622,2.0,-380.34160991014744,-460.1426266421331,0.26534334121061953,0.5622768425102762,1.9021130326164595,1.1755705045741414,28046,Penrose_N24,0,2.0
225,799,0.560546875,0.2197265625,0.9834146341463414,0.46013847959961574,0.03787149541883028,1.6737977495571086,-174.68535679328784,-346.57733686548835,0.498009975018446,0.8080502470589703,1.1755705045366651,1.9021130325709903,28048,Penrose_N24,0,2.0
349,675,0.318359375,0.3408203125,0.9824390243902439,0.24014926536819936,0.04753331757509649,1.500037840924525,-480.2375312396696,-617.2063429286591,0.28768258294329585,0.4077663030991211,1.9021130325213538,1.1755705046329206,28064,Penrose_N24,0,2.0
44,980,0.9140625,0.04296875,0.9639024390243902,0.44357062036839034,0.057776228516252415,1.4475070704267916,-29.47711531574149,-507.83813475343817,0.5013468488846428,0.6998478377345432,1.1755705046317708,1.9021130326297697,28180,Penrose_N24,0,2.0
623,401,-0.216796875,0.6083984375,0.9736585365853658,0.4786532714092645,0.03953252228584159,0.9999999999979109,-438.21025964261736,-288.82601469215626,0.5181857936951061,0.5181857936951061,0.0,0.0,28233,Penrose_N24,0,2.0
766,258,-0.49609375,0.748046875,0.9453658536585365,0.6458399683670304,0.05651741621461559,0.8372247937361679,-403.74520463372534,-161.1601966879955,0.702357384581646,0.597230650518113,0.6180339887483193,1.6180339887616602,28367,Penrose_N24,0,2.0
774,250,-0.51171875,0.755859375,0.9590243902439024,0.7136365811686001,0.04529789292532771,0.9999999999985988,-357.96490258894875,-115.61150426817545,0.7589344740939278,0.7589344740939278,0.0,0.0,28377,Penrose_N24,0,2.0
52,972,0.8984375,0.05078125,0.9590243902439024,0.42867056863369635,0.03578416852639377,1.2214854400704336,-39.779946009743426,-601.1808193901539,0.4644547371600901,0.5593990267003888,0.6180339886999999,1.6180339886999988,28636,Penrose_N24,0,2.0
281,743,0.451171875,0.2744140625,0.9951219512195122,0.21794833724840112,0.06876463329039151,2.0,-443.02043970164164,-472.96970226983126,0.28671297053879263,0.5702036326927125,1.1755705045741416,1.9021130326164624,28809,Penrose_N24,0,2.0
925,99,-0.806640625,0.9033203125,0.9834146341463414,0.2322309448427461,0.06893393690608196,2.0,-1327.1207671168117,-53.429052475056274,0.30116488174882805,0.647267625168725,1.1755705045366651,1.902113032490087,29086,Penrose_N24,0,2.0
71,953,0.861328125,0.0693359375,0.9668292682926829,0.5608561188198171,0.05957336667843238,1.2594131494957295,-37.29561058950907,-447.38752270487265,0.6204294854982495,0.7659229376965088,0.6180339887493117,1.6180339887730155,29206,Penrose_N24,0,2.0
109,915,0.787109375,0.1064453125,0.9902439024390244,0.23149840064253235,0.008528296223632936,2.0,-161.71551025261095,-374.1506385684926,0.2400266968661653,0.8239886141912367,1.1755705045366651,1.9021130325709907,29393,Penrose_N24,0,2.0
334,690,0.34765625,0.326171875,0.9980487804878049,0.4235526791447556,0.03652036455557006,1.209991279355359,-264.3751883053722,-442.4613162558025,0.46007304370032565,0.5490154126695328,1.1755705045741416,1.902113032585558,29427,Penrose_N24,0,2.0
664,360,-0.296875,0.6484375,0.9863414634146341,0.17067137981407066,0.05924242736398244,2.0,-1271.048601226254,-238.64520410244018,0.2299138071780531,0.558633983586546,1.6180339887730115,0.6180339887493125,29452,Penrose_N24,0,2.0
440,584,0.140625,0.4296875,0.9141463414634147,0.7148660756899761,0.07759960444256442,0.6225826624250738,-208.1146888572775,-427.2391705577012,0.7924656801325405,0.5226628291236166,0.6180339887483193,1.6180339887616624,29488,Penrose_N24,0,2.0
389,635,0.240234375,0.3798828125,0.975609756097561,0.5726874798305707,0.04715889629092196,0.859582841338424,-218.09578326119475,-430.9441841875408,0.6198463761214926,0.5394312274034848,0.6180339887483194,1.6180339887616626,29500,Penrose_N24,0,2.0
715,309,-0.396484375,0.6982421875,0.9882926829268293,0.4382730260328854,0.04574160152022044,1.6207009420018132,-566.2711891483416,-144.53365744730365,0.48401462755310587,0.7560511076673238,0.6180339887493117,1.6180339887730086,29730,Penrose_N24,0,2.0
18,1006,0.96484375,0.017578125,0.9814634146341463,0.3584614513972392,0.037029196462734504,0.5492802525309368,-15.849896727452066,-1671.1744699270373,0.3954906478599737,0.23392499300936542,1.1755705045366651,1.902113032490087,29863,Penrose_N24,0,2.0
81,943,0.841796875,0.0791015625,0.9512195121951219,0.7406184331604642,0.05324496421692981,0.5950734589495554,-30.00534115000943,-741.1557368778515,0.793863397377394,0.4939673370001224,1.175570504631771,1.9021130326297724,25,Penrose_N24,0,3.0
469,555,0.083984375,0.4580078125,0.9765853658536585,0.38569437006347884,0.026847801167248275,0.17895226106195802,-401.6845170599266,-2544.3389512993194,0.4125421712307271,0.09586868076915434,2.526255333700718,2.935648819049668,178,Penrose_N24,0,3.0
