model,seed,history,checkpoint,M,M_norm,struct_access,eff_alt,edge_count,total_weight,n_active,frac_inactive,headroom,frac_saturated
Reinforced,167,B,1000,28.374107,0.053004,40,218.719651,144,535.320827,0,1.000000,2.282494,0.000000
Reinforced,168,B,1000,-18.908333,-0.029756,40,209.560782,144,635.444487,0,1.000000,1.587191,0.000000
Reinforced,169,B,1000,-6.269595,-0.011845,40,233.064840,144,529.310611,0,1.000000,2.324232,0.000000
Reinforced,170,B,1000,-128.670404,-0.225569,40,170.821158,144,570.426893,0,1.000000,2.038702,0.000000
Reinforced,171,B,1000,-95.090556,-0.170824,40,193.632863,144,556.659137,0,1.000000,2.134312,0.000000
Reinforced,172,B,1000,-94.752299,-0.175841,40,191.816140,144,538.852589,0,1.000000,2.257968,0.000000
Reinforced,173,B,1000,-64.829517,-0.111564,40,203.936148,144,581.099069,0,1.000000,1.964590,0.000000
Reinforced,174,B,1000,102.936440,0.201769,40,169.954318,144,510.170691,0,1.000000,2.457148,0.000000
Reinforced,175,B,1000,-95.396731,-0.148286,40,241.838659,144,643.331314,0,1.000000,1.532421,0.000000
Reinforced,176,B,1000,-123.811144,-0.206019,40,136.127322,144,600.968921,0,1.000000,1.826605,0.000000
Reinforced,177,B,1000,77.163483,0.125798,40,230.586580,144,613.391445,0,1.000000,1.740337,0.000000
Reinforced,178,B,1000,-132.674414,-0.238354,40,208.493862,144,556.627093,0,1.000000,2.134534,0.000000
Reinforced,179,B,1000,-151.848324,-0.252674,40,180.267537,144,600.966408,0,1.000000,1.826622,0.000000
Reinforced,180,B,1000,45.729849,0.076862,40,203.479200,144,594.958472,0,1.000000,1.868344,0.000000
Reinforced,181,B,1000,36.912724,0.065073,40,235.818572,144,567.250712,0,1.000000,2.060759,0.000000
Reinforced,182,B,1000,37.372927,0.059744,40,215.669379,144,625.551207,0,1.000000,1.655894,0.000000
Reinforced,183,B,1000,-87.901985,-0.168732,40,213.677176,144,520.954784,0,1.000000,2.382258,0.000000
Reinforced,184,B,1000,-42.690785,-0.067285,40,236.062560,144,634.475944,0,1.000000,1.593917,0.000000
Reinforced,185,B,1000,-75.467957,-0.130648,40,140.817346,144,577.641346,0,1.000000,1.988602,0.000000
Reinforced,186,B,1000,-76.803798,-0.129307,40,206.056615,144,593.966229,0,1.000000,1.875235,0.000000
Reinforced,187,B,1000,-94.500993,-0.150228,40,191.328213,144,629.052483,0,1.000000,1.631580,0.000000
Reinforced,188,B,1000,-17.560606,-0.032328,40,238.149344,144,543.194225,0,1.000000,2.227818,0.000000
Reinforced,189,B,1000,-161.704198,-0.255729,40,175.435940,144,632.326637,0,1.000000,1.608843,0.000000
Reinforced,190,B,1000,-4.817536,-0.008047,40,242.256512,144,598.709029,0,1.000000,1.842298,0.000000
Reinforced,191,B,1000,76.966389,0.137777,40,226.126932,144,558.632041,0,1.000000,2.120611,0.000000
Reinforced,192,B,1000,-97.565474,-0.154637,40,201.094028,144,630.931991,0,1.000000,1.618528,0.000000
Reinforced,193,B,1000,-21.367908,-0.031442,40,221.219520,144,679.591517,0,1.000000,1.280614,0.000000
Reinforced,194,B,1000,35.629047,0.059215,40,157.730663,144,601.693161,0,1.000000,1.821575,0.000000
Reinforced,195,B,1000,-26.015569,-0.041882,40,200.328889,144,621.157915,0,1.000000,1.686403,0.000000
Reinforced,196,B,1000,146.191064,0.256107,40,215.749062,144,570.819210,0,1.000000,2.035978,0.000000
Reinforced,197,B,1000,-206.890087,-0.347814,40,228.384781,144,594.829068,0,1.000000,1.869243,0.000000
Reinforced,198,B,1000,-44.263076,-0.068246,40,214.327010,144,648.580573,0,1.000000,1.495968,0.000000
Reinforced,199,B,1000,-11.842003,-0.017841,40,204.286297,144,663.762364,0,1.000000,1.390539,0.000000
Reinforced,0,B,2000,9.788538,0.012149,40,252.784903,144,805.676497,0,1.000000,0.405024,0.000000
Reinforced,1,B,2000,43.295845,0.058589,40,228.189036,144,738.978689,0,1.000000,0.868204,0.000000
Reinforced,2,B,2000,13.502988,0.017574,40,243.181120,144,768.371210,0,1.000000,0.664089,0.000000
Reinforced,3,B,2000,-80.326177,-0.114882,40,245.918760,144,699.202898,0,1.000000,1.144424,0.000000
Reinforced,4,B,2000,-92.289041,-0.123936,40,248.643717,144,744.653733,0,1.000000,0.828794,0.006944
Reinforced,5,B,2000,-8.705848,-0.011637,40,248.043427,144,748.130451,0,1.000000,0.804650,0.006944
Reinforced,6,B,2000,-103.663777,-0.146860,40,210.864400,144,705.869894,0,1.000000,1.098126,0.000000
Reinforced,7,B,2000,-37.327885,-0.048367,40,187.469319,144,771.761706,0,1.000000,0.640544,0.000000
Reinforced,8,B,2000,-98.988212,-0.135372,40,189.486931,144,731.232477,0,1.000000,0.921997,0.006944
Reinforced,9,B,2000,-58.001933,-0.075578,40,174.610919,144,767.449613,0,1.000000,0.670489,0.006944
Reinforced,10,B,2000,35.337658,0.047845,40,254.170230,144,738.591652,0,1.000000,0.870891,0.000000
Reinforced,11,B,2000,-40.854867,-0.054845,40,241.275771,144,744.914472,0,1.000000,0.826983,0.000000
Reinforced,12,B,2000,-56.689905,-0.072115,40,236.662309,144,786.109298,0,1.000000,0.540908,0.000000
Reinforced,13,B,2000,18.561427,0.025263,40,233.594968,144,734.733263,0,1.000000,0.897686,0.000000
Reinforced,14,B,2000,-74.433214,-0.101258,40,246.775652,144,735.084228,0,1.000000,0.895248,0.000000
Reinforced,15,B,2000,-92.532076,-0.123689,40,241.873128,144,748.103408,0,1.000000,0.804837,0.000000
Reinforced,16,B,2000,49.313668,0.066057,40,253.638386,144,746.526828,0,1.000000,0.815786,0.000000
Reinforced,17,B,2000,51.342020,0.074334,40,245.961738,144,690.689041,0,1.000000,1.203548,0.000000
Reinforced,18,B,2000,-50.890147,-0.066689,40,213.741912,144,763.098314,0,1.000000,0.700706,0.000000
Reinforced,19,B,2000,38.493641,0.053802,40,216.662599,144,715.475015,0,1.000000,1.031424,0.000000
Reinforced,20,B,2000,81.069789,0.110470,40,158.568472,144,733.862760,0,1.000000,0.903731,0.000000
Reinforced,21,B,2000,23.260023,0.031803,40,250.855749,144,731.375797,0,1.000000,0.921001,0.000000
Reinforced,22,B,2000,4.864191,0.006374,40,253.138313,144,763.123271,0,1.000000,0.700533,0.000000
Reinforced,23,B,2000,-49.632721,-0.065228,40,238.088457,144,760.912983,0,1.000000,0.715882,0.000000
Reinforced,24,B,2000,15.438699,0.021874,40,219.974075,144,705.811395,0,1.000000,1.098532,0.006944
Reinforced,25,B,2000,-1.935802,-0.002503,40,223.179699,144,773.532745,0,1.000000,0.628245,0.000000
Reinforced,26,B,2000,25.418595,0.036456,40,248.971726,144,697.243372,0,1.000000,1.158032,0.000000
Reinforced,27,B,2000,-41.239594,-0.055435,40,218.213078,144,743.923554,0,1.000000,0.833864,0.013889
Reinforced,28,B,2000,-53.551731,-0.070898,40,248.754172,144,755.339645,0,1.000000,0.754586,0.006944
Reinforced,29,B,2000,2.729497,0.003689,40,251.144003,144,739.975891,0,1.000000,0.861279,0.000000
Reinforced,30,B,2000,-100.977824,-0.141581,40,230.078834,144,713.213569,0,1.000000,1.047128,0.006944
Reinforced,31,B,2000,-113.877725,-0.159866,40,233.501807,144,712.334289,0,1.000000,1.053234,0.000000
Reinforced,32,B,2000,-99.678593,-0.146983,40,245.835788,144,678.163324,0,1.000000,1.290532,0.000000
Reinforced,33,B,2000,2.471972,0.003399,40,244.802438,144,727.264458,0,1.000000,0.949552,0.000000
Reinforced,34,B,2000,-70.541648,-0.096554,40,219.221873,144,730.591549,0,1.000000,0.926448,0.000000
Reinforced,35,B,2000,7.191701,0.008967,40,249.790133,144,801.994739,0,1.000000,0.430592,0.000000
Reinforced,36,B,2000,-4.615036,-0.006355,40,207.782112,144,726.250393,0,1.000000,0.956594,0.000000
Reinforced,37,B,2000,-10.028189,-0.012482,40,254.147402,144,803.431870,0,1.000000,0.420612,0.000000
Reinforced,38,B,2000,-59.883194,-0.081896,40,242.368693,144,731.207093,0,1.000000,0.922173,0.000000
Reinforced,39,B,2000,41.279861,0.054714,40,227.615577,144,754.461551,0,1.000000,0.760684,0.006944
Reinforced,40,B,2000,111.173053,0.158545,40,249.899337,144,701.206747,0,1.000000,1.130509,0.000000
Reinforced,41,B,2000,12.077298,0.015267,40,247.572707,144,791.079522,0,1.000000,0.506392,0.000000
Reinforced,42,B,2000,-107.866131,-0.145520,40,253.409801,144,741.245191,0,1.000000,0.852464,0.000000
Reinforced,43,B,2000,-3.861916,-0.005148,40,252.201981,144,750.218864,0,1.000000,0.790147,0.000000
Reinforced,44,B,2000,-30.298696,-0.042285,40,238.798225,144,716.528034,0,1.000000,1.024111,0.000000
Reinforced,45,B,2000,49.655896,0.066318,40,225.906509,144,748.749599,0,1.000000,0.800350,0.013889
Reinforced,46,B,2000,39.614269,0.054536,40,227.145659,144,726.391079,0,1.000000,0.955618,0.000000
Reinforced,47,B,2000,-46.872705,-0.065075,40,245.118508,144,720.283261,0,1.000000,0.998033,0.013889
Reinforced,48,B,2000,-20.794583,-0.026642,40,255.842459,144,780.516298,0,1.000000,0.579748,0.000000
Reinforced,49,B,2000,71.315274,0.096105,40,246.565869,144,742.053795,0,1.000000,0.846849,0.000000
Reinforced,50,B,2000,23.082768,0.029557,40,236.108595,144,780.960182,0,1.000000,0.576665,0.000000
Reinforced,51,B,2000,-22.708710,-0.033044,40,232.360825,144,687.219736,0,1.000000,1.227641,0.006944
Reinforced,52,B,2000,-44.807325,-0.058397,40,249.074141,144,767.292970,0,1.000000,0.671577,0.000000
Reinforced,53,B,2000,-10.706047,-0.014456,40,243.268409,144,740.615530,0,1.000000,0.856837,0.000000
Reinforced,54,B,2000,-63.828172,-0.087686,40,244.948607,144,727.918873,0,1.000000,0.945008,0.000000
Reinforced,55,B,2000,-157.705205,-0.232265,40,214.634056,144,678.987702,0,1.000000,1.284808,0.000000
Reinforced,56,B,2000,123.536493,0.174042,40,246.993298,144,709.810053,0,1.000000,1.070764,0.000000
Reinforced,57,B,2000,-75.345485,-0.101045,40,206.159035,144,745.661574,0,1.000000,0.821795,0.000000
Reinforced,58,B,2000,-13.453639,-0.018016,40,251.469005,144,746.762804,0,1.000000,0.814147,0.000000
Reinforced,59,B,2000,-0.442291,-0.000572,40,252.415906,144,773.721516,0,1.000000,0.626934,0.000000
Reinforced,60,B,2000,-16.572583,-0.021352,40,241.529618,144,776.148388,0,1.000000,0.610081,0.000000
Reinforced,61,B,2000,-22.159964,-0.028895,40,248.984267,144,766.912697,0,1.000000,0.674217,0.000000
Reinforced,62,B,2000,2.624398,0.003655,40,250.430942,144,718.063125,0,1.000000,1.013451,0.000000
Reinforced,63,B,2000,49.633724,0.069036,40,246.427779,144,718.953425,0,1.000000,1.007268,0.000000
Reinforced,64,B,2000,32.823778,0.046079,40,251.832625,144,712.341166,0,1.000000,1.053186,0.000000
Reinforced,65,B,2000,-72.590655,-0.096193,40,244.043089,144,754.637495,0,1.000000,0.759462,0.000000
Reinforced,66,B,2000,38.260221,0.050813,40,240.006184,144,752.957725,0,1.000000,0.771127,0.006944
Reinforced,67,B,2000,-93.411323,-0.126742,40,248.632329,144,737.018322,0,1.000000,0.881817,0.000000
Reinforced,68,B,2000,-108.927497,-0.149539,40,252.360294,144,728.422728,0,1.000000,0.941509,0.000000
Reinforced,69,B,2000,14.098444,0.017515,40,251.837380,144,804.940671,0,1.000000,0.410134,0.000000
Reinforced,70,B,2000,-46.737414,-0.064189,40,248.719707,144,728.123039,0,1.000000,0.943590,0.000000
Reinforced,71,B,2000,-26.906706,-0.034996,40,208.700164,144,768.842969,0,1.000000,0.660813,0.000000
Reinforced,72,B,2000,16.807034,0.022052,40,218.606942,144,762.144853,0,1.000000,0.707327,0.000000
Reinforced,73,B,2000,-30.599742,-0.045755,40,228.896510,144,668.772827,0,1.000000,1.355744,0.013889
Reinforced,74,B,2000,-24.071929,-0.030234,40,240.744896,144,796.190945,0,1.000000,0.470896,0.000000
Reinforced,75,B,2000,-35.787883,-0.045577,40,253.718846,144,785.223448,0,1.000000,0.547059,0.000000
Reinforced,76,B,2000,-30.490986,-0.039008,40,246.666239,144,781.667980,0,1.000000,0.571750,0.000000
Reinforced,77,B,2000,-79.948619,-0.108920,40,250.111415,144,734.014703,0,1.000000,0.902676,0.000000
Reinforced,78,B,2000,-65.957485,-0.089300,40,237.379187,144,738.608994,0,1.000000,0.870771,0.013889
Reinforced,79,B,2000,-46.311817,-0.063545,40,237.369548,144,728.804968,0,1.000000,0.938854,0.000000
Reinforced,80,B,2000,44.662839,0.059483,40,247.947988,144,750.849432,0,1.000000,0.785768,0.000000
Reinforced,81,B,2000,11.266009,0.014273,40,248.795661,144,789.340919,0,1.000000,0.518466,0.000000
Reinforced,82,B,2000,-25.858845,-0.034690,40,165.628389,144,745.428364,0,1.000000,0.823414,0.000000
Reinforced,83,B,2000,-170.912592,-0.264245,40,222.367377,144,646.795434,0,1.000000,1.508365,0.006944
Reinforced,84,B,2000,-113.849500,-0.156528,40,244.227717,144,727.342034,0,1.000000,0.949014,0.000000
Reinforced,85,B,2000,-4.008725,-0.005318,40,250.893241,144,753.762096,0,1.000000,0.765541,0.000000
Reinforced,86,B,2000,30.100949,0.041676,40,240.515485,144,722.268452,0,1.000000,0.984247,0.000000
Reinforced,87,B,2000,62.752268,0.085112,40,233.692272,144,737.289908,0,1.000000,0.879931,0.000000
Reinforced,88,B,2000,-56.301204,-0.079251,40,249.581967,144,710.412898,0,1.000000,1.066577,0.000000
Reinforced,89,B,2000,-56.304442,-0.074085,40,248.313311,144,760.000013,0,1.000000,0.722222,0.000000
Reinforced,90,B,2000,-25.639761,-0.032651,40,250.281289,144,785.274816,0,1.000000,0.546703,0.000000
Reinforced,91,B,2000,-12.021040,-0.015685,40,253.652836,144,766.416471,0,1.000000,0.677663,0.000000
Reinforced,92,B,2000,-20.063906,-0.026036,40,255.343476,144,770.608979,0,1.000000,0.648549,0.013889
Reinforced,93,B,2000,93.948695,0.132053,40,240.194112,144,711.446720,0,1.000000,1.059398,0.006944
Reinforced,94,B,2000,-82.183268,-0.111865,40,249.395662,144,734.664672,0,1.000000,0.898162,0.006944
Reinforced,95,B,2000,52.115116,0.072117,40,247.719962,144,722.643140,0,1.000000,0.981645,0.000000
Reinforced,96,B,2000,-65.203509,-0.086397,40,239.072965,144,754.695664,0,1.000000,0.759058,0.000000
Reinforced,97,B,2000,7.721813,0.009583,40,254.502015,144,805.747774,0,1.000000,0.404529,0.000000
Reinforced,98,B,2000,4.785302,0.006904,40,246.021532,144,693.124700,0,1.000000,1.186634,0.006944
Reinforced,99,B,2000,22.423343,0.031606,40,243.836217,144,709.463003,0,1.000000,1.073174,0.000000
Reinforced,100,B,2000,29.469554,0.041925,40,251.588785,144,702.908101,0,1.000000,1.118694,0.000000
Reinforced,101,B,2000,8.339509,0.010292,40,247.912261,144,810.299412,0,1.000000,0.372921,0.000000
Reinforced,102,B,2000,-20.293098,-0.025721,40,236.834016,144,788.985047,0,1.000000,0.520937,0.000000
Reinforced,103,B,2000,-6.201013,-0.007716,40,236.960476,144,803.665548,0,1.000000,0.418989,0.000000
Reinforced,104,B,2000,4.168130,0.005578,40,237.254588,144,747.225098,0,1.000000,0.810937,0.000000
Reinforced,105,B,2000,-155.949501,-0.253824,40,183.549888,144,614.401289,0,1.000000,1.733324,0.020833
Reinforced,106,B,2000,-99.306917,-0.160690,40,203.855311,144,618.004410,0,1.000000,1.708303,0.013889
Reinforced,107,B,2000,-6.141115,-0.008262,40,252.171422,144,743.270556,0,1.000000,0.838399,0.000000
Reinforced,108,B,2000,76.429324,0.102052,40,238.287225,144,748.927127,0,1.000000,0.799117,0.000000
Reinforced,109,B,2000,61.266430,0.082044,40,232.768206,144,746.751915,0,1.000000,0.814223,0.000000
Reinforced,110,B,2000,20.293037,0.026539,40,229.486300,144,764.637140,0,1.000000,0.690020,0.000000
Reinforced,111,B,2000,-6.299530,-0.009654,40,246.738962,144,652.550124,0,1.000000,1.468402,0.006944
Reinforced,112,B,2000,-132.026764,-0.187527,40,244.039941,144,704.040067,0,1.000000,1.110833,0.000000
Reinforced,113,B,2000,-72.114797,-0.095866,40,252.429482,144,752.244340,0,1.000000,0.776081,0.000000
Reinforced,114,B,2000,-67.522542,-0.088468,40,246.762091,144,763.243368,0,1.000000,0.699699,0.000000
Reinforced,115,B,2000,-26.720079,-0.033982,40,222.656440,144,786.307347,0,1.000000,0.539532,0.000000
Reinforced,116,B,2000,-29.688679,-0.044190,40,243.146636,144,671.836951,0,1.000000,1.334466,0.034722
Reinforced,117,B,2000,26.321265,0.035941,40,241.490157,144,732.344921,0,1.000000,0.914271,0.000000
Reinforced,118,B,2000,2.836705,0.003498,40,254.944211,144,811.004578,0,1.000000,0.368024,0.000000
Reinforced,119,B,2000,-69.138291,-0.089574,40,238.750464,144,771.855193,0,1.000000,0.639894,0.000000
Reinforced,120,B,2000,-105.247809,-0.143759,40,247.229272,144,732.111155,0,1.000000,0.915895,0.000000
Reinforced,121,B,2000,106.781900,0.149110,40,213.375213,144,716.126031,0,1.000000,1.026903,0.013889
Reinforced,122,B,2000,18.691099,0.024260,40,250.037938,144,770.448988,0,1.000000,0.649660,0.000000
Reinforced,123,B,2000,-53.065786,-0.067565,40,218.200171,144,785.400020,0,1.000000,0.545833,0.000000
Reinforced,124,B,2000,-86.333160,-0.125465,40,247.855543,144,688.103067,0,1.000000,1.221506,0.013889
Reinforced,125,B,2000,-11.241501,-0.014388,40,192.542226,144,781.301384,0,1.000000,0.574296,0.006944
Reinforced,126,B,2000,7.129478,0.009531,40,252.481657,144,747.993249,0,1.000000,0.805602,0.006944
Reinforced,127,B,2000,41.267996,0.052825,40,228.234010,144,781.221487,0,1.000000,0.574851,0.000000
Reinforced,128,B,2000,1.343673,0.001745,40,251.224280,144,769.929965,0,1.000000,0.653264,0.000000
Reinforced,129,B,2000,-60.329117,-0.083722,40,233.816210,144,720.591214,0,1.000000,0.995894,0.000000
Reinforced,130,B,2000,-5.452398,-0.007164,40,245.212187,144,761.106869,0,1.000000,0.714536,0.000000
Reinforced,131,B,2000,-24.964239,-0.034169,40,192.831943,144,730.610888,0,1.000000,0.926313,0.000000
Reinforced,132,B,2000,-127.669293,-0.180266,40,190.261402,144,708.227190,0,1.000000,1.081756,0.000000
Reinforced,133,B,2000,76.797712,0.104745,40,249.055456,144,733.188031,0,1.000000,0.908416,0.006944
Reinforced,134,B,2000,54.909782,0.074564,40,211.793141,144,736.411007,0,1.000000,0.886035,0.027778
Reinforced,135,B,2000,-69.402261,-0.096684,40,252.914599,144,717.822529,0,1.000000,1.015121,0.000000
Reinforced,136,B,2000,-39.885903,-0.050325,40,236.042877,144,792.569050,0,1.000000,0.496048,0.000000
Reinforced,137,B,2000,-49.633609,-0.065148,40,189.843631,144,761.863949,0,1.000000,0.709278,0.000000
Reinforced,138,B,2000,79.166905,0.109676,40,249.787109,144,721.823956,0,1.000000,0.987334,0.000000
Reinforced,139,B,2000,-82.936673,-0.119404,40,242.051087,144,694.587923,0,1.000000,1.176473,0.000000
Reinforced,140,B,2000,-64.897421,-0.088693,40,246.447104,144,731.704518,0,1.000000,0.918719,0.000000
Reinforced,141,B,2000,4.785678,0.006769,40,239.434472,144,706.957202,0,1.000000,1.090575,0.000000
Reinforced,142,B,2000,-17.105539,-0.022280,40,248.885202,144,767.760246,0,1.000000,0.668332,0.000000
Reinforced,143,B,2000,-33.518763,-0.045062,40,233.501547,144,743.842465,0,1.000000,0.834427,0.000000
Reinforced,144,B,2000,43.371823,0.059006,40,236.780688,144,735.035408,0,1.000000,0.895587,0.013889
Reinforced,145,B,2000,25.502246,0.033728,40,245.019365,144,756.121529,0,1.000000,0.749156,0.000000
Reinforced,146,B,2000,-2.531634,-0.003296,40,251.152734,144,768.011460,0,1.000000,0.666587,0.000000
Reinforced,147,B,2000,-63.761647,-0.093213,40,229.511908,144,684.045166,0,1.000000,1.249686,0.000000
Reinforced,148,B,2000,-17.408661,-0.022890,40,249.863964,144,760.549917,0,1.000000,0.718403,0.000000
Reinforced,149,B,2000,108.281595,0.149373,40,225.840389,144,724.908931,0,1.000000,0.965910,0.000000
Reinforced,150,B,2000,-15.972362,-0.019817,40,239.768095,144,805.996868,0,1.000000,0.402800,0.000000
Reinforced,151,B,2000,-29.386112,-0.039048,40,253.054740,144,752.563829,0,1.000000,0.773862,0.000000
Reinforced,152,B,2000,-39.894217,-0.056120,40,247.656419,144,710.879391,0,1.000000,1.063338,0.000000
Reinforced,153,B,2000,41.653206,0.056403,40,253.294699,144,738.498353,0,1.000000,0.871539,0.000000
Reinforced,154,B,2000,-3.830842,-0.005152,40,236.990835,144,743.606500,0,1.000000,0.836066,0.000000
Reinforced,155,B,2000,-16.655635,-0.023166,40,252.614280,144,718.974652,0,1.000000,1.007120,0.000000
Reinforced,156,B,2000,-31.027142,-0.041270,40,254.815087,144,751.807577,0,1.000000,0.779114,0.000000
Reinforced,157,B,2000,7.295735,0.009830,40,250.219675,144,742.209984,0,1.000000,0.845764,0.000000
Reinforced,158,B,2000,23.554879,0.031782,40,229.853847,144,741.147774,0,1.000000,0.853140,0.000000
Reinforced,159,B,2000,30.590429,0.042725,40,235.335587,144,715.981407,0,1.000000,1.027907,0.013889
Reinforced,160,B,2000,86.712803,0.117954,40,252.985068,144,735.141684,0,1.000000,0.894849,0.000000
Reinforced,161,B,2000,68.349974,0.089572,40,248.166486,144,763.069297,0,1.000000,0.700908,0.000000
Reinforced,162,B,2000,-9.380526,-0.012332,40,230.571827,144,760.686999,0,1.000000,0.717451,0.000000
Reinforced,163,B,2000,-121.710002,-0.174279,40,217.768810,144,698.363950,0,1.000000,1.150250,0.000000
Reinforced,164,B,2000,-62.978786,-0.084237,40,249.080702,144,747.640816,0,1.000000,0.808050,0.000000
Reinforced,165,B,2000,-42.272090,-0.054366,40,250.064200,144,777.549332,0,1.000000,0.600352,0.000000
Reinforced,166,B,2000,-92.625873,-0.126372,40,253.014939,144,732.961333,0,1.000000,0.909991,0.000000
Reinforced,167,B,2000,-26.202873,-0.036693,40,234.163338,144,714.118869,0,1.000000,1.040841,0.020833
Reinforced,168,B,2000,13.881472,0.018069,40,247.560515,144,768.263847,0,1.000000,0.664834,0.006944
Reinforced,169,B,2000,-4.213070,-0.005938,40,253.509201,144,709.502400,0,1.000000,1.072900,0.000000
Reinforced,170,B,2000,-93.282622,-0.133345,40,197.113154,144,699.556077,0,1.000000,1.141972,0.000000
Reinforced,171,B,2000,-95.337985,-0.135200,40,243.915220,144,705.162513,0,1.000000,1.103038,0.000000
Reinforced,172,B,2000,-21.505856,-0.028968,40,243.148554,144,742.412558,0,1.000000,0.844357,0.006944
Reinforced,173,B,2000,-87.805551,-0.121541,40,231.197945,144,722.433132,0,1.000000,0.983103,0.000000
Reinforced,174,B,2000,50.513474,0.075893,40,209.185433,144,665.585692,0,1.000000,1.377877,0.000000
Reinforced,175,B,2000,-32.390205,-0.041635,40,252.600809,144,777.946899,0,1.000000,0.597591,0.000000
Reinforced,176,B,2000,-68.106037,-0.088410,40,201.293915,144,770.347184,0,1.000000,0.650367,0.000000
Reinforced,177,B,2000,37.756956,0.049109,40,246.847747,144,768.834033,0,1.000000,0.660875,0.000000
Reinforced,178,B,2000,-78.563926,-0.109275,40,236.473124,144,718.957047,0,1.000000,1.007243,0.020833
Reinforced,179,B,2000,-74.775147,-0.103691,40,249.009562,144,721.134547,0,1.000000,0.992121,0.000000
Reinforced,180,B,2000,55.971362,0.076834,40,228.117021,144,728.468345,0,1.000000,0.941192,0.000000
Reinforced,181,B,2000,79.140908,0.107398,40,253.583728,144,736.894831,0,1.000000,0.882675,0.000000
Reinforced,182,B,2000,36.113574,0.045999,40,249.833139,144,785.088882,0,1.000000,0.547994,0.000000
Reinforced,183,B,2000,-55.095065,-0.084675,40,234.956650,144,650.665566,0,1.000000,1.481489,0.006944
Reinforced,184,B,2000,-65.961633,-0.089412,40,254.088469,144,737.725970,0,1.000000,0.876903,0.000000
Reinforced,185,B,2000,-47.394396,-0.063123,40,195.880738,144,750.828933,0,1.000000,0.785910,0.000000
Reinforced,186,B,2000,-32.927770,-0.042523,40,253.143081,144,774.355132,0,1.000000,0.622534,0.000000
Reinforced,187,B,2000,-57.430436,-0.076284,40,205.609607,144,752.852350,0,1.000000,0.771859,0.000000
Reinforced,188,B,2000,-37.438574,-0.053749,40,248.459412,144,696.545468,0,1.000000,1.162879,0.000000
Reinforced,189,B,2000,-106.350680,-0.144253,40,244.694116,144,737.253054,0,1.000000,0.880187,0.000000
Reinforced,190,B,2000,-24.168866,-0.030979,40,251.470158,144,780.163311,0,1.000000,0.582199,0.000000
Reinforced,191,B,2000,120.730796,0.175347,40,229.121165,144,688.523412,0,1.000000,1.218587,0.000000
Reinforced,192,B,2000,-0.388134,-0.000500,40,234.357107,144,776.886564,0,1.000000,0.604954,0.000000
Reinforced,193,B,2000,28.031899,0.036154,40,238.125207,144,775.351210,0,1.000000,0.615617,0.000000
Reinforced,194,B,2000,-23.448556,-0.030647,40,235.193996,144,765.109068,0,1.000000,0.686743,0.000000
Reinforced,195,B,2000,-19.122352,-0.025986,40,250.475489,144,735.878861,0,1.000000,0.889730,0.000000
Reinforced,196,B,2000,22.633774,0.029297,40,247.314949,144,772.562782,0,1.000000,0.634981,0.000000
Reinforced,197,B,2000,-139.206368,-0.196462,40,250.413594,144,708.566137,0,1.000000,1.079402,0.000000
Reinforced,198,B,2000,2.702308,0.003369,40,239.662535,144,802.083851,0,1.000000,0.429973,0.000000
Reinforced,199,B,2000,-21.789377,-0.027988,40,209.875119,144,778.532757,0,1.000000,0.593523,0.000000
Reinforced,0,B,5000,0.239592,0.000277,40,255.999997,144,863.750166,0,1.000000,0.001735,0.048611
Reinforced,1,B,5000,4.344111,0.005062,40,255.999997,144,858.097409,0,1.000000,0.040990,0.152778
Reinforced,2,B,5000,-5.085993,-0.005939,40,255.852377,144,856.370433,0,1.000000,0.052983,0.118056
Reinforced,3,B,5000,-31.647487,-0.038026,40,255.521267,144,832.265910,0,1.000000,0.220376,0.215278
Reinforced,4,B,5000,-4.565268,-0.005312,40,255.995630,144,859.392466,0,1.000000,0.031997,0.104167
Reinforced,5,B,5000,-0.311457,-0.000365,40,254.333707,144,853.646492,0,1.000000,0.071899,0.104167
Reinforced,6,B,5000,-3.194807,-0.003712,40,255.974560,144,860.760756,0,1.000000,0.022495,0.104167
Reinforced,7,B,5000,-0.078417,-0.000091,40,255.999403,144,863.901064,0,1.000000,0.000687,0.111111
Reinforced,8,B,5000,-18.533162,-0.021923,40,253.660679,144,845.387465,0,1.000000,0.129254,0.159722
Reinforced,9,B,5000,-6.277669,-0.007319,40,255.396981,144,857.696091,0,1.000000,0.043777,0.111111
Reinforced,10,B,5000,-5.301891,-0.006179,40,256.000000,144,858.050535,0,1.000000,0.041316,0.097222
Reinforced,11,B,5000,-0.391838,-0.000454,40,255.999296,144,862.337759,0,1.000000,0.011543,0.055556
Reinforced,12,B,5000,-13.797716,-0.016229,40,256.000000,144,850.197373,0,1.000000,0.095852,0.097222
Reinforced,13,B,5000,15.723378,0.018536,40,240.398759,144,848.246027,0,1.000000,0.109403,0.118056
Reinforced,14,B,5000,-1.746154,-0.002026,40,255.999712,144,861.700330,0,1.000000,0.015970,0.159722
Reinforced,15,B,5000,-15.025281,-0.017698,40,252.563780,144,848.963141,0,1.000000,0.104423,0.194444
Reinforced,16,B,5000,-0.446978,-0.000518,40,255.999988,144,863.116503,0,1.000000,0.006135,0.104167
Reinforced,17,B,5000,5.027671,0.005888,40,256.000000,144,853.888386,0,1.000000,0.070220,0.138889
Reinforced,18,B,5000,-0.087783,-0.000102,40,256.000000,144,863.911962,0,1.000000,0.000611,0.097222
