vertex_id,degree,vertex_type,depth,balance_mag,balance_angle,gap_angle_rad,gap_angle_deg,gap_direction,cos_gap_alignment,n_oversized_gaps,perp_x,perp_y
12784,4,E,0.30447933556646656,0.6532814824381883,0.3926990816987241,3.9269908169872414,225.0,-2.7488935718910694,-1.0,1,-0.6360389693,-0.2634559673
12785,5,D,0.5943735941950585,0.482842712474619,-0.7853981633974483,3.141592653589793,180.0,2.356194490192345,-1.0,1,0.0710678119,0.4436508139
12786,4,E,0.4145257278981034,0.6532814824381883,-2.748893571891069,3.9269908169872414,225.0,0.3926990816987242,-1.0,1,1.0710678119,0.4436508139
12787,4,E,0.3378445707661337,0.6532814824381883,-1.1780972450961724,3.9269908169872414,225.0,1.9634954084936207,-1.0,1,0.0710678119,0.8578643763
12788,3,F,0.2146993221250243,0.8047378541243652,-2.356194490192345,4.71238898038469,270.0,0.7853981633974483,-1.0,1,1.0710678119,0.8578643763
12789,3,F,0.274113535964677,0.8047378541243649,0.7853981633681589,4.71238898038469,270.0,-2.356194490192345,-1.0,1,-0.6360389693,-0.4350288425
12790,6,C,0.688638080002693,0.30795984416405087,-0.392699081648724,2.3561944901216343,134.99999999594857,2.7488935718557137,-1.0,1,0.0710678119,0.2720779386
12791,4,E,0.4754110300135732,0.6532814824449532,-2.748893571916069,3.9269908169872414,225.0,0.3926990816987242,-1.0,1,1.0710678119,0.2720779386
12792,4,E,0.4468380072648479,0.6532814824381883,-1.1780972450961724,3.9269908169872414,225.0,1.9634954084936207,-1.0,1,0.0710678119,0.686291501
12793,3,F,0.3041296583315716,0.8047378541243652,-2.356194490192345,4.71238898038469,270.0,0.7853981633974483,-1.0,1,1.0710678119,0.686291501
12794,3,F,0.22737754151640566,0.8047378541243652,0.7853981633974483,4.71238898038469,270.0,-2.356194490192345,-1.0,1,-0.6360389693,-0.6066017178
12795,4,E,0.6398582513154651,0.6532814824381883,1.9634954084936207,3.9269908169872414,225.0,-1.1780972450961722,-1.0,1,0.3639610307,-0.6066017178
12796,4,E,0.311711318781405,0.6532814824381883,0.3926990816987241,3.9269908169872414,225.0,-2.7488935718910694,-1.0,1,-0.6360389693,-0.1923881554
12797,5,D,0.5523408566176299,0.48284271248876115,-0.7853981633974483,3.1415926536605037,180.00000000405143,2.3561944901569896,-1.0,1,0.0710678119,0.5147186258
12798,4,E,0.3846577774434392,0.6532814824545203,-2.7488935718807137,3.926990817057952,225.0000000040514,0.3926990817340794,-1.0,1,1.0710678119,0.5147186258
12799,4,E,0.29205375868583117,0.6532814824381883,-1.1780972450961724,3.9269908169872414,225.0,1.9634954084936207,-1.0,1,0.0710678119,0.9289321881
12800,3,F,0.1757213924904577,0.8047378541243652,-2.356194490192345,4.71238898038469,270.0,0.7853981633974483,-1.0,1,1.0710678119,0.9289321881
12801,4,E,0.28882304056417185,0.6532814824381883,0.3926990816987241,3.9269908169872414,225.0,-2.7488935718910694,-1.0,1,-0.6360389693,-0.3639610307
12802,5,D,0.6511714351115432,0.482842712474619,-0.7853981633974483,3.141592653589793,180.0,2.356194490192345,-1.0,1,0.0710678119,0.3431457505
12803,4,E,0.4523425250312464,0.6532814824381883,-2.748893571891069,3.9269908169872414,225.0,0.3926990816987242,-1.0,1,1.0710678119,0.3431457505
12804,4,E,0.4020071461000978,0.6532814824381883,-1.1780972450961724,3.9269908169872414,225.0,1.9634954084936207,-1.0,1,0.0710678119,0.7573593129
12805,3,F,0.26798716164102665,0.8047378541243652,-2.356194490192345,4.71238898038469,270.0,0.7853981633974483,-1.0,1,1.0710678119,0.7573593129
12806,3,F,0.24855062234402858,0.8047378541243652,0.7853981633974483,4.71238898038469,270.0,-2.356194490192345,-1.0,1,-0.6360389693,-0.5355339059
12807,6,C,0.7357346648094136,0.307959844181317,-0.3926990817133688,2.356194490192345,135.0,2.748893571891069,-1.0,1,0.0710678119,0.1715728753
12808,4,E,0.501920177491194,0.6532814824545203,-2.7488935718807137,3.926990817057952,225.0000000040514,0.3926990817340794,-1.0,1,1.0710678119,0.1715728753
12809,5,D,0.5092096510740249,0.4828427124746191,-0.7853981633974484,3.141592653589793,180.0,2.356194490192345,-1.0,1,0.0710678119,0.5857864376
12810,4,E,0.35260328329076995,0.6532814824381883,-2.748893571891069,3.9269908169872414,225.0,0.3926990816987242,-1.0,1,1.0710678119,0.5857864376
12811,4,E,0.2459864197240823,0.6532814824381883,-1.1780972450961724,3.9269908169872414,225.0,1.9634954084936207,-1.0,1,0.0710678119,1.0
12812,3,F,0.13583345271439817,0.8047378541243652,-2.356194490192345,4.71238898038469,270.0,0.7853981633974483,-1.0,1,1.0710678119,1.0
12813,4,E,0.3005397030569026,0.6532814824381883,0.3926990816987241,3.9269908169872414,225.0,-2.7488935718910694,-1.0,1,-0.6360389693,-0.2928932188
12814,5,D,0.6113780492850278,0.482842712474619,-0.7853981633974483,3.141592653589793,180.0,2.356194490192345,-1.0,1,0.0710678119,0.4142135624
