substrate,seed,threshold,walker_id,phys_return_dist,perp_residue,signed_perp_x,signed_perp_y,loop_area,start_depth,min_depth_visited,mean_depth_visited,visited_shallow,start_texture
AB_N30,0,3.0,10692,1.8477590650401472,0.76536686473746,0.29289321880000085,-0.7071067811999996,99.90128060557342,0.06850679677836446,0.04757109452309971,0.47873436991816387,True,-0.7120184531486505
AB_N30,0,3.0,10809,1.8477590650401496,0.76536686473746,0.29289321879999997,-0.7071067812000001,146.892658631966,0.7435055459693833,0.017447678381048548,0.4845577943368107,True,-0.6601627276640926
AB_N30,0,3.0,10914,2.7229053532192893,2.1414449415733867,-0.29289321879999997,2.1213203436,49.39518395187764,0.3441462862562453,0.028738456943256274,0.48176718901447646,True,-0.7120134644554854
AB_N30,0,3.0,10923,2.0,2.0,4.440892098500626e-16,2.0,87.18376618402806,0.3798796559824833,0.02311289290527163,0.466544303187934,True,0.7556016351908214
AB_N30,0,3.0,11011,1.8477590650401456,0.76536686473746,-0.2928932188000001,-0.7071067811999998,36.859650045393096,0.6551790004893806,0.060054175232422624,0.4772914044232118,True,-0.6601627276640926
AB_N30,0,3.0,11022,1.847759065040148,0.76536686473746,-0.7071067812000009,-0.2928932188000004,11.646446609889864,0.5677330548416141,0.03369094285746166,0.4793038603172954,True,-0.678482029219856
AB_N30,0,3.0,11045,1.8477590650401472,0.76536686473746,0.7071067811999998,-0.29289321879999974,9.30330085853194,0.17016610467475224,0.02604649306590201,0.47956584427288074,True,-0.7120184530613121
AB_N30,0,3.0,11251,1.8477590650401536,0.76536686473746,-0.7071067811999995,-0.29289321879999974,88.19417382308143,0.3164234221466963,0.047927741419573455,0.49161045335689874,True,0.940010438245968
AB_N30,0,3.0,11386,1.9999999999673381,1.9999999999673386,1.4142135622999992,1.4142135623999998,213.6015510854164,0.24071736438544644,0.0076016816649838725,0.48579392985088415,True,-0.7120184530613121
AB_N30,0,3.0,11387,0.0,0.0,1.1102230246251565e-16,0.0,1.1213203428397946,0.4954594851791796,0.021022979845770395,0.4843735210260973,True,0.8964860929806059
AB_N30,0,3.0,11524,1.8477590650018794,0.7653668646450721,0.2928932188000013,-0.7071067811,20.8890872980661,0.8030024258214566,0.054767216030733645,0.48921959550779687,True,0.6902666357685222
AB_N30,0,3.0,11600,2.6131259297776106,1.08239220030269,-0.9999999999999993,-0.41421356240000085,186.0954544290517,0.6148570809027313,0.03819662053298489,0.48306872760994823,True,-0.678482029219856
AB_N30,0,3.0,11708,1.4142135624000005,1.4142135624,4.440892098500626e-16,-1.4142135624,123.13961030623722,0.4359122013954636,0.029124741941843113,0.4819089734657911,True,-0.6601627276640926
AB_N30,0,3.0,11808,1.8477590650401456,0.76536686473746,-0.29289321879999997,0.7071067811999998,144.77133828857677,0.22433036387893723,0.03371206652210568,0.48351122775969363,True,1.2809466227909945
AB_N30,0,3.0,12000,1.4142135624000005,1.4142135624,-1.4142135623999998,5.551115123125783e-16,121.9680374323972,0.34312907908035517,0.00013626652507470194,0.464212365119745,True,1.2809466227909945
AB_N30,0,3.0,12076,1.4142135624,1.4142135624,0.0,1.4142135623999998,147.03910524404847,0.3494144317169823,0.003269900366847822,0.4723868807569859,True,-0.7120184530613121
AB_N30,0,3.0,12172,1.847759064947761,0.7653668647757284,-0.2928932189000002,0.7071067812,57.22361107676812,0.5938584947675815,0.028645693340112688,0.4820597585767299,True,3.0226550874237703
AB_N30,0,3.0,12281,2.613125929777604,1.08239220030269,-0.41421356239999874,1.0000000000000002,52.45584412237281,0.6208839826764705,6.756817327868703e-13,0.468448486407793,True,-0.6601627276640926
AB_N30,0,3.0,12486,1.4142135623730951,1.4142135623730951,0.9999999999999996,1.0000000000000004,163.28174592984635,0.3437673470200565,0.017447678381048548,0.47888743494639785,True,-0.7120184531486505
AB_N30,0,3.0,12603,2.6131259297776106,1.08239220030269,-0.9999999999999989,0.41421356240000007,151.58935777449727,0.3098762975493361,0.05075516510180422,0.4912489118202953,True,-0.7120184530613121
AB_N30,0,3.0,12613,1.8477590650401472,0.76536686473746,0.29289321879999997,0.7071067811999996,346.54446225004176,0.7152908801563678,0.02401623862487423,0.4797411069001207,True,-0.678482029219856
AB_N30,0,3.0,12844,1.8477590650401519,0.76536686473746,0.2928932187999995,-0.7071067811999987,57.51650429447818,0.6023949991669086,0.02604649306590201,0.47814967588482143,True,-0.678482029219856
AB_N30,0,3.0,13096,1.8477590649477638,0.7653668647757284,-0.7071067811999989,0.29289321889999953,4.767766953868147,0.1784066945294005,0.02682482733220537,0.4728063797033153,True,1.28094180564957
AB_N30,0,3.0,13199,2.613125929685221,1.0823922002644217,-1.000000000000001,0.41421356229999995,34.97056274773013,0.30148093005826393,0.051341314950073325,0.4855619064332185,True,-0.7120184530613121
AB_N30,0,3.0,13342,2.6131259297776106,1.08239220030269,-0.9999999999999997,0.41421356239999985,268.9360748641449,0.25505934548556475,0.01847019215471324,0.4717046295678174,True,-0.7120184531486505
AB_N30,0,3.0,13347,2.613125929685221,1.0823922002644217,0.41421356230000006,-0.9999999999999998,75.59797974571262,0.089185802724977,0.026076132131182872,0.4755867707849229,True,-0.7120184531486505
AB_N30,0,3.0,13482,2.6131259297776173,1.08239220030269,-0.9999999999999996,-0.4142135624000005,196.87362902203392,0.7180216743102596,0.024897223096007615,0.4748701126363539,True,-0.678482029219856
AB_N30,0,3.0,13771,2.6131259297776106,1.08239220030269,0.9999999999999999,0.41421356240000007,59.81980515319242,0.3330596876998606,0.05049563421884429,0.4721691610278922,True,-0.6601627276640926
AB_N30,0,3.0,13809,2.6131259297776106,1.08239220030269,0.41421356240000007,1.0000000000000002,254.743686707349,0.5073373219775261,0.03541058683640219,0.4847920941179617,True,0.8964834473106895
AB_N30,0,3.0,14109,0.0,0.0,0.0,2.220446049250313e-16,21.02081527915891,0.138814954085135,0.04539739194553016,0.48132002395748696,True,1.28094180564957
AB_N30,0,3.0,14113,1.8477590650401474,0.76536686473746,0.7071067811999998,-0.2928932188000002,222.591143443823,0.3716355084518095,0.0521053061086475,0.4757400089078437,True,0.9400148162837402
AB_N30,0,3.0,14208,1.847759065040149,0.76536686473746,-0.7071067811999983,-0.29289321879999974,176.79215357160723,0.5312847106779852,0.04181039200327363,0.4875834627169607,True,1.2225802814758162
AB_N30,0,3.0,14356,1.8477590650401536,0.76536686473746,-0.7071067812000007,0.2928932188000004,107.33630944818833,0.7150462084778308,0.02311289290527163,0.48197665750864627,True,-0.6601627276640926
AB_N30,0,3.0,14457,1.8477590650401505,0.76536686473746,0.7071067812000014,0.2928932188000001,167.62058069447605,0.23180399545034314,0.03555509481180308,0.4711827293539805,True,0.940010438245968
AB_N30,0,3.0,14580,2.7229053532020955,2.141444941458133,1.7071067810999998,-1.2928932188000006,3.4246212017786775,0.1014372411051464,0.027633471111705554,0.4715274498037172,True,0.7556016352149322
AB_N30,0,3.0,14729,1.8477590650018827,0.765366864645072,-0.29289321879999974,0.7071067811,11.353553390862743,0.6101497898426796,0.027785519490396426,0.4708291363433103,True,3.217254477571213
AB_N30,0,3.0,14761,0.0,0.0,0.0,6.661338147750939e-16,77.35533905951169,0.19699244611636124,0.042983235987749,0.4798918615865826,True,-0.7120184531486505
AB_N30,0,3.0,14903,1.4142135623730951,1.414213562373095,-1.0000000000000002,0.9999999999999999,12.106601717202267,0.5873923121040496,0.01847019215471324,0.47971614397937307,True,-0.6601600819559802
AB_N30,0,3.0,14977,2.7229053531413765,2.1414449414743264,-2.1213203435,0.29289321879999997,26.909902576772765,0.2115952632129774,0.07225011712735596,0.4961037297463647,True,-0.7120184530613121
AB_N30,0,3.0,14992,1.8477590650401456,0.76536686473746,-0.7071067811999999,-0.29289321880000063,23.78858223289012,0.3397230603953648,0.05930542692459917,0.47007435257137886,True,-0.6601627276640926
AB_N30,0,3.0,15087,1.8477590650401536,0.76536686473746,0.7071067811999994,0.2928932188000001,81.00178566936745,0.3683540625757975,0.04754966341448852,0.4736156580406534,True,-0.6601627276640926
AB_N30,0,3.0,15094,1.847759065040147,0.76536686473746,0.7071067811999998,-0.29289321880000063,116.0434162310454,0.4977204637538315,0.04282877336235291,0.48135988672690827,True,-0.6601627276640926
AB_N30,0,3.0,15164,2.6131259297776106,1.08239220030269,-1.0000000000000002,-0.41421356240000073,14.07106781177933,0.8290475332696134,0.060513811644400284,0.4857417244779785,True,-0.6601627276640926
AB_N30,0,3.0,15180,2.6131259296852223,1.0823922002644217,-0.41421356229999984,1.0,66.23401871620862,0.7990755586599148,0.03583730405361474,0.47870641982174056,True,0.9034133175537764
AB_N30,0,3.0,15276,2.6131259297776106,1.08239220030269,1.0000000000000004,-0.41421356240000073,89.20458146425332,0.5612026424303316,0.05859360018331072,0.4831250613377001,True,0.940010438245968
AB_N30,0,3.0,15289,1.4142135624000005,1.4142135624,-1.4142135624000007,-1.1102230246251565e-16,90.46194077553884,0.43457989231796756,0.05485222904311804,0.4915121416602351,True,-0.6601627276640926
AB_N30,0,3.0,15296,1.847759064947764,0.7653668647757284,0.7071067812000007,-0.2928932189,77.83021279339636,0.8088953628017694,0.018037913707911968,0.49460746452490384,True,1.0491002589289549
AB_N30,0,3.0,15320,0.7653668647374604,1.84775906504015,-0.7071067812,-1.7071067811999994,112.09366876020475,0.08719016962495896,0.017568767024822574,0.4930648302712086,True,-0.7120184531486505
AB_N30,0,3.0,15382,1.8477590650401474,0.76536686473746,0.7071067811999998,0.29289321880000063,259.70384181626184,0.28934007467985157,0.047329220387317905,0.49003221111702044,True,1.28094180564957
AB_N30,0,3.0,15502,0.0,0.0,2.220446049250313e-16,-1.1102230246251565e-16,262.107647738627,0.1737526418450005,0.028738456943256274,0.4764805971724839,True,-0.7120184530613121
AB_N30,0,3.0,15577,2.000000000038049,2.000000000038049,1.4142135624000003,1.4142135623999998,123.46803743209323,0.4767344960453217,0.048432344588343224,0.4825350546898649,True,-0.7120184531486505
AB_N30,0,3.0,15586,2.0,2.0,2.0,3.3306690738754696e-16,16.07106781249513,0.19444855262356353,0.032652340185237994,0.482114077728595,True,-0.6601627276640926
AB_N30,0,3.0,15701,1.8477590649477624,0.7653668647757284,0.7071067811999995,0.29289321889999953,186.2774349451337,0.2648024238227946,0.02682482733220537,0.47915775148613426,True,0.8964860929806059
AB_N30,0,3.0,15848,2.6131259297776106,1.08239220030269,-0.9999999999999998,-0.4142135624000005,252.5721138325257,0.37248382618811016,0.04282877336235291,0.48028062948425837,True,0.940010438245968
AB_N30,0,3.0,15861,2.6131259297776097,1.08239220030269,-0.41421356240000007,1.0,126.76093064990668,0.3040033623848737,0.04200730314495216,0.4780111179935262,True,-0.7120184531486505
AB_N30,0,3.0,15892,2.6131259297776106,1.08239220030269,-0.4142135624000003,1.0,3.343145751083739,0.7152908801563678,0.007552027041436871,0.4671251881305229,True,-0.678482029219856
AB_N30,0,3.0,16072,2.00000000003805,2.000000000038049,1.4142135623999996,1.4142135624000003,10.949747469683643,0.3576670871923894,0.02682482733220537,0.4847545646827832,True,-0.6601627276640926
AB_N30,0,3.0,16096,1.847759065040149,0.76536686473746,0.7071067811999998,-0.2928932188000003,11.767766953758837,0.7681780249572338,0.042983235987749,0.4765592186744994,True,-0.678482029219856
AB_N30,0,3.0,16099,2.722905353141379,2.1414449414743264,-0.2928932188000002,-2.1213203435,386.5150249985118,0.11586063490783571,0.017568767024822574,0.4688096158071308,True,-0.6601627276640926
AB_N30,0,3.0,16158,1.4142135623730951,1.4142135623730951,1.0000000000000007,0.9999999999999998,11.10660171689176,0.41023779524310466,0.06537910845006478,0.47681703962696503,True,-0.7120184530613121
AB_N30,0,3.0,16165,1.999999999967343,1.9999999999673386,-1.4142135622999985,1.4142135624,174.38834764826896,0.3407545369657188,0.045671338129582795,0.4847018288910981,True,0.7556016352149322
AB_N30,0,3.0,16169,0.7653668647374614,1.84775906504015,-1.7071067811999998,-0.7071067812000003,338.23075375026644,0.4164342666458162,0.026076132131182872,0.47786993406396605,True,-0.7120184531486505
AB_N30,0,3.0,16332,2.722905353219285,2.1414449415733867,0.29289321880000063,-2.1213203436,61.63782463856819,0.2553543721689049,0.045671338129582795,0.4779340729671128,True,-0.7120084756385918
AB_N30,0,3.0,16341,2.613125929685221,1.0823922002644217,-0.4142135623000005,1.0000000000000002,19.414213562855572,0.24879168688626663,0.032929526912537255,0.4679955456132951,True,0.7556066239085002
AB_N30,0,3.0,16459,1.4142135622999987,1.4142135623,-4.440892098500626e-16,1.4142135623000012,114.4827560559996,0.5962669762416706,0.03541058683640219,0.4774364830907916,True,0.7556016351908214
AB_N30,0,3.0,16786,1.4142135622999987,1.4142135623,-1.4142135623,-6.661338147750939e-16,128.48275605737422,0.45385717709732887,0.062170482203569355,0.4772240461929325,True,3.217254477571213
AB_N30,0,3.0,17020,1.8477590650401456,0.76536686473746,-0.7071067811999996,0.29289321879999997,73.65863991853695,0.322987960996841,0.051341314950073325,0.48158451303284316,True,-0.7120184530613121
AB_N30,0,3.0,17054,0.0,0.0,2.220446049250313e-16,-8.881784197001252e-16,115.81118318230818,0.1466195320654352,0.010826256818755597,0.4781007814665764,True,-0.7120184531486505
AB_N30,0,3.0,17161,1.4142135624000005,1.4142135624,1.4142135624000014,1.1102230246251565e-16,74.219300089429,0.1293197100925524,0.0032494217868330733,0.4809144264553972,True,-0.6601627276640926
AB_N30,0,3.0,17182,0.7653668647757284,1.847759064947762,-1.7071067810999998,-0.7071067811999999,85.95153313765388,0.3578806755066384,0.04434375573837401,0.4799580810811103,True,0.7556016351908214
AB_N30,0,3.0,17419,2.6131259296852223,1.0823922002644217,0.41421356230000006,-1.0,116.10407640152835,0.32215439331881246,0.061147183055402565,0.48344055665221897,True,-0.7120184530613121
AB_N30,0,3.0,17551,2.6131259296852227,1.0823922002644217,1.0000000000000009,0.41421356230000006,54.04163055941223,0.42667641641964593,0.032929526912537255,0.483655291369519,True,-0.6601627276640926
AB_N30,0,3.0,17591,2.6131259297776106,1.08239220030269,-0.41421356239999985,0.9999999999999998,5.65685425016386,0.36655466781886725,0.05952065985502031,0.4706376656600306,True,-0.6601627276640926
AB_N30,0,3.0,17623,1.847759064909493,0.7653668646833404,0.7071067811,0.29289321889999953,113.92209588490721,0.5536786178955517,0.06505238175392014,0.5038701279487953,True,1.2809418055971356
AB_N30,0,3.0,17755,2.6131259296852276,1.0823922002644217,-0.41421356230000006,0.9999999999999984,28.020815280091824,0.4499153798316923,0.028738456943256274,0.4790651267166312,True,0.7556016352149322
AB_N30,0,3.0,17808,1.8477590650401505,0.76536686473746,-0.2928932188000004,0.7071067811999998,218.09724009691922,0.423741632806932,0.010826256818755597,0.4716074534945891,True,-0.6601600820177378
AB_N30,0,3.0,17811,2.6131259297776106,1.08239220030269,1.0,-0.4142135624000003,150.8319984617332,0.8166049461652685,0.017568767024822574,0.4910996174286203,True,0.9400100275488803
AB_N30,0,3.0,17872,1.847759065040149,0.76536686473746,-0.29289321879999974,0.7071067812000003,277.60333675201514,0.5964396277111814,0.04574436631360135,0.48863121131345255,True,0.6968621179426202
AB_N30,0,3.0,17883,1.8477590650018827,0.7653668646450721,0.7071067811000005,-0.29289321879999974,102.43681451109956,0.6746767316639671,0.007552027041436871,0.4828276055245055,True,1.2225802814758162
AB_N30,0,3.0,18156,1.847759064909495,0.7653668646833404,-0.7071067810999998,0.29289321889999986,77.95153313836593,0.40187801090273734,0.02604649306590201,0.4761695292978633,True,3.217254477571213
AB_N30,0,3.0,18364,2.722905353202099,2.141444941458133,1.2928932188000009,-1.7071067811,81.60838738589976,0.129530291826782,0.07236448352071723,0.4830303785306112,True,0.7556016352149322
AB_N30,0,3.0,18401,0.0,0.0,2.220446049250313e-16,0.0,19.121320344218645,0.30884913777312484,0.010826256818755597,0.48495075681229327,True,-0.7120184530613121
AB_N30,0,3.0,18419,1.4142135624000005,1.4142135624,1.4142135623999998,2.220446049250313e-16,188.78784258651825,0.13019658140766022,0.05075516510180422,0.48478728260215154,True,-0.7120184530613121
AB_N30,0,3.0,18501,1.847759065040149,0.76536686473746,-0.7071067811999989,-0.29289321879999997,88.95153313757015,0.6060042380307341,0.05060834354093957,0.4782013758039327,True,-0.6601627276640926
AB_N30,0,3.0,18633,2.61312592977761,1.08239220030269,0.9999999999999998,-0.41421356240000007,36.97056274879094,0.2608856995273555,0.003269900366847822,0.48188723317140836,True,0.7556016351908214
AB_N30,0,3.0,18679,1.4142135623000005,1.4142135623,-6.661338147750939e-16,-1.4142135622999998,267.5573952065178,0.519450521556744,0.030445704799328732,0.48617261214254404,True,1.2225802814958902
AB_N30,0,3.0,18726,0.0,0.0,-6.661338147750939e-16,-2.220446049250313e-16,156.09545442820092,0.43383923654487255,0.030221374591867023,0.4694836842983048,True,-0.6601627276640926
AB_N30,0,3.0,18904,2.6131259297776106,1.08239220030269,0.41421356239999996,1.0000000000000009,6.121320344241383,0.23116109815418528,0.04549505558784439,0.48582843040573087,True,-0.7120184531486505
AB_N30,0,3.0,18949,2.6131259297776106,1.08239220030269,1.000000000000001,0.41421356239999985,27.213203435584575,0.5466385543519358,0.04549505558784439,0.47293140338939393,True,-0.6601627276640926
AB_N30,0,3.0,19159,2.6131259297776106,1.08239220030269,-1.0000000000000002,-0.41421356240000007,28.43502884170516,0.45296704074222827,0.039068411941140524,0.4841782974585013,True,-0.6601627276640926
AB_N30,0,3.0,19217,2.7229053531913356,2.1414449415378507,1.707106781200001,-1.2928932187999997,178.27743494389654,0.17295520062507796,0.0341858210832191,0.47587055015776514,True,-0.6601627276640926
AB_N30,0,3.0,19235,1.8477590650401456,0.76536686473746,0.2928932188000004,0.7071067812,26.25304832606912,0.369092448659308,0.018117497427285745,0.4772156835761001,True,-0.6601627276640926
AB_N30,0,3.0,19265,1.847759065040149,0.76536686473746,-0.7071067811999996,0.2928932188000004,19.424621203331952,0.46797218877740265,0.04299899358470016,0.4762364142949721,True,-0.7120184530613121
AB_N30,0,3.0,19315,2.6131259297776106,1.08239220030269,0.9999999999999999,-0.41421356239999896,261.98632739520383,0.14368708141406472,0.04181039200327363,0.4794427190597359,True,-0.7120159587438426
AB_N30,0,3.0,19361,2.6131259297776097,1.08239220030269,-0.4142135623999994,1.0,115.51828996236061,0.49506895672842577,0.01849098828023754,0.47462291451588007,True,-0.6601627276640926
AB_N30,0,3.0,19469,1.8477590650401523,0.76536686473746,0.2928932187999991,0.7071067812,41.39518395114294,0.39228280692151896,0.0032494217868330733,0.4746587717035609,True,-0.7120184530613121
AB_N30,0,3.0,19501,1.8477590650401505,0.76536686473746,-0.2928932188000004,0.7071067812,117.3865619791946,0.5813534402348846,0.059291743835229505,0.4753242190377588,True,-0.6601627276640926
AB_N30,0,3.0,19618,2.6131259297776106,1.08239220030269,-0.9999999999999989,0.4142135623999996,127.98275605693686,0.2946243252230536,0.010522931577144679,0.4793609495592559,True,-0.7120184530613121
AB_N30,0,3.0,19630,1.8477590650018854,0.7653668646450721,0.29289321879999974,0.7071067811,71.34493141912029,0.4552048949278126,0.05060834354093957,0.47551027927092265,True,0.7556016351908214
AB_N30,0,3.0,19675,2.6131259297776106,1.08239220030269,1.0,-0.41421356240000073,68.59797974560868,0.36840326147538094,0.03541058683640219,0.48068994328283937,True,-0.7120184531486505
AB_N30,0,3.0,19729,1.4142135624000005,1.4142135624,1.414213562400001,2.220446049250313e-16,298.23506473693027,0.09356181289664967,0.017568767024822574,0.48375843419616743,True,-0.7120184530613121
AB_N30,0,3.0,19843,1.8477590649477655,0.7653668647757284,0.2928932189000011,0.7071067812000007,30.20279579542762,0.3435989622282334,0.058775654195065696,0.48722220721861115,True,-0.7120184531486505
AB_N30,0,3.0,19987,0.0,0.0,-1.1102230246251565e-15,5.551115123125783e-16,137.24621202456956,0.25621691000530766,0.03652773358363637,0.4802879028742515,True,-0.6601627276640926
AB_N30,1,1.0,787,0.7653668647374614,1.84775906504015,-1.7071067811999998,-0.7071067812000003,62.88046532553699,0.4501470719745665,0.032652340185237994,0.4727701610133456,True,-0.7120184530613121
AB_N30,1,1.0,866,0.0,0.0,2.220446049250313e-16,-4.440892098500626e-16,37.55634918604434,0.5446971141853733,4.082439961361484e-05,0.4928532370631473,True,-0.678482029219856
AB_N30,1,1.0,1873,0.7653668647374585,1.84775906504015,-0.7071067812000003,1.7071067812,57.88046532493642,0.28641146862427136,0.010593365425972223,0.48527258698815917,True,0.9400148162725716
AB_N30,1,1.0,2144,0.0,0.0,-4.440892098500626e-16,0.0,54.99137802793541,0.24721673854220128,0.0032494217868330733,0.4907549953909678,True,1.2809418055971356
AB_N30,1,1.0,2695,0.0,0.0,0.0,0.0,91.37615434088208,0.786221564136241,0.02907398659523852,0.4812124176170593,True,0.940010438245968
AB_N30,1,1.0,2767,0.7653668647374569,1.8477590650401503,-0.7071067811999993,1.707106781200001,384.8079182172897,0.596439627703919,0.02682482733220537,0.4841446747987067,True,-0.6601627276640926
AB_N30,1,1.0,3874,0.0,0.0,-4.440892098500626e-16,-2.220446049250313e-16,326.09902576682214,0.7650376887476584,0.03613200113422621,0.47411187651869224,True,0.940010438245968
AB_N30,1,1.0,4442,0.0,0.0,-7.771561172376096e-16,-2.220446049250313e-16,25.778174592916912,0.24997806526589061,4.082439961361484e-05,0.4700300147874439,True,0.7556066239085002
AB_N30,1,1.0,4505,0.7653668647374634,1.84775906504015,-1.7071067811999998,0.7071067811999998,43.202795796124235,0.3427669506174619,0.04200730314495216,0.48581062472085806,True,-0.7120184530613121
AB_N30,1,1.0,5611,0.0,0.0,-2.220446049250313e-16,3.3306690738754696e-16,72.76955262161397,0.0914642644720205,0.06536297354176801,0.4858555081319512,True,-0.7120159587438426
AB_N30,1,1.0,6703,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,245.9152595832487,0.6007004510716751,0.030221374591867023,0.4795905890568143,True,3.217254477571213
AB_N30,1,1.0,6711,0.7653668647374569,1.84775906504015,-1.7071067812,-0.7071067812000003,118.80077554240819,0.1963906666656683,0.010855439758074237,0.4884464865391336,True,-0.7120184530613121
AB_N30,1,1.0,7215,0.0,0.0,2.220446049250313e-16,0.0,60.769552621061706,0.4142255575363536,0.054726364435648156,0.4751161998399513,True,0.8964834473334211
AB_N30,1,1.0,10475,0.0,0.0,2.220446049250313e-16,4.440892098500626e-16,93.13351365287363,0.7912690288084797,0.020922311775114166,0.47816501740361883,True,-0.6784820291694312
AB_N30,1,1.0,10863,0.0,0.0,0.0,2.220446049250313e-16,175.85281374308533,0.8656777981047296,0.036784844030205766,0.4835574150568982,True,1.0491002589289549
AB_N30,1,1.0,13346,0.7653668647374614,1.84775906504015,-0.7071067811999994,1.7071067812000003,113.09366876114058,0.5997299765983359,0.02311289290527163,0.48215629423982925,True,-0.6601627276640926
AB_N30,1,1.0,15412,0.7653668647374601,1.8477590650401499,-1.7071067811999998,0.7071067812000009,63.34493142054896,0.3800922968042558,0.05332042974719009,0.4727187327073258,True,-0.7120184531486505
AB_N30,1,1.0,16946,0.7653668647374612,1.84775906504015,-1.7071067812,-0.7071067812000003,159.54951288360598,0.5633546974602104,0.024188640960717378,0.4759463014238629,True,-0.6601627276640926
AB_N30,1,1.0,17163,0.7653668646450738,1.8477590650018818,0.7071067811000007,-1.7071067811999998,61.637824638567736,0.11265057812534773,0.003269900366847822,0.4832144133161422,True,0.7556016352149322
AB_N30,1,1.0,18772,0.0,0.0,-3.3306690738754696e-16,8.881784197001252e-16,167.19595949195482,0.13911243350682567,0.0409249897283257,0.4881719230684006,True,-0.7120184531486505
AB_N30,1,1.0,19030,0.0,0.0,1.1102230246251565e-16,4.440892098500626e-16,196.82337649024754,0.4137755900926132,4.082439961361484e-05,0.48504105532219977,True,-0.7120184530613121
AB_N30,1,1.0,19079,0.7653668647374569,1.84775906504015,-1.7071067811999998,-0.7071067811999996,106.26524163639799,0.35711998066724593,0.03995995588945167,0.47651072225730895,True,-0.7120184530613121
AB_N30,1,2.0,589,1.8477590650401494,0.76536686473746,0.29289321879999997,0.7071067811999998,61.58757210613983,0.21744858854337834,0.017568767024822574,0.4747767054832251,True,-0.6601627276640926
AB_N30,1,2.0,787,0.7653668647374614,1.84775906504015,-1.7071067811999998,-0.7071067812000003,62.88046532553699,0.4501470719745665,0.032652340185237994,0.4727701610133456,True,-0.7120184530613121
AB_N30,1,2.0,866,0.0,0.0,2.220446049250313e-16,-4.440892098500626e-16,37.55634918604434,0.5446971141853733,4.082439961361484e-05,0.4928532370631473,True,-0.678482029219856
AB_N30,1,2.0,982,1.8477590650401472,0.76536686473746,-0.29289321879999997,-0.7071067812,53.63782463833962,0.5191697510440347,0.02401623862487423,0.48743314035350765,True,-0.678482029219856
AB_N30,1,2.0,1009,1.4142135624000005,1.4142135624,-1.4142135623999994,-6.661338147750939e-16,38.177669529678326,0.5921917585261652,0.010826256818755597,0.47582404101626996,True,-0.6601627276640926
AB_N30,1,2.0,1684,1.4142135623730951,1.4142135623730951,-0.9999999999999989,1.0000000000000007,94.87615433991775,0.4798837564127958,0.02682482733220537,0.4842201677559777,True,-0.7120184530613121
AB_N30,1,2.0,1858,1.8477590650401536,0.76536686473746,-0.7071067811999998,-0.2928932188000004,20.59619407713643,0.35040185071505425,0.02311289290527163,0.474730185639125,True,-0.7120184530613121
AB_N30,1,2.0,1873,0.7653668647374585,1.84775906504015,-0.7071067812000003,1.7071067812,57.88046532493642,0.28641146862427136,0.010593365425972223,0.48527258698815917,True,0.9400148162725716
AB_N30,1,2.0,2144,0.0,0.0,-4.440892098500626e-16,0.0,54.99137802793541,0.24721673854220128,0.0032494217868330733,0.4907549953909678,True,1.2809418055971356
AB_N30,1,2.0,2177,1.847759065001882,0.765366864645072,0.2928932187999991,0.7071067811,66.46625176245527,0.6516693950447087,0.02401623862487423,0.48493775195499544,True,0.8964860929919718
AB_N30,1,2.0,2366,1.8477590650401494,0.76536686473746,-0.29289321880000063,0.7071067812,49.88046532548866,0.4740318095271593,0.032929526912537255,0.48230430820944936,True,-0.6601627276640926
AB_N30,1,2.0,2390,1.4142135623730951,1.4142135623730951,1.0000000000000009,1.0000000000000002,228.22287142715118,0.38417895275737346,0.04282877336235291,0.47339588614384975,True,0.940010438245968
AB_N30,1,2.0,2526,1.8477590650401519,0.76536686473746,-0.7071067812000005,0.29289321879999974,78.00178566751134,0.8445034902372047,0.04549505558784439,0.4893411484354838,True,-0.6601627276640926
AB_N30,1,2.0,2695,0.0,0.0,0.0,0.0,91.37615434088208,0.786221564136241,0.02907398659523852,0.4812124176170593,True,0.940010438245968
AB_N30,1,2.0,2767,0.7653668647374569,1.8477590650401503,-0.7071067811999993,1.707106781200001,384.8079182172897,0.596439627703919,0.02682482733220537,0.4841446747987067,True,-0.6601627276640926
AB_N30,1,2.0,2813,1.4142135623730951,1.4142135623730951,-0.9999999999999997,-0.9999999999999998,12.156854249341215,0.10290423449114261,0.04181039200327363,0.47240080193257,True,-0.7120184530613121
AB_N30,1,2.0,2983,1.8477590650401505,0.76536686473746,-0.7071067811999997,0.2928932188000002,79.41599923199749,0.587366469268605,0.05189737998041677,0.47834247084986775,True,-0.6784820291694312
AB_N30,1,2.0,2985,1.8477590650401503,0.7653668647374602,-0.29289321879999997,-0.707106781199999,25.717514422253107,0.09491303277266983,0.05189737998041677,0.4762158741407452,True,-0.7120084757477637
AB_N30,1,2.0,2995,1.4142135623730951,1.4142135623730951,-1.0000000000000004,-0.9999999999999998,191.25230867971425,0.24255306598416837,0.007552027041436871,0.48072228478423,True,-0.7120184531486505
AB_N30,1,2.0,3021,1.8477590650018854,0.765366864645072,-0.2928932188000002,0.7071067811000005,94.72970773023583,0.3751074751794312,0.02907398659523852,0.4854267077520209,True,0.8964860929806059
