linger_steps,max_consecutive_linger,min_idx,excursion,start_depth,min_depth,final_residue,residue_at_min,substrate,seed,threshold
24,3,440,0.2836948549746029,0.35747733244494373,0.07378247747034083,1.1755705045741416,2.6667313662931,Penrose_N24,5,3.0
26,3,547,0.2542867117489729,0.35984386334127716,0.10555715159230428,1.1755705045741416,2.5549685017889354,Penrose_N24,5,3.0
13,2,814,0.20126244958382045,0.2740254352499185,0.07276298566609807,1.6180339887142328,2.7778291076229373,Penrose_N24,5,3.0
51,3,534,0.6672350261725906,0.7504866384941278,0.08325161232153722,1.1755705045,1.3281310261135681,Penrose_N24,5,3.0
19,4,919,0.44115793545894877,0.449632602977859,0.00847466751891024,0.0,1.1643258891765405,Penrose_N24,5,3.0
16,3,697,0.24970952400459,0.29805382901375577,0.048344305009165756,1.9021130326297684,2.672822226581783,Penrose_N24,5,3.0
58,5,69,0.8117735176670148,0.8682909338816304,0.05651741621461559,1.3281310260849208,1.4170852545606627,Penrose_N24,5,3.0
23,6,405,0.5294731413703408,0.5731482293222312,0.043675087951890346,1.9021130326164595,1.3724135022994939,Penrose_N24,5,3.0
8,1,808,0.22340865261345633,0.32216675873781286,0.09875810612435654,1.3281310261304726,0.5963679872392957,Penrose_N24,5,3.0
90,4,90,0.6014388232770975,0.7045763822154625,0.10313755893836496,0.6180339887483193,1.6791843593487668,Penrose_N24,5,3.0
85,3,43,0.7477107148951018,0.8027173443177636,0.05500662942266188,1.3281310261304726,1.9400855709026605,Penrose_N24,5,3.0
47,5,197,0.5707235639739676,0.6554146492764557,0.08469108530248803,0.0,1.5061840699875768,Penrose_N24,5,3.0
52,3,552,0.5830057186357122,0.6607687945648806,0.07776307592916842,0.6180339887493117,1.456946264896083,Penrose_N24,5,3.0
19,4,10,0.18396567502353478,0.2288387314814141,0.04487305645787931,0.0,0.7265425280000001,Penrose_N24,5,3.0
37,3,739,0.708614804537607,0.7533977878553388,0.044782983317731895,1.3281310260849206,1.2406048056209082,Penrose_N24,5,3.0
3,1,304,0.22414429326387997,0.26946346027882206,0.0453191670149421,0.6180339887493117,1.409554675288325,Penrose_N24,5,3.0
13,4,145,0.15293647292601498,0.1894016508188412,0.03646517789282622,1.6180339887730113,0.45247292039936776,Penrose_N24,5,3.0
68,5,377,0.7799012709922937,0.8246842543100256,0.044782983317731895,1.3281310260849206,1.344062682635698,Penrose_N24,5,3.0
26,2,940,0.5463812227458633,0.586831379331382,0.04045015658551865,1.9021130326164595,2.0433587273775964,Penrose_N24,5,3.0
22,2,65,0.4617870393234521,0.5075286408436726,0.04574160152022044,1.1755705045741416,2.2684571923595493,Penrose_N24,5,3.0
30,3,190,0.31014839186542287,0.3694182651117779,0.05926987324635502,1.1755705045366653,0.5963679872717057,Penrose_N24,5,3.0
81,5,475,0.9050669698645097,0.9050669698650979,5.881961584464079e-13,0.0,1.8282502998270964,Penrose_N24,5,3.0
9,3,560,0.2470791350322067,0.2946124526073032,0.04753331757509649,1.1755705046,2.800168985752544,Penrose_N24,5,3.0
43,4,202,0.7176574027108151,0.7261320702297254,0.00847466751891024,1.3281310260849206,1.5390940171622196,Penrose_N24,5,3.0
66,3,297,0.7711018218802087,0.8263683340413874,0.05526651216117873,1.1755705045366651,1.854101966244958,Penrose_N24,5,3.0
33,3,269,0.7901837244970001,0.7987120207206331,0.008528296223632936,1.3281310260901853,1.5219027313664324,Penrose_N24,5,3.0
9,3,836,0.17766219352063506,0.22296008644596277,0.04529789292532771,1.1755705046329201,1.175570504631771,Penrose_N24,5,3.0
62,3,382,0.6403074702703483,0.702841940229737,0.06253446995938872,1.1755705045741416,2.0850717391002305,Penrose_N24,5,3.0
13,2,361,0.4194532491537424,0.48211836942640096,0.06266512027265858,1.9021130326164595,1.9913709212430442,Penrose_N24,5,3.0
2,2,838,0.2542776584561165,0.2909458367173151,0.036668178261198614,1.9021130325213538,2.4316528691640893,Penrose_N24,5,3.0
30,3,452,0.39743288880076255,0.4752498606947424,0.07781697189397985,1.1755705045741416,0.8711526982871096,Penrose_N24,5,3.0
27,2,292,0.4162763235095488,0.4564643001888712,0.04018797667932239,1.1755705045366651,2.5132027223748143,Penrose_N24,5,3.0
45,4,822,0.532725438335856,0.6123426779340291,0.07961723959817313,1.3281310260150074,1.3568147805572155,Penrose_N24,5,3.0
14,2,743,0.45093566345820213,0.4984689810332986,0.04753331757509649,1.9021130326,1.9400855709026605,Penrose_N24,5,3.0
104,5,95,0.8163373523074735,0.8600124402593639,0.043675087951890346,0.6180339887999999,1.6688973182117468,Penrose_N24,5,3.0
6,2,565,0.2575561303252555,0.2575561303258437,5.881961584464079e-13,1.9021130326164595,0.5476556274061588,Penrose_N24,5,3.0
5,1,730,0.20821363150515804,0.27697826479554954,0.06876463329039151,1.9021130326297686,1.648130623283699,Penrose_N24,5,3.0
36,7,232,0.48294364906507403,0.5632452072138927,0.08030155814881867,1.6180339887616626,2.049786848346599,Penrose_N24,5,3.0
22,3,548,0.5934299689125759,0.6284654948919579,0.035035525979381976,1.1755705046,1.8246488816012278,Penrose_N24,5,3.0
24,3,88,0.39946368061934656,0.48050307703416417,0.08103939641481761,1.1755705046317708,0.7265425279968484,Penrose_N24,5,3.0
22,2,859,0.5637529768586961,0.6238432037548302,0.06009022689613408,0.6180339887493117,2.195372431385404,Penrose_N24,5,3.0
29,4,18,0.4252315170099007,0.4657851678285335,0.040553650818632825,1.1755705045741416,1.6180339887730113,Penrose_N24,5,3.0
21,1,571,0.6540876572248506,0.6906080217804207,0.03652036455557006,0.6180339887802133,1.9077002450577951,Penrose_N24,5,3.0
17,1,236,0.4649758868520375,0.5076706173734687,0.042694730521431246,0.6180339887493117,2.280707373495881,Penrose_N24,5,3.0
6,4,780,0.1597384063131999,0.22605917360145056,0.06632076728825065,2.5262553337242672,0.27751455141955494,Penrose_N24,5,3.0
44,5,22,0.6694891639906504,0.7043593940459346,0.034870230055284224,1.3281310260849208,2.0497868483311565,Penrose_N24,5,3.0
53,4,520,0.5922237247448694,0.6272592507242514,0.035035525979381976,0.0,1.0417029062596266,Penrose_N24,5,3.0
8,2,1011,0.39080635403391206,0.41683857313008277,0.026032219096170706,1.1755705046,2.2684571924529178,Penrose_N24,5,3.0
18,2,944,0.2812032412120774,0.3973577411665914,0.11615449995451399,0.6180339887483193,2.526255333739675,Penrose_N24,5,3.0
29,2,456,0.4386010618668328,0.5291258982524313,0.0905248363855985,1.1755705045,2.3409969186931305,Penrose_N24,5,3.0
7,2,222,0.30239857659186586,0.3277495036043806,0.025350927012514735,0.6180339887493117,1.1213180698758747,Penrose_N24,5,3.0
41,3,923,0.5820380148250306,0.639947916398022,0.05790990157299136,1.3281310260901853,2.1085124425207695,Penrose_N24,5,3.0
5,3,681,0.3702857263444268,0.3703060367426533,2.031039822647518e-05,1.1755705046317708,2.140484234121373,Penrose_N24,5,3.0
22,3,190,0.3791323958708871,0.401114445372017,0.02198204950112992,1.1755705046,2.5808150769763065,Penrose_N24,5,3.0
5,1,646,0.262625741449524,0.2844990612313105,0.021873319781786527,1.9021130326,1.2125248765539849,Penrose_N24,5,3.0
47,5,612,0.7259873940126136,0.7259873940132018,5.881961584464079e-13,1.175570504631771,2.0053144980482642,Penrose_N24,5,3.0
69,7,1013,0.6195435433187764,0.6670768608938729,0.04753331757509649,1.1755705045366651,2.1489611417000054,Penrose_N24,5,3.0
30,4,484,0.49336693197379444,0.5407259649602331,0.04735903298643862,0.6180339887493117,2.369178969632826,Penrose_N24,5,3.0
27,2,11,0.5853748454617683,0.6202450755170525,0.034870230055284224,1.1755705046,0.9999999999437905,Penrose_N24,5,3.0
37,4,106,0.7122437872165759,0.7472793131959579,0.035035525979381976,0.6180339887483193,1.2112435577324734,Penrose_N24,5,3.0
49,5,429,0.6044426187988128,0.647137349320244,0.042694730521431246,0.6180339886999999,1.0794743587465354,Penrose_N24,5,3.0
68,3,800,0.7670205681178911,0.8276931628040708,0.06067259468617969,0.6180339887493117,1.5790573742757679,Penrose_N24,5,3.0
50,3,153,0.638763354340607,0.6894509138904967,0.05068755954988968,1.9021130325488669,2.1336016266418256,Penrose_N24,5,3.0
21,2,48,0.5984922767423154,0.6238432037548302,0.025350927012514735,1.1755705045366651,2.0497868483746036,Penrose_N24,5,3.0
36,3,226,0.6045499576097225,0.6761716569183813,0.0716216993086588,0.0,1.0915933887518718,Penrose_N24,5,3.0
60,3,872,0.5256720196048941,0.6124058685880936,0.08673384898319958,1.3281310260319117,1.6791843592502083,Penrose_N24,5,3.0
53,4,620,0.5247807397727101,0.5936170149968268,0.06883627522411673,0.6180339887483193,1.944271910065463,Penrose_N24,5,3.0
27,2,326,0.36997008019154387,0.44394673172912613,0.07397665153758226,1.1755705045366651,0.6774808760894364,Penrose_N24,5,3.0
9,2,73,0.218409617686259,0.3095058562375821,0.0910962385513231,1.1755705045741416,2.505721542776575,Penrose_N24,5,3.0
9,2,763,0.18048000638351425,0.2626390014182799,0.08215899503476565,2.5262553337021534,2.108512442407112,Penrose_N24,5,3.0
22,7,540,0.37852089043972403,0.4180534127255656,0.03953252228584159,1.1755705046317708,1.613368833359532,Penrose_N24,5,3.0
8,2,921,0.6475959476879033,0.6476162580861298,2.031039822647518e-05,1.3281310261304726,1.7639320224717632,Penrose_N24,5,3.0
35,4,13,0.44765587060181944,0.506050212819981,0.05839434221816153,1.9021130325709903,1.2360679775,Penrose_N24,5,3.0
7,1,31,0.18739243578279818,0.24545011417858786,0.05805767839578968,1.3281310260849206,2.381966011200593,Penrose_N24,5,3.0
7,1,937,0.32045781523818206,0.3609079718237007,0.04045015658551865,2.5262553337737614,2.5941260896076,Penrose_N24,5,3.0
25,2,226,0.4465522633099963,0.5113815468493802,0.06482928353938389,0.6180339887483193,0.8127770057775003,Penrose_N24,5,3.0
6,1,987,0.22885922135791148,0.23733388887682172,0.00847466751891024,1.6180339887616626,1.7856288825620188,Penrose_N24,6,2.0
21,5,340,0.3628433259609267,0.4135308855108164,0.05068755954988968,1.1755705046,2.61048560878181,Penrose_N24,6,2.0
52,4,935,0.6566718688498826,0.714448097366135,0.057776228516252415,1.1755705046329201,1.460391185970808,Penrose_N24,6,2.0
8,3,305,0.18339469739445746,0.24645042101929415,0.06305572362483669,1.1755705045741416,1.9400855709053149,Penrose_N24,6,2.0
41,2,5,0.6295996399846023,0.7128512523061395,0.08325161232153722,1.1755705046,1.5433619184261862,Penrose_N24,6,2.0
19,3,705,0.45173985391455584,0.5205761291386726,0.06883627522411673,1.1755705045366653,2.398077647790488,Penrose_N24,6,2.0
69,4,780,0.8357468679252564,0.8864911939600504,0.05074432603479395,0.6180339887483194,1.4820934939619788,Penrose_N24,6,2.0
38,3,202,0.4601428684833513,0.520815463169531,0.06067259468617969,1.1755705045741416,2.1328737143415766,Penrose_N24,6,2.0
5,1,39,0.22828695701838075,0.29206616383095463,0.06377920681257387,1.9021130326,0.8208301156445823,Penrose_N24,6,2.0
56,4,262,0.6480191633988179,0.707016697324905,0.05899753392608709,0.6180339887483193,1.121318069823455,Penrose_N24,6,2.0
41,3,423,0.45659818688104414,0.5523043329311665,0.0957061460501224,1.1755705045741416,1.5716922650965115,Penrose_N24,6,2.0
28,4,293,0.5941718497198147,0.6079229048680878,0.013751055148273017,0.6180339886999999,1.096187084281446,Penrose_N24,6,2.0
13,3,498,0.4382378796273967,0.46613323837186427,0.02789535874446758,1.1755705045366653,2.4654006910469457,Penrose_N24,6,2.0
61,4,96,0.7029911647265538,0.7655256346859425,0.06253446995938872,0.6180339886851077,1.5390940171975371,Penrose_N24,6,2.0
67,6,2,0.6160424226522403,0.6739523242252317,0.05790990157299136,1.1755705046,1.1755705045366653,Penrose_N24,6,2.0
45,5,430,0.4846400360145946,0.5633722665936934,0.07873223057909884,1.9021130326297686,2.1328737142418692,Penrose_N24,6,2.0
44,3,525,0.6089403110462729,0.6669979894420626,0.05805767839578968,1.9999999999684825,1.6311365550947212,Penrose_N24,6,2.0
16,2,466,0.43300995161838274,0.45537327494370106,0.02236332332531832,1.6180339887730113,2.568039792119035,Penrose_N24,6,2.0
18,2,129,0.67770905160097,0.7003961180616541,0.02268706646068419,0.6180339887483193,2.108512442401032,Penrose_N24,6,2.0
27,2,639,0.5366045002221541,0.6176438966369717,0.08103939641481761,1.1755705045366651,2.0413682347370274,Penrose_N24,6,2.0
43,4,755,0.5923865924158783,0.6502964939888697,0.05790990157299136,1.1755705046,1.9077002451281702,Penrose_N24,6,2.0
17,3,167,0.3147857537311165,0.3374728201918007,0.02268706646068419,1.1755705045366651,2.575712566664411,Penrose_N24,6,2.0
103,5,459,0.7983924447542643,0.870926847832137,0.07253440307787273,0.6180339887493117,1.4001903968716611,Penrose_N24,6,2.0
15,4,40,0.4059338295984286,0.4429630260611631,0.037029196462734504,1.1755705045366653,2.0850717391002305,Penrose_N24,6,2.0
6,2,797,0.23755920414146958,0.28830353017626353,0.05074432603479395,1.1755705046317708,2.764493777358719,Penrose_N24,6,2.0
17,1,907,0.20536940860435937,0.2511110101245798,0.04574160152022044,1.1755705045,0.8208301155269003,Penrose_N24,6,2.0
7,2,706,0.2609385453516724,0.3038342578526857,0.04289571250101332,1.1755705045741416,1.7305996074943435,Penrose_N24,6,2.0
23,3,890,0.5507635844651295,0.573194138702138,0.02243055423700846,1.1755705045741416,2.2146794481070136,Penrose_N24,6,2.0
86,4,487,0.8574963195208029,0.8940166840763729,0.03652036455557006,0.6180339887483193,1.5024494047322452,Penrose_N24,6,2.0
22,4,797,0.256899778887943,0.27084681257623655,0.01394703368829353,1.1755705046,0.8208301156680934,Penrose_N24,6,2.0
79,4,620,0.829106773656134,0.876265669947056,0.04715889629092196,1.1755705046317708,1.5459937354751376,Penrose_N24,6,2.0
44,3,768,0.5652872241506744,0.6301165076900583,0.06482928353938389,0.6180339888,2.1747391035644648,Penrose_N24,6,2.0
15,1,991,0.1684981683370148,0.25095784709845115,0.08245967876143634,1.1755705046317708,1.096187084300812,Penrose_N24,6,2.0
16,4,32,0.15525861879105263,0.18282255418489513,0.027563935393842498,1.1755705046317706,0.7265425279968482,Penrose_N24,6,2.0
1,1,380,0.23912690972491057,0.28813610357584074,0.049009193850930166,0.6180339887483194,2.340996918770406,Penrose_N24,6,2.0
36,3,43,0.3556243384035498,0.4514927172094988,0.095868378805949,1.9021130326297684,1.9913709213579867,Penrose_N24,6,2.0
18,3,844,0.3409198545751152,0.3409198545757034,5.881961584464079e-13,1.1755705046317708,0.8541019662000001,Penrose_N24,6,2.0
58,5,31,0.585174984683899,0.6327083022589954,0.04753331757509649,0.6180339887483193,1.0,Penrose_N24,6,2.0
35,5,630,0.5539272105465758,0.6014605281216723,0.04753331757509649,1.9021130326,1.3335193592038408,Penrose_N24,6,2.0
57,5,369,0.5832976003247337,0.6836588686147604,0.10036126829002678,1.1755705045741416,1.037793007404108,Penrose_N24,6,2.0
8,2,896,0.4461031156971099,0.4953600700540537,0.04925695435694377,0.0,2.0053144980150783,Penrose_N24,6,2.0
84,3,502,0.6609748070221908,0.744226419343728,0.08325161232153722,1.1755705045741416,1.409554675288325,Penrose_N24,6,2.0
11,3,990,0.43357148140881707,0.45625854786950126,0.02268706646068419,1.9021130326164595,2.3511410091684364,Penrose_N24,6,2.0
18,6,105,0.38020854701951534,0.42310425952052866,0.04289571250101332,1.17557050463292,0.9098300563052458,Penrose_N24,6,2.0
11,3,556,0.4633869469010342,0.4860740133617184,0.02268706646068419,1.175570504631771,0.7964265353391387,Penrose_N24,6,2.0
44,4,31,0.6397357563894035,0.6755199249157973,0.03578416852639377,1.1755705046317708,1.3151008207488732,Penrose_N24,6,2.0
16,3,567,0.23975492585289337,0.28453790917062527,0.044782983317731895,0.6180339887802133,0.6515661775241909,Penrose_N24,6,2.0
7,2,555,0.1644454116009868,0.21370236595793057,0.04925695435694377,1.9021130326164593,1.0377930073648336,Penrose_N24,6,2.0
19,2,78,0.3287262229826591,0.4017512798714389,0.0730250568887798,1.1755705045741416,2.0736264576656036,Penrose_N24,6,2.0
49,5,163,0.5035598228498753,0.558826335011054,0.05526651216117873,1.6180339888000002,1.8020278067787836,Penrose_N24,6,2.0
29,3,35,0.41087428935298487,0.5048051215154475,0.09393083216246267,1.9021130325213538,0.820830115664053,Penrose_N24,6,2.0
26,3,277,0.38279429325782566,0.43780092268048754,0.05500662942266188,1.90211303257099,2.0971950907191244,Penrose_N24,6,2.0
40,3,973,0.556168724339774,0.636422641180417,0.08025391684064298,0.6180339887493117,2.1489611417584955,Penrose_N24,6,2.0
21,3,156,0.42293766815822975,0.49142517745765335,0.0684875092994236,0.6180339887493117,1.7082039325,Penrose_N24,6,2.0
53,5,202,0.7308300485729582,0.7678592450356927,0.037029196462734504,0.6180339887483194,1.3500984157885711,Penrose_N24,6,2.0
45,3,920,0.5132291234690097,0.5819937567594012,0.06876463329039151,0.6180339887483193,2.1278778266198417,Penrose_N24,6,2.0
61,3,17,0.7856178246433789,0.858473601782024,0.0728557771386451,0.6180339887,1.433781046740949,Penrose_N24,6,2.0
29,5,992,0.49828873776156224,0.5572081847833799,0.05891944702181762,0.6180339887999999,2.280707373571491,Penrose_N24,6,2.0
25,3,206,0.5001761904144673,0.5372053868772018,0.037029196462734504,0.6180339887483194,0.8541019662202658,Penrose_N24,6,2.0
27,6,8,0.4072490951957485,0.4681868351778291,0.06093773998208063,0.0,0.7265425279999999,Penrose_N24,6,2.0
2,1,984,0.24677201842271168,0.26945908488339587,0.02268706646068419,1.1755705046,0.4490279765519764,Penrose_N24,6,2.0
47,4,153,0.5041167796045373,0.5865764583659736,0.08245967876143634,0.0,1.5924806635194402,Penrose_N24,6,2.0
37,2,497,0.664445707251612,0.7153625024551244,0.050916795203512444,0.6180339887483193,1.2668379420036824,Penrose_N24,6,2.0
19,3,319,0.43733650709523697,0.4778901579138698,0.040553650818632825,1.1755705045741416,2.4866534755480263,Penrose_N24,6,2.0
5,1,864,0.444836512775557,0.5060213547167937,0.061184841941236634,1.1755705046,2.005314498090492,Penrose_N24,6,2.0
14,2,411,0.41575440936621655,0.466671204569729,0.050916795203512444,1.1755705045366651,2.355663448157414,Penrose_N24,6,2.0
61,8,167,0.6753537479332521,0.7483788048220319,0.0730250568887798,1.1755705046,1.8699004816143288,Penrose_N24,6,2.0
13,1,551,0.27438187868183117,0.3619939570709476,0.08761207838911644,1.1755705045741416,1.2827827037899808,Penrose_N24,6,2.0
31,4,494,0.4452673073528881,0.5202776985558403,0.07501039120295216,1.1755705045741416,0.9649436733001013,Penrose_N24,6,2.0
4,1,163,0.15294646596440542,0.19350011678303825,0.040553650818632825,1.9021130325488669,2.3556634482774768,Penrose_N24,6,2.0
49,5,552,0.6397249603150907,0.6947315897377526,0.05500662942266188,0.6180339887493117,1.6855107085051884,Penrose_N24,6,2.0
16,3,313,0.48664676626752357,0.5119976932800383,0.025350927012514735,1.1755705046329201,2.486653475633373,Penrose_N24,6,2.0
14,4,112,0.5270909096006361,0.541071271260223,0.013980361659586937,0.6180339887999999,2.043358727365204,Penrose_N24,6,2.0
10,2,693,0.3236572107733172,0.3832305774517496,0.05957336667843238,1.1755705046317708,2.19537243141414,Penrose_N24,6,2.0
20,4,373,0.2613480697895588,0.36010617591391536,0.09875810612435654,1.6180339888,0.5023238149118536,Penrose_N24,6,2.0
24,4,517,0.3282473953747642,0.3909125156474228,0.06266512027265858,1.1755705046329201,0.6515661775164873,Penrose_N24,6,2.0
48,4,409,0.6562437315389614,0.7055006858959052,0.04925695435694377,0.6180339887493117,1.8201874364390145,Penrose_N24,6,2.0
26,1,203,0.6281282614138376,0.687270055438225,0.05914179402438735,0.6180339887483193,1.0742572562501536,Penrose_N24,6,2.0
17,2,582,0.45041090489209534,0.4772587060593436,0.026847801167248275,1.1755705046,2.3205757111585457,Penrose_N24,6,2.0
55,5,5,0.6378599721885555,0.6931264843497342,0.05526651216117873,0.0,1.5433619184067133,Penrose_N24,6,2.0
6,4,369,0.28397533407986053,0.31963619999869164,0.03566086591883111,1.1755705045366651,2.505721542762591,Penrose_N24,6,2.0
20,6,156,0.570074036743896,0.5919473565256825,0.021873319781786527,0.6180339887483193,1.1755705045741416,Penrose_N24,6,2.0
18,3,474,0.5010063088850881,0.522988358386218,0.02198204950112992,1.1755705044932399,2.13287371433847,Penrose_N24,6,2.0
74,4,40,0.6776414702542422,0.7464061035446337,0.06876463329039151,1.1755705046317708,1.6791843593023748,Penrose_N24,6,2.0
76,4,402,0.6366068706682962,0.7457449361051348,0.10913806543683857,1.1755705046,1.1182172580943668,Penrose_N24,6,2.0
45,3,1001,0.5540127897774634,0.6292785679764005,0.0752657781989371,1.6180339886921098,1.9077002450658476,Penrose_N24,6,2.0
30,3,52,0.4026060295359608,0.4828599463766038,0.08025391684064298,0.0,0.7265425279968484,Penrose_N24,6,2.0
49,3,307,0.7746390054700572,0.8253265650199468,0.05068755954988968,0.0,1.5374606969963962,Penrose_N24,6,2.0
3,1,332,0.17819938663735435,0.23913712661943498,0.06093773998208063,1.9021130326164593,2.7272136149429924,Penrose_N24,6,2.0
13,4,989,0.4069434177772917,0.4658628647991093,0.05891944702181762,1.1755705045741416,1.9400855708986264,Penrose_N24,6,2.0
10,2,529,0.2914789386130452,0.3769381862991976,0.08545924768615243,0.0,2.212843066896807,Penrose_N24,6,2.0
10,4,192,0.3854739726490829,0.40790452688609136,0.02243055423700846,0.6180339887493116,2.666731366317753,Penrose_N24,6,2.0
42,3,49,0.479522310784811,0.5571219152273754,0.07759960444256442,1.6180339887730113,1.7058223988048353,Penrose_N24,6,2.0
9,3,195,0.2638403284937555,0.3228378624198426,0.05899753392608709,1.1755705046,0.5476556274061588,Penrose_N24,6,2.0
3,1,430,0.24192751031942294,0.278447874874993,0.03652036455557006,1.1755705046,1.6570309008609203,Penrose_N24,6,2.0
32,2,789,0.32529774943899914,0.3980607351050972,0.07276298566609807,0.0,0.9759111274904704,Penrose_N24,6,2.0
40,7,789,0.6797535478273323,0.6882818440509653,0.008528296223632936,1.1755705045741416,1.9913709213225237,Penrose_N24,6,2.0
40,2,330,0.4626448286730772,0.5415547689914056,0.07890994031832843,0.6180339887493117,2.340996918803349,Penrose_N24,6,2.0
87,4,36,0.861174018500146,0.8968348844189771,0.03566086591883111,1.1755705045741416,1.5613116604652222,Penrose_N24,6,2.0
10,2,380,0.15523820588957638,0.19761731492446766,0.04237910903489128,1.1755705045366653,2.7692484684372656,Penrose_N24,6,2.0
19,2,236,0.3128670635789683,0.3678736930016302,0.05500662942266188,0.0,1.4670069099423764,Penrose_N24,6,2.0
45,5,91,0.36968459665587594,0.4820750130405528,0.11239041638467684,0.6180339888,2.381966011231958,Penrose_N24,6,2.0
46,5,32,0.5792079571220191,0.6509449833111592,0.07173702618914013,0.0,1.230734913503802,Penrose_N24,6,2.0
22,4,267,0.6118474934695161,0.6257945271578096,0.01394703368829353,1.1755705045741416,1.0961870842924077,Penrose_N24,6,2.0
25,3,168,0.21394508650620303,0.31773572700504304,0.10379064049884001,1.1755705045741416,0.5278640449998974,Penrose_N24,6,2.0
8,2,26,0.17837510673430657,0.17837510673489476,5.881961584464079e-13,1.1755705045366653,1.1755705046,Penrose_N24,6,2.0
3,3,144,0.24543262246806774,0.3255131182706208,0.08008049580255305,1.9021130325213538,2.6954563310020756,Penrose_N24,6,2.0
12,3,680,0.2540057517459928,0.26253404796962576,0.008528296223632936,0.6180339887483193,0.8711526982871096,Penrose_N24,6,2.0
27,3,13,0.4069434177772917,0.4658628647991093,0.05891944702181762,1.9021130325709898,1.9400855708986264,Penrose_N24,6,2.0
36,2,46,0.33289655356855496,0.39556167384121355,0.06266512027265858,1.1755705045741416,2.526255333671177,Penrose_N24,6,2.0
20,3,916,0.528832496398361,0.5717282088993744,0.04289571250101332,1.1755705046329201,1.9021130326164595,Penrose_N24,6,2.0
34,3,524,0.5655646432003748,0.6442968737794736,0.07873223057909884,1.6180339887616626,1.7633878759372799,Penrose_N24,6,2.0
39,5,648,0.38214747414351347,0.47390292903229736,0.0917554548887839,1.9021130326297686,1.121318069892748,Penrose_N24,6,2.0
21,2,332,0.5652519971006916,0.5872340466018215,0.02198204950112992,1.6180339887616626,1.7466262025350818,Penrose_N24,6,2.0
48,4,799,0.7692205830808034,0.8115996921156947,0.04237910903489128,0.6180339887493117,1.3440626826992275,Penrose_N24,6,2.0
16,3,68,0.2649689569949851,0.3408597240356539,0.07589076704066877,1.175570504631771,2.5808150769371294,Penrose_N24,6,2.0
9,2,195,0.24615720859237744,0.26803052837416397,0.021873319781786527,1.1755705045741416,2.3819660112340175,Penrose_N24,6,2.0
63,4,187,0.9109040060442062,0.9332673293695245,0.02236332332531832,0.0,1.601690206841723,Penrose_N24,6,2.0
5,1,704,0.4089315684093888,0.45380462486726814,0.04487305645787931,1.1755705045366653,0.8711526983411461,Penrose_N24,6,2.0
3,1,442,0.18992943764361414,0.25298516126845083,0.06305572362483669,0.6180339888,0.8325436541777635,Penrose_N24,6,2.0
33,2,702,0.5714054097255868,0.6277056415103066,0.05630023178471977,0.0,1.624598481151435,Penrose_N24,6,2.0
12,1,473,0.45741656080595494,0.4574368712041814,2.031039822647518e-05,1.9021130326164593,2.5020910922471495,Penrose_N24,6,2.0
17,4,746,0.44440996539180044,0.5172657425304455,0.0728557771386451,1.1755705045366651,1.121318069857398,Penrose_N24,6,2.0
32,4,282,0.5933432637531292,0.6360379942745604,0.042694730521431246,0.0,1.4530850559936968,Penrose_N24,6,2.0
58,3,383,0.8666006507028795,0.8934484518701278,0.026847801167248275,0.6180339887,1.512207349781006,Penrose_N24,6,2.0
48,3,516,0.5768738512552429,0.636143724501598,0.05926987324635502,1.1755705045741416,1.9714523684516028,Penrose_N24,6,2.0
77,4,419,0.48449075747861514,0.5951910218346085,0.11070026435599334,1.1755705045366651,1.6776874302610707,Penrose_N24,6,2.0
8,2,446,0.2730898281276801,0.3126823542518763,0.03959252612419617,1.1755705045366651,2.769248468366724,Penrose_N24,6,2.0
29,3,778,0.6056019481878157,0.6527608444787376,0.04715889629092196,1.1755705045366651,2.085071739165637,Penrose_N24,6,2.0
22,3,285,0.5142895939432607,0.5538821200674569,0.03959252612419617,0.6180339887493116,1.8747555646853207,Penrose_N24,6,2.0
32,3,752,0.5797611496188816,0.6224558801403128,0.042694730521431246,1.999999999909704,2.2655556527945344,Penrose_N24,6,2.0
36,6,294,0.36827141853017475,0.4518296026784808,0.08355818414830607,1.1755705046,1.8354319366149328,Penrose_N24,6,2.0
24,3,169,0.2882943381686246,0.33212813067754976,0.04383379250892516,1.9021130326164595,2.0369103205058785,Penrose_N24,6,2.0
51,3,761,0.5809963664696254,0.6160318924490074,0.035035525979381976,1.6180339887730115,1.2286917549456897,Penrose_N24,6,2.0
16,1,921,0.22972391639602419,0.3080993923730604,0.0783754759770362,1.9021130325488669,1.0377930074663457,Penrose_N24,6,2.0
39,4,972,0.6187212247215125,0.6833341584895376,0.06461293376802513,1.1755705046,1.453085056,Penrose_N24,6,2.0
16,3,829,0.3960877240261833,0.41006808568577024,0.013980361659586937,1.1755705045366653,2.308537099791302,Penrose_N24,6,2.0
20,3,665,0.5184769206571088,0.5270052168807418,0.008528296223632936,1.1755705046,0.9098300562551129,Penrose_N24,6,2.0
11,4,331,0.458163228940079,0.48059378317708745,0.02243055423700846,1.9021130326297684,1.8362777605058624,Penrose_N24,6,2.0
28,2,22,0.21908019666817802,0.2993817548169967,0.08030155814881867,1.175570504631771,2.7272136148885404,Penrose_N24,6,2.0
52,3,472,0.7054316606462647,0.7681318411730368,0.06270018052677206,0.0,1.9175160230331145,Penrose_N24,6,2.0
13,3,174,0.2909158303498419,0.37560691565232995,0.08469108530248803,1.1755705046317708,2.073626457806758,Penrose_N24,6,2.0
