model,seed,history,checkpoint,delta,M_measured
Growing,99,B,0,0.001,-84
Growing,100,B,0,0.001,-84
Growing,101,B,0,0.001,-84
Growing,102,B,0,0.001,-84
Growing,103,B,0,0.001,-84
Growing,104,B,0,0.001,-84
Growing,105,B,0,0.001,-84
Growing,106,B,0,0.001,-84
Growing,107,B,0,0.001,-84
Growing,108,B,0,0.001,-84
Growing,109,B,0,0.001,-84
Growing,110,B,0,0.001,-84
Growing,111,B,0,0.001,-84
Growing,112,B,0,0.001,-84
Growing,113,B,0,0.001,-84
Growing,114,B,0,0.001,-84
Growing,115,B,0,0.001,-84
Growing,116,B,0,0.001,-84
Growing,117,B,0,0.001,-84
Growing,118,B,0,0.001,-84
Growing,119,B,0,0.001,-84
Growing,120,B,0,0.001,-84
Growing,121,B,0,0.001,-84
Growing,122,B,0,0.001,-84
Growing,123,B,0,0.001,-84
Growing,124,B,0,0.001,-84
Growing,125,B,0,0.001,-84
Growing,126,B,0,0.001,-84
Growing,127,B,0,0.001,-84
Growing,128,B,0,0.001,-84
Growing,129,B,0,0.001,-84
Growing,130,B,0,0.001,-84
Growing,131,B,0,0.001,-84
Growing,132,B,0,0.001,-84
Growing,133,B,0,0.001,-84
Growing,134,B,0,0.001,-84
Growing,135,B,0,0.001,-84
Growing,136,B,0,0.001,-84
Growing,137,B,0,0.001,-84
Growing,138,B,0,0.001,-84
Growing,139,B,0,0.001,-84
Growing,140,B,0,0.001,-84
Growing,141,B,0,0.001,-84
Growing,142,B,0,0.001,-84
Growing,143,B,0,0.001,-84
Growing,144,B,0,0.001,-84
Growing,145,B,0,0.001,-84
Growing,146,B,0,0.001,-84
Growing,147,B,0,0.001,-84
Growing,148,B,0,0.001,-84
Growing,149,B,0,0.001,-84
Growing,150,B,0,0.001,-84
Growing,151,B,0,0.001,-84
Growing,152,B,0,0.001,-84
Growing,153,B,0,0.001,-84
Growing,154,B,0,0.001,-84
Growing,155,B,0,0.001,-84
Growing,156,B,0,0.001,-84
Growing,157,B,0,0.001,-84
Growing,158,B,0,0.001,-84
Growing,159,B,0,0.001,-84
Growing,160,B,0,0.001,-84
Growing,161,B,0,0.001,-84
Growing,162,B,0,0.001,-84
Growing,163,B,0,0.001,-84
Growing,164,B,0,0.001,-84
Growing,165,B,0,0.001,-84
Growing,166,B,0,0.001,-84
Growing,167,B,0,0.001,-84
Growing,168,B,0,0.001,-84
Growing,169,B,0,0.001,-84
Growing,170,B,0,0.001,-84
Growing,171,B,0,0.001,-84
Growing,172,B,0,0.001,-84
Growing,173,B,0,0.001,-84
Growing,174,B,0,0.001,-84
Growing,175,B,0,0.001,-84
Growing,176,B,0,0.001,-84
Growing,177,B,0,0.001,-84
Growing,178,B,0,0.001,-84
Growing,179,B,0,0.001,-84
Growing,180,B,0,0.001,-84
Growing,181,B,0,0.001,-84
Growing,182,B,0,0.001,-84
Growing,183,B,0,0.001,-84
Growing,184,B,0,0.001,-84
Growing,185,B,0,0.001,-84
Growing,186,B,0,0.001,-84
Growing,187,B,0,0.001,-84
Growing,188,B,0,0.001,-84
Growing,189,B,0,0.001,-84
Growing,190,B,0,0.001,-84
Growing,191,B,0,0.001,-84
Growing,192,B,0,0.001,-84
Growing,193,B,0,0.001,-84
Growing,194,B,0,0.001,-84
Growing,195,B,0,0.001,-84
Growing,196,B,0,0.001,-84
Growing,197,B,0,0.001,-84
Growing,198,B,0,0.001,-84
Growing,199,B,0,0.001,-84
Growing,0,B,0,0.01,-84.08
Growing,1,B,0,0.01,-84.08
Growing,2,B,0,0.01,-84.08
Growing,3,B,0,0.01,-84.08
Growing,4,B,0,0.01,-84.08
Growing,5,B,0,0.01,-84.08
Growing,6,B,0,0.01,-84.08
Growing,7,B,0,0.01,-84.08
Growing,8,B,0,0.01,-84.08
Growing,9,B,0,0.01,-84.08
Growing,10,B,0,0.01,-84.08
Growing,11,B,0,0.01,-84.08
Growing,12,B,0,0.01,-84.08
Growing,13,B,0,0.01,-84.08
Growing,14,B,0,0.01,-84.08
Growing,15,B,0,0.01,-84.08
Growing,16,B,0,0.01,-84.08
Growing,17,B,0,0.01,-84.08
Growing,18,B,0,0.01,-84.08
Growing,19,B,0,0.01,-84.08
Growing,20,B,0,0.01,-84.08
Growing,21,B,0,0.01,-84.08
Growing,22,B,0,0.01,-84.08
Growing,23,B,0,0.01,-84.08
Growing,24,B,0,0.01,-84.08
Growing,25,B,0,0.01,-84.08
Growing,26,B,0,0.01,-84.08
Growing,27,B,0,0.01,-84.08
Growing,28,B,0,0.01,-84.08
Growing,29,B,0,0.01,-84.08
Growing,30,B,0,0.01,-84.08
Growing,31,B,0,0.01,-84.08
Growing,32,B,0,0.01,-84.08
Growing,33,B,0,0.01,-84.08
Growing,34,B,0,0.01,-84.08
Growing,35,B,0,0.01,-84.08
Growing,36,B,0,0.01,-84.08
Growing,37,B,0,0.01,-84.08
Growing,38,B,0,0.01,-84.08
Growing,39,B,0,0.01,-84.08
Growing,40,B,0,0.01,-84.08
Growing,41,B,0,0.01,-84.08
Growing,42,B,0,0.01,-84.08
Growing,43,B,0,0.01,-84.08
Growing,44,B,0,0.01,-84.08
Growing,45,B,0,0.01,-84.08
Growing,46,B,0,0.01,-84.08
Growing,47,B,0,0.01,-84.08
Growing,48,B,0,0.01,-84.08
Growing,49,B,0,0.01,-84.08
Growing,50,B,0,0.01,-84.08
Growing,51,B,0,0.01,-84.08
Growing,52,B,0,0.01,-84.08
Growing,53,B,0,0.01,-84.08
Growing,54,B,0,0.01,-84.08
Growing,55,B,0,0.01,-84.08
Growing,56,B,0,0.01,-84.08
Growing,57,B,0,0.01,-84.08
Growing,58,B,0,0.01,-84.08
Growing,59,B,0,0.01,-84.08
Growing,60,B,0,0.01,-84.08
Growing,61,B,0,0.01,-84.08
Growing,62,B,0,0.01,-84.08
Growing,63,B,0,0.01,-84.08
Growing,64,B,0,0.01,-84.08
Growing,65,B,0,0.01,-84.08
Growing,66,B,0,0.01,-84.08
Growing,67,B,0,0.01,-84.08
Growing,68,B,0,0.01,-84.08
Growing,69,B,0,0.01,-84.08
Growing,70,B,0,0.01,-84.08
Growing,71,B,0,0.01,-84.08
Growing,72,B,0,0.01,-84.08
Growing,73,B,0,0.01,-84.08
Growing,74,B,0,0.01,-84.08
Growing,75,B,0,0.01,-84.08
Growing,76,B,0,0.01,-84.08
Growing,77,B,0,0.01,-84.08
Growing,78,B,0,0.01,-84.08
Growing,79,B,0,0.01,-84.08
Growing,80,B,0,0.01,-84.08
Growing,81,B,0,0.01,-84.08
Growing,82,B,0,0.01,-84.08
Growing,83,B,0,0.01,-84.08
Growing,84,B,0,0.01,-84.08
Growing,85,B,0,0.01,-84.08
Growing,86,B,0,0.01,-84.08
Growing,87,B,0,0.01,-84.08
Growing,88,B,0,0.01,-84.08
Growing,89,B,0,0.01,-84.08
Growing,90,B,0,0.01,-84.08
Growing,91,B,0,0.01,-84.08
Growing,92,B,0,0.01,-84.08
Growing,93,B,0,0.01,-84.08
Growing,94,B,0,0.01,-84.08
Growing,95,B,0,0.01,-84.08
Growing,96,B,0,0.01,-84.08
Growing,97,B,0,0.01,-84.08
Growing,98,B,0,0.01,-84.08
Growing,99,B,0,0.01,-84.08
Growing,100,B,0,0.01,-84.08
Growing,101,B,0,0.01,-84.08
Growing,102,B,0,0.01,-84.08
Growing,103,B,0,0.01,-84.08
Growing,104,B,0,0.01,-84.08
Growing,105,B,0,0.01,-84.08
Growing,106,B,0,0.01,-84.08
Growing,107,B,0,0.01,-84.08
Growing,108,B,0,0.01,-84.08
Growing,109,B,0,0.01,-84.08
Growing,110,B,0,0.01,-84.08
Growing,111,B,0,0.01,-84.08
Growing,112,B,0,0.01,-84.08
Growing,113,B,0,0.01,-84.08
Growing,114,B,0,0.01,-84.08
Growing,115,B,0,0.01,-84.08
Growing,116,B,0,0.01,-84.08
Growing,117,B,0,0.01,-84.08
Growing,118,B,0,0.01,-84.08
Growing,119,B,0,0.01,-84.08
Growing,120,B,0,0.01,-84.08
Growing,121,B,0,0.01,-84.08
Growing,122,B,0,0.01,-84.08
Growing,123,B,0,0.01,-84.08
Growing,124,B,0,0.01,-84.08
Growing,125,B,0,0.01,-84.08
Growing,126,B,0,0.01,-84.08
Growing,127,B,0,0.01,-84.08
Growing,128,B,0,0.01,-84.08
Growing,129,B,0,0.01,-84.08
Growing,130,B,0,0.01,-84.08
Growing,131,B,0,0.01,-84.08
Growing,132,B,0,0.01,-84.08
Growing,133,B,0,0.01,-84.08
Growing,134,B,0,0.01,-84.08
Growing,135,B,0,0.01,-84.08
Growing,136,B,0,0.01,-84.08
Growing,137,B,0,0.01,-84.08
Growing,138,B,0,0.01,-84.08
Growing,139,B,0,0.01,-84.08
Growing,140,B,0,0.01,-84.08
Growing,141,B,0,0.01,-84.08
Growing,142,B,0,0.01,-84.08
Growing,143,B,0,0.01,-84.08
Growing,144,B,0,0.01,-84.08
Growing,145,B,0,0.01,-84.08
Growing,146,B,0,0.01,-84.08
Growing,147,B,0,0.01,-84.08
Growing,148,B,0,0.01,-84.08
Growing,149,B,0,0.01,-84.08
Growing,150,B,0,0.01,-84.08
Growing,151,B,0,0.01,-84.08
Growing,152,B,0,0.01,-84.08
Growing,153,B,0,0.01,-84.08
Growing,154,B,0,0.01,-84.08
Growing,155,B,0,0.01,-84.08
Growing,156,B,0,0.01,-84.08
Growing,157,B,0,0.01,-84.08
Growing,158,B,0,0.01,-84.08
Growing,159,B,0,0.01,-84.08
Growing,160,B,0,0.01,-84.08
Growing,161,B,0,0.01,-84.08
Growing,162,B,0,0.01,-84.08
Growing,163,B,0,0.01,-84.08
Growing,164,B,0,0.01,-84.08
Growing,165,B,0,0.01,-84.08
Growing,166,B,0,0.01,-84.08
Growing,167,B,0,0.01,-84.08
Growing,168,B,0,0.01,-84.08
Growing,169,B,0,0.01,-84.08
Growing,170,B,0,0.01,-84.08
Growing,171,B,0,0.01,-84.08
Growing,172,B,0,0.01,-84.08
Growing,173,B,0,0.01,-84.08
Growing,174,B,0,0.01,-84.08
Growing,175,B,0,0.01,-84.08
Growing,176,B,0,0.01,-84.08
Growing,177,B,0,0.01,-84.08
Growing,178,B,0,0.01,-84.08
Growing,179,B,0,0.01,-84.08
Growing,180,B,0,0.01,-84.08
Growing,181,B,0,0.01,-84.08
Growing,182,B,0,0.01,-84.08
Growing,183,B,0,0.01,-84.08
Growing,184,B,0,0.01,-84.08
Growing,185,B,0,0.01,-84.08
Growing,186,B,0,0.01,-84.08
Growing,187,B,0,0.01,-84.08
Growing,188,B,0,0.01,-84.08
Growing,189,B,0,0.01,-84.08
Growing,190,B,0,0.01,-84.08
Growing,191,B,0,0.01,-84.08
Growing,192,B,0,0.01,-84.08
Growing,193,B,0,0.01,-84.08
Growing,194,B,0,0.01,-84.08
Growing,195,B,0,0.01,-84.08
Growing,196,B,0,0.01,-84.08
Growing,197,B,0,0.01,-84.08
Growing,198,B,0,0.01,-84.08
Growing,199,B,0,0.01,-84.08
Growing,0,B,0,0.1,-84.4
Growing,1,B,0,0.1,-84.4
Growing,2,B,0,0.1,-84.4
Growing,3,B,0,0.1,-84.4
Growing,4,B,0,0.1,-84.4
Growing,5,B,0,0.1,-84.4
Growing,6,B,0,0.1,-84.4
Growing,7,B,0,0.1,-84.4
Growing,8,B,0,0.1,-84.4
Growing,9,B,0,0.1,-84.4
Growing,10,B,0,0.1,-84.4
Growing,11,B,0,0.1,-84.4
Growing,12,B,0,0.1,-84.4
Growing,13,B,0,0.1,-84.4
Growing,14,B,0,0.1,-84.4
Growing,15,B,0,0.1,-84.4
Growing,16,B,0,0.1,-84.4
Growing,17,B,0,0.1,-84.4
Growing,18,B,0,0.1,-84.4
Growing,19,B,0,0.1,-84.4
Growing,20,B,0,0.1,-84.4
Growing,21,B,0,0.1,-84.4
Growing,22,B,0,0.1,-84.4
Growing,23,B,0,0.1,-84.4
Growing,24,B,0,0.1,-84.4
Growing,25,B,0,0.1,-84.4
Growing,26,B,0,0.1,-84.4
Growing,27,B,0,0.1,-84.4
Growing,28,B,0,0.1,-84.4
Growing,29,B,0,0.1,-84.4
Growing,30,B,0,0.1,-84.4
Growing,31,B,0,0.1,-84.4
Growing,32,B,0,0.1,-84.4
Growing,33,B,0,0.1,-84.4
Growing,34,B,0,0.1,-84.4
Growing,35,B,0,0.1,-84.4
Growing,36,B,0,0.1,-84.4
Growing,37,B,0,0.1,-84.4
Growing,38,B,0,0.1,-84.4
Growing,39,B,0,0.1,-84.4
Growing,40,B,0,0.1,-84.4
Growing,41,B,0,0.1,-84.4
Growing,42,B,0,0.1,-84.4
Growing,43,B,0,0.1,-84.4
Growing,44,B,0,0.1,-84.4
Growing,45,B,0,0.1,-84.4
Growing,46,B,0,0.1,-84.4
Growing,47,B,0,0.1,-84.4
Growing,48,B,0,0.1,-84.4
Growing,49,B,0,0.1,-84.4
Growing,50,B,0,0.1,-84.4
Growing,51,B,0,0.1,-84.4
Growing,52,B,0,0.1,-84.4
Growing,53,B,0,0.1,-84.4
Growing,54,B,0,0.1,-84.4
Growing,55,B,0,0.1,-84.4
Growing,56,B,0,0.1,-84.4
Growing,57,B,0,0.1,-84.4
Growing,58,B,0,0.1,-84.4
Growing,59,B,0,0.1,-84.4
Growing,60,B,0,0.1,-84.4
Growing,61,B,0,0.1,-84.4
Growing,62,B,0,0.1,-84.4
Growing,63,B,0,0.1,-84.4
Growing,64,B,0,0.1,-84.4
Growing,65,B,0,0.1,-84.4
Growing,66,B,0,0.1,-84.4
Growing,67,B,0,0.1,-84.4
Growing,68,B,0,0.1,-84.4
Growing,69,B,0,0.1,-84.4
Growing,70,B,0,0.1,-84.4
Growing,71,B,0,0.1,-84.4
Growing,72,B,0,0.1,-84.4
Growing,73,B,0,0.1,-84.4
Growing,74,B,0,0.1,-84.4
Growing,75,B,0,0.1,-84.4
Growing,76,B,0,0.1,-84.4
Growing,77,B,0,0.1,-84.4
Growing,78,B,0,0.1,-84.4
Growing,79,B,0,0.1,-84.4
Growing,80,B,0,0.1,-84.4
Growing,81,B,0,0.1,-84.4
Growing,82,B,0,0.1,-84.4
Growing,83,B,0,0.1,-84.4
Growing,84,B,0,0.1,-84.4
Growing,85,B,0,0.1,-84.4
Growing,86,B,0,0.1,-84.4
Growing,87,B,0,0.1,-84.4
Growing,88,B,0,0.1,-84.4
Growing,89,B,0,0.1,-84.4
Growing,90,B,0,0.1,-84.4
Growing,91,B,0,0.1,-84.4
Growing,92,B,0,0.1,-84.4
Growing,93,B,0,0.1,-84.4
Growing,94,B,0,0.1,-84.4
Growing,95,B,0,0.1,-84.4
Growing,96,B,0,0.1,-84.4
Growing,97,B,0,0.1,-84.4
Growing,98,B,0,0.1,-84.4
Growing,99,B,0,0.1,-84.4
Growing,100,B,0,0.1,-84.4
Growing,101,B,0,0.1,-84.4
Growing,102,B,0,0.1,-84.4
Growing,103,B,0,0.1,-84.4
Growing,104,B,0,0.1,-84.4
Growing,105,B,0,0.1,-84.4
Growing,106,B,0,0.1,-84.4
Growing,107,B,0,0.1,-84.4
Growing,108,B,0,0.1,-84.4
Growing,109,B,0,0.1,-84.4
Growing,110,B,0,0.1,-84.4
Growing,111,B,0,0.1,-84.4
Growing,112,B,0,0.1,-84.4
Growing,113,B,0,0.1,-84.4
Growing,114,B,0,0.1,-84.4
Growing,115,B,0,0.1,-84.4
Growing,116,B,0,0.1,-84.4
Growing,117,B,0,0.1,-84.4
Growing,118,B,0,0.1,-84.4
Growing,119,B,0,0.1,-84.4
Growing,120,B,0,0.1,-84.4
Growing,121,B,0,0.1,-84.4
Growing,122,B,0,0.1,-84.4
Growing,123,B,0,0.1,-84.4
Growing,124,B,0,0.1,-84.4
Growing,125,B,0,0.1,-84.4
Growing,126,B,0,0.1,-84.4
Growing,127,B,0,0.1,-84.4
Growing,128,B,0,0.1,-84.4
Growing,129,B,0,0.1,-84.4
Growing,130,B,0,0.1,-84.4
Growing,131,B,0,0.1,-84.4
Growing,132,B,0,0.1,-84.4
Growing,133,B,0,0.1,-84.4
Growing,134,B,0,0.1,-84.4
Growing,135,B,0,0.1,-84.4
Growing,136,B,0,0.1,-84.4
Growing,137,B,0,0.1,-84.4
Growing,138,B,0,0.1,-84.4
Growing,139,B,0,0.1,-84.4
Growing,140,B,0,0.1,-84.4
Growing,141,B,0,0.1,-84.4
Growing,142,B,0,0.1,-84.4
Growing,143,B,0,0.1,-84.4
Growing,144,B,0,0.1,-84.4
Growing,145,B,0,0.1,-84.4
Growing,146,B,0,0.1,-84.4
Growing,147,B,0,0.1,-84.4
Growing,148,B,0,0.1,-84.4
Growing,149,B,0,0.1,-84.4
Growing,150,B,0,0.1,-84.4
Growing,151,B,0,0.1,-84.4
Growing,152,B,0,0.1,-84.4
Growing,153,B,0,0.1,-84.4
Growing,154,B,0,0.1,-84.4
Growing,155,B,0,0.1,-84.4
Growing,156,B,0,0.1,-84.4
Growing,157,B,0,0.1,-84.4
Growing,158,B,0,0.1,-84.4
Growing,159,B,0,0.1,-84.4
Growing,160,B,0,0.1,-84.4
Growing,161,B,0,0.1,-84.4
Growing,162,B,0,0.1,-84.4
Growing,163,B,0,0.1,-84.4
Growing,164,B,0,0.1,-84.4
Growing,165,B,0,0.1,-84.4
Growing,166,B,0,0.1,-84.4
Growing,167,B,0,0.1,-84.4
Growing,168,B,0,0.1,-84.4
Growing,169,B,0,0.1,-84.4
Growing,170,B,0,0.1,-84.4
Growing,171,B,0,0.1,-84.4
Growing,172,B,0,0.1,-84.4
Growing,173,B,0,0.1,-84.4
Growing,174,B,0,0.1,-84.4
Growing,175,B,0,0.1,-84.4
Growing,176,B,0,0.1,-84.4
Growing,177,B,0,0.1,-84.4
Growing,178,B,0,0.1,-84.4
Growing,179,B,0,0.1,-84.4
Growing,180,B,0,0.1,-84.4
Growing,181,B,0,0.1,-84.4
Growing,182,B,0,0.1,-84.4
Growing,183,B,0,0.1,-84.4
Growing,184,B,0,0.1,-84.4
Growing,185,B,0,0.1,-84.4
Growing,186,B,0,0.1,-84.4
Growing,187,B,0,0.1,-84.4
Growing,188,B,0,0.1,-84.4
Growing,189,B,0,0.1,-84.4
Growing,190,B,0,0.1,-84.4
Growing,191,B,0,0.1,-84.4
Growing,192,B,0,0.1,-84.4
Growing,193,B,0,0.1,-84.4
Growing,194,B,0,0.1,-84.4
Growing,195,B,0,0.1,-84.4
Growing,196,B,0,0.1,-84.4
Growing,197,B,0,0.1,-84.4
Growing,198,B,0,0.1,-84.4
Growing,199,B,0,0.1,-84.4
Growing,0,B,0,0.5,-86
Growing,1,B,0,0.5,-86
Growing,2,B,0,0.5,-86
Growing,3,B,0,0.5,-86
Growing,4,B,0,0.5,-86
Growing,5,B,0,0.5,-86
Growing,6,B,0,0.5,-86
Growing,7,B,0,0.5,-86
Growing,8,B,0,0.5,-86
Growing,9,B,0,0.5,-86
Growing,10,B,0,0.5,-86
Growing,11,B,0,0.5,-86
Growing,12,B,0,0.5,-86
Growing,13,B,0,0.5,-86
Growing,14,B,0,0.5,-86
Growing,15,B,0,0.5,-86
Growing,16,B,0,0.5,-86
Growing,17,B,0,0.5,-86
Growing,18,B,0,0.5,-86
Growing,19,B,0,0.5,-86
Growing,20,B,0,0.5,-86
Growing,21,B,0,0.5,-86
Growing,22,B,0,0.5,-86
Growing,23,B,0,0.5,-86
Growing,24,B,0,0.5,-86
Growing,25,B,0,0.5,-86
Growing,26,B,0,0.5,-86
Growing,27,B,0,0.5,-86
Growing,28,B,0,0.5,-86
Growing,29,B,0,0.5,-86
Growing,30,B,0,0.5,-86
Growing,31,B,0,0.5,-86
Growing,32,B,0,0.5,-86
Growing,33,B,0,0.5,-86
Growing,34,B,0,0.5,-86
Growing,35,B,0,0.5,-86
Growing,36,B,0,0.5,-86
Growing,37,B,0,0.5,-86
Growing,38,B,0,0.5,-86
Growing,39,B,0,0.5,-86
Growing,40,B,0,0.5,-86
Growing,41,B,0,0.5,-86
Growing,42,B,0,0.5,-86
Growing,43,B,0,0.5,-86
Growing,44,B,0,0.5,-86
Growing,45,B,0,0.5,-86
Growing,46,B,0,0.5,-86
Growing,47,B,0,0.5,-86
Growing,48,B,0,0.5,-86
Growing,49,B,0,0.5,-86
Growing,50,B,0,0.5,-86
Growing,51,B,0,0.5,-86
Growing,52,B,0,0.5,-86
Growing,53,B,0,0.5,-86
Growing,54,B,0,0.5,-86
Growing,55,B,0,0.5,-86
Growing,56,B,0,0.5,-86
Growing,57,B,0,0.5,-86
Growing,58,B,0,0.5,-86
Growing,59,B,0,0.5,-86
Growing,60,B,0,0.5,-86
Growing,61,B,0,0.5,-86
Growing,62,B,0,0.5,-86
Growing,63,B,0,0.5,-86
Growing,64,B,0,0.5,-86
Growing,65,B,0,0.5,-86
Growing,66,B,0,0.5,-86
Growing,67,B,0,0.5,-86
Growing,68,B,0,0.5,-86
Growing,69,B,0,0.5,-86
Growing,70,B,0,0.5,-86
Growing,71,B,0,0.5,-86
Growing,72,B,0,0.5,-86
Growing,73,B,0,0.5,-86
Growing,74,B,0,0.5,-86
Growing,75,B,0,0.5,-86
Growing,76,B,0,0.5,-86
Growing,77,B,0,0.5,-86
Growing,78,B,0,0.5,-86
Growing,79,B,0,0.5,-86
Growing,80,B,0,0.5,-86
Growing,81,B,0,0.5,-86
Growing,82,B,0,0.5,-86
Growing,83,B,0,0.5,-86
Growing,84,B,0,0.5,-86
Growing,85,B,0,0.5,-86
Growing,86,B,0,0.5,-86
Growing,87,B,0,0.5,-86
Growing,88,B,0,0.5,-86
Growing,89,B,0,0.5,-86
Growing,90,B,0,0.5,-86
Growing,91,B,0,0.5,-86
Growing,92,B,0,0.5,-86
Growing,93,B,0,0.5,-86
Growing,94,B,0,0.5,-86
Growing,95,B,0,0.5,-86
Growing,96,B,0,0.5,-86
Growing,97,B,0,0.5,-86
Growing,98,B,0,0.5,-86
Growing,99,B,0,0.5,-86
Growing,100,B,0,0.5,-86
Growing,101,B,0,0.5,-86
Growing,102,B,0,0.5,-86
Growing,103,B,0,0.5,-86
Growing,104,B,0,0.5,-86
Growing,105,B,0,0.5,-86
Growing,106,B,0,0.5,-86
Growing,107,B,0,0.5,-86
Growing,108,B,0,0.5,-86
Growing,109,B,0,0.5,-86
Growing,110,B,0,0.5,-86
Growing,111,B,0,0.5,-86
Growing,112,B,0,0.5,-86
Growing,113,B,0,0.5,-86
Growing,114,B,0,0.5,-86
Growing,115,B,0,0.5,-86
Growing,116,B,0,0.5,-86
Growing,117,B,0,0.5,-86
Growing,118,B,0,0.5,-86
Growing,119,B,0,0.5,-86
Growing,120,B,0,0.5,-86
Growing,121,B,0,0.5,-86
Growing,122,B,0,0.5,-86
Growing,123,B,0,0.5,-86
Growing,124,B,0,0.5,-86
Growing,125,B,0,0.5,-86
Growing,126,B,0,0.5,-86
Growing,127,B,0,0.5,-86
Growing,128,B,0,0.5,-86
Growing,129,B,0,0.5,-86
Growing,130,B,0,0.5,-86
Growing,131,B,0,0.5,-86
Growing,132,B,0,0.5,-86
Growing,133,B,0,0.5,-86
Growing,134,B,0,0.5,-86
Growing,135,B,0,0.5,-86
Growing,136,B,0,0.5,-86
Growing,137,B,0,0.5,-86
Growing,138,B,0,0.5,-86
Growing,139,B,0,0.5,-86
Growing,140,B,0,0.5,-86
Growing,141,B,0,0.5,-86
Growing,142,B,0,0.5,-86
Growing,143,B,0,0.5,-86
Growing,144,B,0,0.5,-86
Growing,145,B,0,0.5,-86
Growing,146,B,0,0.5,-86
Growing,147,B,0,0.5,-86
Growing,148,B,0,0.5,-86
Growing,149,B,0,0.5,-86
Growing,150,B,0,0.5,-86
Growing,151,B,0,0.5,-86
Growing,152,B,0,0.5,-86
Growing,153,B,0,0.5,-86
Growing,154,B,0,0.5,-86
Growing,155,B,0,0.5,-86
Growing,156,B,0,0.5,-86
Growing,157,B,0,0.5,-86
Growing,158,B,0,0.5,-86
Growing,159,B,0,0.5,-86
Growing,160,B,0,0.5,-86
Growing,161,B,0,0.5,-86
Growing,162,B,0,0.5,-86
Growing,163,B,0,0.5,-86
Growing,164,B,0,0.5,-86
Growing,165,B,0,0.5,-86
Growing,166,B,0,0.5,-86
Growing,167,B,0,0.5,-86
Growing,168,B,0,0.5,-86
Growing,169,B,0,0.5,-86
Growing,170,B,0,0.5,-86
Growing,171,B,0,0.5,-86
Growing,172,B,0,0.5,-86
Growing,173,B,0,0.5,-86
Growing,174,B,0,0.5,-86
Growing,175,B,0,0.5,-86
Growing,176,B,0,0.5,-86
Growing,177,B,0,0.5,-86
Growing,178,B,0,0.5,-86
Growing,179,B,0,0.5,-86
Growing,180,B,0,0.5,-86
Growing,181,B,0,0.5,-86
Growing,182,B,0,0.5,-86
Growing,183,B,0,0.5,-86
Growing,184,B,0,0.5,-86
Growing,185,B,0,0.5,-86
Growing,186,B,0,0.5,-86
Growing,187,B,0,0.5,-86
Growing,188,B,0,0.5,-86
Growing,189,B,0,0.5,-86
Growing,190,B,0,0.5,-86
Growing,191,B,0,0.5,-86
Growing,192,B,0,0.5,-86
Growing,193,B,0,0.5,-86
Growing,194,B,0,0.5,-86
Growing,195,B,0,0.5,-86
Growing,196,B,0,0.5,-86
Growing,197,B,0,0.5,-86
Growing,198,B,0,0.5,-86
Growing,199,B,0,0.5,-86
Growing,0,B,0,1.0,-78
Growing,1,B,0,1.0,-78
Growing,2,B,0,1.0,-78
Growing,3,B,0,1.0,-78
Growing,4,B,0,1.0,-78
Growing,5,B,0,1.0,-78
Growing,6,B,0,1.0,-78
Growing,7,B,0,1.0,-78
Growing,8,B,0,1.0,-78
Growing,9,B,0,1.0,-78
Growing,10,B,0,1.0,-78
Growing,11,B,0,1.0,-78
Growing,12,B,0,1.0,-78
Growing,13,B,0,1.0,-78
Growing,14,B,0,1.0,-78
Growing,15,B,0,1.0,-78
Growing,16,B,0,1.0,-78
Growing,17,B,0,1.0,-78
Growing,18,B,0,1.0,-78
Growing,19,B,0,1.0,-78
Growing,20,B,0,1.0,-78
Growing,21,B,0,1.0,-78
Growing,22,B,0,1.0,-78
Growing,23,B,0,1.0,-78
Growing,24,B,0,1.0,-78
Growing,25,B,0,1.0,-78
Growing,26,B,0,1.0,-78
Growing,27,B,0,1.0,-78
Growing,28,B,0,1.0,-78
Growing,29,B,0,1.0,-78
Growing,30,B,0,1.0,-78
Growing,31,B,0,1.0,-78
Growing,32,B,0,1.0,-78
Growing,33,B,0,1.0,-78
Growing,34,B,0,1.0,-78
Growing,35,B,0,1.0,-78
Growing,36,B,0,1.0,-78
Growing,37,B,0,1.0,-78
Growing,38,B,0,1.0,-78
Growing,39,B,0,1.0,-78
Growing,40,B,0,1.0,-78
Growing,41,B,0,1.0,-78
Growing,42,B,0,1.0,-78
Growing,43,B,0,1.0,-78
Growing,44,B,0,1.0,-78
Growing,45,B,0,1.0,-78
Growing,46,B,0,1.0,-78
Growing,47,B,0,1.0,-78
Growing,48,B,0,1.0,-78
Growing,49,B,0,1.0,-78
Growing,50,B,0,1.0,-78
Growing,51,B,0,1.0,-78
Growing,52,B,0,1.0,-78
Growing,53,B,0,1.0,-78
Growing,54,B,0,1.0,-78
Growing,55,B,0,1.0,-78
Growing,56,B,0,1.0,-78
Growing,57,B,0,1.0,-78
Growing,58,B,0,1.0,-78
Growing,59,B,0,1.0,-78
Growing,60,B,0,1.0,-78
Growing,61,B,0,1.0,-78
Growing,62,B,0,1.0,-78
Growing,63,B,0,1.0,-78
Growing,64,B,0,1.0,-78
Growing,65,B,0,1.0,-78
Growing,66,B,0,1.0,-78
Growing,67,B,0,1.0,-78
Growing,68,B,0,1.0,-78
Growing,69,B,0,1.0,-78
Growing,70,B,0,1.0,-78
Growing,71,B,0,1.0,-78
Growing,72,B,0,1.0,-78
Growing,73,B,0,1.0,-78
