arm,patch,pair,history,seed,checkpoint,S_high,n_high,n_active,frac_active,headroom,total_weight,struct_access,eff_alt,bvisit_frac
perturbed,1,1,A,193,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,65.00000,519.39789,0.00000
perturbed,1,1,A,193,100,-1.00000,5.00000,38.00000,0.05523,4.81531,901.54688,70.00000,626.37719,0.00000
perturbed,1,1,A,193,200,-2.00000,6.00000,80.00000,0.11628,4.64749,1086.06396,76.00000,642.90353,0.01500
perturbed,1,1,A,193,400,-3.00000,16.00000,102.00000,0.14826,4.47271,1260.01190,82.00000,760.33563,0.01500
perturbed,1,1,A,193,1000,-9.00000,44.00000,178.00000,0.25872,4.01215,1791.05043,84.00000,1064.13795,0.05200
perturbed,1,1,A,193,2000,-13.00000,78.00000,244.00000,0.35465,3.55763,2361.77419,87.00000,1531.26112,0.06750
perturbed,1,1,A,193,5000,12.00000,194.00000,480.00000,0.69767,2.45295,4267.10636,94.00000,2746.86859,0.13180
perturbed,1,1,A,193,10000,23.00000,332.00000,620.00000,0.90116,1.64902,5843.36606,112.00000,3644.48715,0.11510
perturbed,1,1,B,193,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,64.00000,514.80992,0.00000
perturbed,1,1,B,193,100,0.00000,4.00000,26.00000,0.03779,4.84521,864.94116,69.00000,751.84253,0.00000
perturbed,1,1,B,193,200,0.00000,9.00000,58.00000,0.08430,4.72016,999.55164,75.00000,970.88749,0.00000
perturbed,1,1,B,193,400,-2.00000,15.00000,108.00000,0.15698,4.47908,1263.88391,75.00000,1024.06196,0.00750
perturbed,1,1,B,193,1000,-10.00000,45.00000,172.00000,0.25000,4.04426,1750.39093,80.00000,1122.76663,0.06300
perturbed,1,1,B,193,2000,-20.00000,88.00000,214.00000,0.31105,3.66357,2189.23648,82.00000,1287.11491,0.06500
perturbed,1,1,B,193,5000,-42.00000,180.00000,358.00000,0.52035,2.70950,3557.03274,90.00000,2195.49673,0.07780
perturbed,1,1,B,193,10000,-60.00000,321.00000,540.00000,0.78488,1.81050,5291.33314,115.00000,3219.97082,0.07510
perturbed,1,1,A,194,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,65.00000,519.39789,0.00000
perturbed,1,1,A,194,100,-1.00000,3.00000,34.00000,0.04942,4.84262,876.13452,72.00000,637.55959,0.00000
perturbed,1,1,A,194,200,-2.00000,5.00000,62.00000,0.09012,4.72548,1000.49683,74.00000,640.35104,0.00000
perturbed,1,1,A,194,400,-4.00000,12.00000,98.00000,0.14244,4.52519,1210.81750,75.00000,640.63794,0.22250
perturbed,1,1,A,194,1000,-8.00000,36.00000,244.00000,0.35465,3.98339,1950.06007,94.00000,1612.32968,0.13100
perturbed,1,1,A,194,2000,-9.00000,67.00000,400.00000,0.58140,3.39805,2921.98624,109.00000,1884.04585,0.15650
perturbed,1,1,A,194,5000,-26.00000,193.00000,568.00000,0.82558,2.36558,4692.03195,113.00000,2334.44698,0.14880
perturbed,1,1,A,194,10000,0.00000,376.00000,662.00000,0.96221,1.33503,6460.98679,115.00000,3771.03536,0.12800
perturbed,1,1,B,194,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,64.00000,514.80992,0.00000
perturbed,1,1,B,194,100,0.00000,1.00000,42.00000,0.06105,4.79865,919.03320,76.00000,1292.25842,0.00000
perturbed,1,1,B,194,200,0.00000,6.00000,62.00000,0.09012,4.70458,1016.90796,80.00000,1603.33132,0.00000
perturbed,1,1,B,194,400,-2.00000,13.00000,114.00000,0.16570,4.45301,1294.83203,87.00000,2160.86629,0.04750
perturbed,1,1,B,194,1000,13.00000,36.00000,214.00000,0.31105,3.99479,1878.88322,94.00000,2306.86307,0.08000
perturbed,1,1,B,194,2000,23.00000,79.00000,306.00000,0.44477,3.40333,2671.96880,99.00000,2439.29443,0.06100
perturbed,1,1,B,194,5000,34.00000,195.00000,450.00000,0.65407,2.49266,4114.11411,108.00000,3338.23306,0.06300
perturbed,1,1,B,194,10000,59.00000,345.00000,522.00000,0.75872,1.58553,5496.00900,110.00000,3709.79358,0.09340
perturbed,1,1,A,195,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,65.00000,519.39789,0.00000
perturbed,1,1,A,195,100,0.00000,4.00000,38.00000,0.05523,4.83015,890.25537,70.00000,624.27981,0.00000
perturbed,1,1,A,195,200,-1.00000,5.00000,60.00000,0.08721,4.69019,1025.58026,71.00000,636.04901,0.01000
perturbed,1,1,A,195,400,-1.00000,15.00000,114.00000,0.16570,4.46614,1283.83945,91.00000,1257.49873,0.00500
perturbed,1,1,A,195,1000,10.00000,41.00000,186.00000,0.27035,4.01650,1802.99852,101.00000,2119.55873,0.00700
perturbed,1,1,A,195,2000,17.00000,79.00000,312.00000,0.45349,3.48890,2598.98623,105.00000,2519.15063,0.01350
perturbed,1,1,A,195,5000,41.00000,195.00000,552.00000,0.80233,2.38927,4603.68593,113.00000,3518.60833,0.05680
perturbed,1,1,A,195,10000,60.00000,358.00000,614.00000,0.89244,1.43220,6107.15240,115.00000,4214.12343,0.07770
perturbed,1,1,B,195,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,64.00000,514.80992,0.00000
perturbed,1,1,B,195,100,0.00000,4.00000,46.00000,0.06686,4.82182,906.01660,73.00000,972.54920,0.00000
perturbed,1,1,B,195,200,4.00000,9.00000,70.00000,0.10174,4.71431,1019.55457,75.00000,982.00998,0.00000
perturbed,1,1,B,195,400,6.00000,13.00000,108.00000,0.15698,4.52852,1222.80267,83.00000,1376.65327,0.00000
perturbed,1,1,B,195,1000,16.00000,34.00000,198.00000,0.28779,4.02594,1818.11293,94.00000,2230.98279,0.00900
perturbed,1,1,B,195,2000,9.00000,79.00000,368.00000,0.53488,3.45101,2780.94454,105.00000,2702.27147,0.09750
perturbed,1,1,B,195,5000,33.00000,196.00000,530.00000,0.77035,2.48935,4398.84356,110.00000,3370.40238,0.10340
perturbed,1,1,B,195,10000,58.00000,332.00000,624.00000,0.90698,1.62540,5892.58105,112.00000,3917.44963,0.12880
perturbed,1,1,A,196,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,65.00000,519.39789,0.00000
perturbed,1,1,A,196,100,-1.00000,2.00000,38.00000,0.05523,4.81851,899.11401,71.00000,652.42578,0.00000
perturbed,1,1,A,196,200,-1.00000,4.00000,62.00000,0.09012,4.66006,1051.85303,81.00000,695.58369,0.00000
perturbed,1,1,A,196,400,0.00000,11.00000,106.00000,0.15407,4.46204,1274.97046,88.00000,681.76283,0.00000
perturbed,1,1,A,196,1000,0.00000,33.00000,200.00000,0.29070,4.00742,1839.15541,93.00000,1575.55744,0.01100
perturbed,1,1,A,196,2000,-4.00000,79.00000,314.00000,0.45640,3.48750,2605.46043,107.00000,2093.81155,0.04150
perturbed,1,1,A,196,5000,0.00000,197.00000,490.00000,0.71221,2.45665,4298.08644,113.00000,3069.09591,0.05960
perturbed,1,1,A,196,10000,9.00000,348.00000,596.00000,0.86628,1.53254,5892.57742,115.00000,3967.41692,0.07370
perturbed,1,1,B,196,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,64.00000,514.80992,0.00000
perturbed,1,1,B,196,100,0.00000,3.00000,58.00000,0.08430,4.77603,955.92188,72.00000,868.03669,0.02000
perturbed,1,1,B,196,200,-3.00000,9.00000,92.00000,0.13372,4.64297,1105.98145,72.00000,868.03669,0.01000
perturbed,1,1,B,196,400,-5.00000,12.00000,122.00000,0.17733,4.44551,1313.54637,72.00000,868.03669,0.09750
perturbed,1,1,B,196,1000,-13.00000,40.00000,178.00000,0.25872,4.02626,1778.33979,72.00000,988.30837,0.11800
perturbed,1,1,B,196,2000,-23.00000,77.00000,292.00000,0.42442,3.49678,2540.77116,87.00000,1067.54952,0.13500
perturbed,1,1,B,196,5000,-8.00000,181.00000,514.00000,0.74709,2.51621,4309.45006,100.00000,1611.36756,0.13140
perturbed,1,1,B,196,10000,-20.00000,335.00000,572.00000,0.83140,1.54557,5768.48187,106.00000,3533.75694,0.12770
perturbed,1,1,A,197,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,65.00000,519.39789,0.00000
perturbed,1,1,A,197,100,1.00000,3.00000,42.00000,0.06105,4.82138,901.64795,80.00000,1278.57601,0.00000
perturbed,1,1,A,197,200,1.00000,8.00000,72.00000,0.10465,4.66290,1062.99194,81.00000,1390.58180,0.00000
perturbed,1,1,A,197,400,3.00000,14.00000,118.00000,0.17151,4.45542,1298.99286,91.00000,1584.37137,0.00750
perturbed,1,1,A,197,1000,1.00000,36.00000,218.00000,0.31686,3.95345,1925.79948,93.00000,1594.33562,0.12700
perturbed,1,1,A,197,2000,-7.00000,79.00000,350.00000,0.50872,3.38499,2805.90313,102.00000,2264.06024,0.09750
perturbed,1,1,A,197,5000,-20.00000,199.00000,476.00000,0.69186,2.42750,4283.42214,110.00000,3040.58548,0.12060
perturbed,1,1,A,197,10000,-18.00000,355.00000,596.00000,0.86628,1.54547,5875.53082,115.00000,3416.94077,0.11610
perturbed,1,1,B,197,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,64.00000,514.80992,0.00000
perturbed,1,1,B,197,100,-1.00000,1.00000,30.00000,0.04360,4.82873,881.96729,67.00000,567.50760,0.00000
perturbed,1,1,B,197,200,0.00000,3.00000,56.00000,0.08140,4.69524,1016.41028,72.00000,675.93266,0.00000
perturbed,1,1,B,197,400,-2.00000,14.00000,102.00000,0.14826,4.49786,1239.26414,89.00000,1406.28809,0.00000
perturbed,1,1,B,197,1000,-1.00000,37.00000,186.00000,0.27035,4.03143,1789.43289,103.00000,2625.40551,0.00000
perturbed,1,1,B,197,2000,-10.00000,72.00000,286.00000,0.41570,3.50045,2522.04689,106.00000,2967.33815,0.01800
perturbed,1,1,B,197,5000,-16.00000,185.00000,424.00000,0.61628,2.60805,3890.56587,114.00000,3781.59994,0.04360
perturbed,1,1,B,197,10000,-35.00000,323.00000,558.00000,0.81105,1.71617,5487.58371,115.00000,4256.71547,0.06090
perturbed,1,1,A,198,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,65.00000,519.39789,0.00000
perturbed,1,1,A,198,100,-1.00000,1.00000,50.00000,0.07267,4.80131,926.58398,68.00000,586.08808,0.00000
perturbed,1,1,A,198,200,-3.00000,6.00000,68.00000,0.09884,4.70829,1021.74097,70.00000,587.08190,0.00000
perturbed,1,1,A,198,400,-8.00000,15.00000,94.00000,0.13663,4.55034,1184.37396,71.00000,587.11495,0.05500
perturbed,1,1,A,198,1000,-11.00000,33.00000,148.00000,0.21512,4.09992,1654.97361,71.00000,592.60558,0.13200
perturbed,1,1,A,198,2000,-14.00000,75.00000,210.00000,0.30523,3.66203,2181.32656,71.00000,592.88333,0.15050
perturbed,1,1,A,198,5000,-13.00000,175.00000,340.00000,0.49419,2.68541,3523.40625,82.00000,846.36637,0.16460
perturbed,1,1,A,198,10000,-27.00000,321.00000,616.00000,0.89535,1.63989,5838.18241,115.00000,3958.01705,0.11940
perturbed,1,1,B,198,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,64.00000,514.80992,0.00000
perturbed,1,1,B,198,100,-1.00000,3.00000,40.00000,0.05814,4.81497,904.18164,68.00000,685.35891,0.00000
perturbed,1,1,B,198,200,-4.00000,8.00000,54.00000,0.07849,4.73737,981.06006,69.00000,687.12679,0.03500
perturbed,1,1,B,198,400,-6.00000,16.00000,88.00000,0.12791,4.56112,1166.92773,77.00000,955.10104,0.07250
perturbed,1,1,B,198,1000,-14.00000,39.00000,148.00000,0.21512,4.11131,1645.04622,87.00000,1686.06122,0.03200
perturbed,1,1,B,198,2000,-18.00000,84.00000,236.00000,0.34302,3.60132,2300.32959,95.00000,2447.91009,0.05400
perturbed,1,1,B,198,5000,-12.00000,185.00000,394.00000,0.57267,2.64617,3746.23130,101.00000,3128.32198,0.05440
perturbed,1,1,B,198,10000,6.00000,304.00000,526.00000,0.76453,1.81895,5222.13537,111.00000,3968.64632,0.07550
perturbed,1,1,A,199,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,65.00000,519.39789,0.00000
perturbed,1,1,A,199,100,0.00000,5.00000,36.00000,0.05233,4.82100,894.85938,77.00000,1686.66501,0.00000
perturbed,1,1,A,199,200,0.00000,9.00000,52.00000,0.07558,4.71776,993.73779,79.00000,1731.87617,0.00000
perturbed,1,1,A,199,400,0.00000,19.00000,98.00000,0.14244,4.50486,1227.51291,91.00000,1877.95909,0.01500
perturbed,1,1,A,199,1000,5.00000,48.00000,164.00000,0.23837,4.06629,1715.20284,99.00000,2681.09702,0.03400
perturbed,1,1,A,199,2000,6.00000,76.00000,314.00000,0.45640,3.41907,2676.42334,110.00000,3315.89897,0.01750
perturbed,1,1,A,199,5000,-9.00000,203.00000,496.00000,0.72093,2.43323,4347.89306,115.00000,3729.20524,0.05380
perturbed,1,1,A,199,10000,-11.00000,346.00000,610.00000,0.88663,1.56225,5915.52233,115.00000,4301.59010,0.06780
perturbed,1,1,B,199,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,64.00000,514.80992,0.00000
perturbed,1,1,B,199,100,-3.00000,4.00000,34.00000,0.04942,4.84739,872.52612,72.00000,970.64149,0.00000
perturbed,1,1,B,199,200,-4.00000,8.00000,66.00000,0.09593,4.69963,1025.98975,75.00000,1140.29400,0.00000
perturbed,1,1,B,199,400,-5.00000,15.00000,106.00000,0.15407,4.43902,1294.05554,76.00000,1141.91663,0.03750
perturbed,1,1,B,199,1000,-9.00000,39.00000,174.00000,0.25291,4.08535,1717.44107,90.00000,1534.47842,0.04400
perturbed,1,1,B,199,2000,3.00000,81.00000,358.00000,0.52035,3.41036,2799.39993,100.00000,1773.53029,0.05650
perturbed,1,1,B,199,5000,-10.00000,198.00000,502.00000,0.72965,2.46275,4333.12672,110.00000,2724.84964,0.08960
perturbed,1,1,B,199,10000,17.00000,339.00000,610.00000,0.88663,1.59034,5878.07163,114.00000,3739.03162,0.08620
perturbed,1,2,A,0,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,62.00000,543.55362,0.00000
perturbed,1,2,A,0,100,0.00000,2.00000,32.00000,0.04651,4.84239,873.99872,78.00000,1275.38470,0.00000
perturbed,1,2,A,0,200,-1.00000,5.00000,70.00000,0.10174,4.71585,1018.32928,90.00000,1558.02319,0.00000
perturbed,1,2,A,0,400,0.00000,15.00000,110.00000,0.15988,4.48652,1260.72629,93.00000,1954.87692,0.00500
perturbed,1,2,A,0,1000,15.00000,35.00000,240.00000,0.34884,3.93982,1983.95030,99.00000,2381.46278,0.03700
perturbed,1,2,A,0,2000,16.00000,77.00000,306.00000,0.44477,3.42291,2651.82854,102.00000,2617.18863,0.08200
perturbed,1,2,A,0,5000,39.00000,185.00000,432.00000,0.62791,2.61172,3913.46077,107.00000,3262.39425,0.09420
perturbed,1,2,A,0,10000,25.00000,341.00000,594.00000,0.86337,1.63033,5754.85220,114.00000,4129.76733,0.09410
perturbed,1,2,B,0,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,63.00000,514.63138,0.00000
perturbed,1,2,B,0,100,-2.00000,3.00000,56.00000,0.08140,4.78274,948.24805,69.00000,659.13495,0.14000
perturbed,1,2,B,0,200,-3.00000,8.00000,72.00000,0.10465,4.66611,1060.44403,70.00000,844.22216,0.14500
perturbed,1,2,B,0,400,-9.00000,18.00000,112.00000,0.16279,4.46054,1285.45074,80.00000,1197.55701,0.07250
perturbed,1,2,B,0,1000,-10.00000,39.00000,204.00000,0.29651,4.04105,1815.94535,102.00000,1697.14228,0.03600
perturbed,1,2,B,0,2000,-8.00000,72.00000,332.00000,0.48256,3.48727,2650.92927,107.00000,2223.52476,0.03900
perturbed,1,2,B,0,5000,-21.00000,202.00000,488.00000,0.70930,2.42030,4335.01964,115.00000,3677.38798,0.06740
perturbed,1,2,B,0,10000,6.00000,372.00000,626.00000,0.90988,1.43500,6158.18347,115.00000,4301.53224,0.07500
perturbed,1,2,A,1,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,62.00000,543.55362,0.00000
perturbed,1,2,A,1,100,1.00000,3.00000,46.00000,0.06686,4.83405,896.61230,73.00000,839.95061,0.00000
perturbed,1,2,A,1,200,0.00000,5.00000,48.00000,0.06977,4.73916,972.10924,73.00000,1233.79394,0.00000
perturbed,1,2,A,1,400,0.00000,11.00000,86.00000,0.12500,4.53017,1189.09089,85.00000,2008.89023,0.06750
perturbed,1,2,A,1,1000,-9.00000,38.00000,132.00000,0.19186,4.13046,1598.45358,94.00000,2838.71893,0.03600
perturbed,1,2,A,1,2000,1.00000,82.00000,242.00000,0.35174,3.51130,2401.59818,99.00000,3009.96879,0.13000
perturbed,1,2,A,1,5000,8.00000,199.00000,440.00000,0.63953,2.52415,4042.41538,110.00000,4016.12936,0.11060
perturbed,1,2,A,1,10000,54.00000,340.00000,540.00000,0.78488,1.72252,5402.45570,113.00000,4345.78092,0.10420
perturbed,1,2,B,1,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,63.00000,514.63138,0.00000
perturbed,1,2,B,1,100,0.00000,3.00000,40.00000,0.05814,4.82013,900.24365,71.00000,719.67540,0.00000
perturbed,1,2,B,1,200,-1.00000,7.00000,66.00000,0.09593,4.67954,1041.83936,74.00000,820.71390,0.00000
perturbed,1,2,B,1,400,-6.00000,15.00000,108.00000,0.15698,4.45622,1282.87805,90.00000,1798.35552,0.00000
perturbed,1,2,B,1,1000,-3.00000,41.00000,174.00000,0.25291,3.99129,1801.81141,102.00000,2434.34044,0.00600
perturbed,1,2,B,1,2000,-18.00000,85.00000,280.00000,0.40698,3.50415,2503.33409,105.00000,2915.15160,0.05850
perturbed,1,2,B,1,5000,-3.00000,196.00000,452.00000,0.65698,2.48961,4124.71127,114.00000,3638.20796,0.07600
perturbed,1,2,B,1,10000,1.00000,341.00000,576.00000,0.83721,1.65025,5650.32831,115.00000,3980.05984,0.08260
perturbed,1,2,A,2,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,62.00000,543.55362,0.00000
perturbed,1,2,A,2,100,2.00000,3.00000,42.00000,0.06105,4.82320,900.25146,72.00000,1076.53509,0.00000
perturbed,1,2,A,2,200,2.00000,6.00000,70.00000,0.10174,4.68216,1045.04346,82.00000,1383.44184,0.00000
perturbed,1,2,A,2,400,2.00000,12.00000,112.00000,0.16279,4.47924,1269.83414,87.00000,1486.23636,0.00000
perturbed,1,2,A,2,1000,14.00000,32.00000,218.00000,0.31686,4.00125,1880.82193,90.00000,1533.68058,0.06500
perturbed,1,2,A,2,2000,19.00000,76.00000,302.00000,0.43895,3.46033,2603.15673,92.00000,1534.81147,0.09150
perturbed,1,2,A,2,5000,41.00000,190.00000,530.00000,0.77035,2.43019,4472.96887,102.00000,2818.49849,0.11340
perturbed,1,2,A,2,10000,75.00000,334.00000,598.00000,0.86919,1.60493,5805.88817,111.00000,3432.87461,0.11870
perturbed,1,2,B,2,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,63.00000,514.63138,0.00000
perturbed,1,2,B,2,100,-1.00000,3.00000,48.00000,0.06977,4.80811,918.94922,66.00000,657.91854,0.00000
perturbed,1,2,B,2,200,-2.00000,8.00000,60.00000,0.08721,4.67424,1038.06836,66.00000,658.16719,0.08500
perturbed,1,2,B,2,400,0.00000,17.00000,84.00000,0.12209,4.48632,1221.53583,68.00000,659.49660,0.16500
perturbed,1,2,B,2,1000,-1.00000,41.00000,116.00000,0.16860,4.20794,1503.53645,70.00000,776.01418,0.15000
perturbed,1,2,B,2,2000,6.00000,73.00000,210.00000,0.30523,3.68281,2161.94235,86.00000,1586.01350,0.12950
perturbed,1,2,B,2,5000,12.00000,164.00000,350.00000,0.50872,2.68167,3560.56954,90.00000,2695.86268,0.14440
perturbed,1,2,B,2,10000,-26.00000,328.00000,492.00000,0.71512,1.73475,5182.28258,114.00000,3841.20649,0.12570
perturbed,1,2,A,3,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,62.00000,543.55362,0.00000
perturbed,1,2,A,3,100,1.00000,2.00000,36.00000,0.05233,4.82675,890.49658,76.00000,1423.10720,0.00000
perturbed,1,2,A,3,200,0.00000,5.00000,70.00000,0.10174,4.69399,1035.66724,88.00000,1939.79648,0.00000
perturbed,1,2,A,3,400,1.00000,14.00000,88.00000,0.12791,4.52464,1196.51935,91.00000,2242.81700,0.00000
perturbed,1,2,A,3,1000,5.00000,44.00000,174.00000,0.25291,4.02868,1768.27237,97.00000,2795.02409,0.01500
perturbed,1,2,A,3,2000,26.00000,80.00000,252.00000,0.36628,3.55043,2388.33503,104.00000,3431.07937,0.03300
perturbed,1,2,A,3,5000,27.00000,197.00000,484.00000,0.70349,2.48900,4237.77723,113.00000,3964.98168,0.08040
perturbed,1,2,A,3,10000,36.00000,348.00000,582.00000,0.84593,1.54383,5815.29589,115.00000,4369.80135,0.08440
perturbed,1,2,B,3,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,63.00000,514.63138,0.00000
perturbed,1,2,B,3,100,0.00000,0.00000,62.00000,0.09012,4.78819,951.26953,79.00000,764.47299,0.00000
perturbed,1,2,B,3,200,1.00000,3.00000,90.00000,0.13081,4.65665,1092.14062,86.00000,804.09348,0.00000
perturbed,1,2,B,3,400,2.00000,10.00000,116.00000,0.16860,4.44748,1302.56567,88.00000,898.49426,0.00250
perturbed,1,2,B,3,1000,12.00000,39.00000,196.00000,0.28488,3.97990,1856.46971,97.00000,1452.74380,0.02100
perturbed,1,2,B,3,2000,21.00000,85.00000,274.00000,0.39826,3.43509,2557.21816,109.00000,2739.42202,0.02500
perturbed,1,2,B,3,5000,30.00000,184.00000,408.00000,0.59302,2.66188,3775.41909,115.00000,2939.41135,0.02900
perturbed,1,2,B,3,10000,22.00000,300.00000,498.00000,0.72384,1.83163,5089.58254,115.00000,3674.97660,0.05150
perturbed,1,2,A,4,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,62.00000,543.55362,0.00000
perturbed,1,2,A,4,100,-2.00000,2.00000,56.00000,0.08140,4.79298,940.26953,76.00000,806.36951,0.00000
perturbed,1,2,A,4,200,-9.00000,9.00000,62.00000,0.09012,4.71349,1009.91074,76.00000,806.36951,0.04500
perturbed,1,2,A,4,400,-16.00000,17.00000,100.00000,0.14535,4.50695,1228.78293,78.00000,905.00891,0.05500
perturbed,1,2,A,4,1000,-23.00000,40.00000,154.00000,0.22384,4.05891,1702.33336,81.00000,1041.15634,0.15500
perturbed,1,2,A,4,2000,-46.00000,85.00000,188.00000,0.27326,3.64149,2148.60438,90.00000,1650.13760,0.15050
perturbed,1,2,A,4,5000,-59.00000,177.00000,426.00000,0.61919,2.62058,3882.95023,109.00000,2616.10507,0.15000
perturbed,1,2,A,4,10000,-29.00000,326.00000,594.00000,0.86337,1.66597,5707.91845,113.00000,2900.47832,0.14670
perturbed,1,2,B,4,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,63.00000,514.63138,0.00000
perturbed,1,2,B,4,100,0.00000,3.00000,36.00000,0.05233,4.82919,888.64844,73.00000,1276.41178,0.00000
perturbed,1,2,B,4,200,-1.00000,6.00000,64.00000,0.09302,4.69775,1024.86743,77.00000,1280.12159,0.03000
perturbed,1,2,B,4,400,-1.00000,16.00000,88.00000,0.12791,4.52651,1194.99708,78.00000,1280.77344,0.09000
perturbed,1,2,B,4,1000,2.00000,41.00000,152.00000,0.22093,4.11109,1652.79599,90.00000,2479.70647,0.08400
perturbed,1,2,B,4,2000,3.00000,72.00000,276.00000,0.40116,3.53781,2459.72592,103.00000,3252.04154,0.08100
perturbed,1,2,B,4,5000,-7.00000,204.00000,432.00000,0.62791,2.46616,4081.58639,109.00000,3952.36972,0.09280
perturbed,1,2,B,4,10000,-25.00000,345.00000,550.00000,0.79942,1.62969,5563.39828,111.00000,4147.08232,0.12290
perturbed,1,2,A,5,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,62.00000,543.55362,0.00000
perturbed,1,2,A,5,100,0.00000,2.00000,42.00000,0.06105,4.81425,907.09961,70.00000,1212.33153,0.00000
perturbed,1,2,A,5,200,4.00000,8.00000,52.00000,0.07558,4.72059,991.54037,76.00000,1500.32619,0.00000
perturbed,1,2,A,5,400,8.00000,19.00000,68.00000,0.09884,4.57305,1128.72118,76.00000,1602.35676,0.00000
perturbed,1,2,A,5,1000,10.00000,44.00000,154.00000,0.22384,4.11064,1656.96591,95.00000,3236.50652,0.00400
perturbed,1,2,A,5,2000,10.00000,80.00000,246.00000,0.35756,3.64674,2280.31124,102.00000,3582.38784,0.02750
perturbed,1,2,A,5,5000,-11.00000,170.00000,442.00000,0.64244,2.69171,3854.16103,113.00000,4091.35338,0.06240
perturbed,1,2,A,5,10000,-21.00000,324.00000,604.00000,0.87791,1.73071,5665.34956,115.00000,4428.35271,0.09400
perturbed,1,2,B,5,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,63.00000,514.63138,0.00000
perturbed,1,2,B,5,100,-1.00000,3.00000,50.00000,0.07267,4.77715,945.26562,79.00000,776.04643,0.00000
perturbed,1,2,B,5,200,-3.00000,6.00000,80.00000,0.11628,4.63701,1094.48438,83.00000,770.23604,0.00000
perturbed,1,2,B,5,400,-7.00000,15.00000,130.00000,0.18895,4.42951,1339.62476,92.00000,818.78628,0.00000
perturbed,1,2,B,5,1000,-7.00000,36.00000,218.00000,0.31686,3.99713,1884.70046,92.00000,820.59777,0.15400
perturbed,1,2,B,5,2000,-29.00000,73.00000,280.00000,0.40698,3.51776,2489.68687,95.00000,1279.11990,0.14450
perturbed,1,2,B,5,5000,-28.00000,190.00000,420.00000,0.61047,2.52266,3974.60391,113.00000,2853.75048,0.10320
perturbed,1,2,B,5,10000,1.00000,333.00000,534.00000,0.77616,1.76196,5327.21188,114.00000,3732.44359,0.09390
perturbed,1,2,A,6,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,62.00000,543.55362,0.00000
perturbed,1,2,A,6,100,1.00000,2.00000,42.00000,0.06105,4.81660,905.30273,70.00000,844.28198,0.00000
perturbed,1,2,A,6,200,2.00000,8.00000,56.00000,0.08140,4.70895,1005.72821,81.00000,1181.15740,0.00000
perturbed,1,2,A,6,400,1.00000,17.00000,102.00000,0.14826,4.50460,1233.70695,87.00000,1568.87305,0.00000
perturbed,1,2,A,6,1000,10.00000,43.00000,204.00000,0.29651,4.02677,1829.18765,105.00000,1750.58016,0.00100
perturbed,1,2,A,6,2000,34.00000,80.00000,274.00000,0.39826,3.51847,2474.08117,106.00000,2673.74244,0.05150
perturbed,1,2,A,6,5000,67.00000,198.00000,482.00000,0.70058,2.54330,4165.32832,114.00000,3383.84041,0.06760
perturbed,1,2,A,6,10000,72.00000,343.00000,620.00000,0.90116,1.58250,5932.69687,115.00000,3910.61212,0.08540
perturbed,1,2,B,6,0,0.00000,0.00000,18.00000,0.02616,4.96457,767.25000,63.00000,514.63138,0.00000
perturbed,1,2,B,6,100,0.00000,2.00000,56.00000,0.08140,4.79086,941.91992,72.00000,1144.86635,0.00000
perturbed,1,2,B,6,200,0.00000,4.00000,84.00000,0.12209,4.64043,1097.17090,72.00000,1156.89392,0.00500
perturbed,1,2,B,6,400,8.00000,13.00000,116.00000,0.16860,4.45303,1297.90747,72.00000,1158.62364,0.02000
perturbed,1,2,B,6,1000,7.00000,38.00000,190.00000,0.27616,3.97481,1848.99953,88.00000,1581.13910,0.00900
perturbed,1,2,B,6,2000,18.00000,81.00000,254.00000,0.36919,3.52642,2416.68360,95.00000,2308.13518,0.04350
perturbed,1,2,B,6,5000,22.00000,184.00000,444.00000,0.64535,2.58332,3987.26765,112.00000,3507.11196,0.07720
